"RT","img_1","img_2","isSameProffesion","img1proffesion","img2proffesion","img1Gender","img2Gender","keyPressed","normlised_keyPress","age","gender","handedness","participant","isFamiliar_img1","isFamiliar_img2","vividness_img1","vividness_img2","reject_trial","pair"
8956,"E_M_danker.png","P_M_lapid.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","5",-0.68770252741767,"23","F","right","30115",1,1,0,0,FALSE,"E_M_danker.png P_M_lapid.png"
3239,"E_M_ido.png","P_F_shaked.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","6",0.533451493230528,"23","F","right","30115",1,1,0,0,FALSE,"E_M_ido.png P_F_shaked.png"
13380,"P_F_michaeli.png","P_F_staiv.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","F","5",-0.68770252741767,"23","F","right","30115",1,0,0,0,TRUE,"P_F_michaeli.png P_F_staiv.png"
2165,"E_F_galit_gutman.png","E_M_danker.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6",0.533451493230528,"23","F","right","30115",0,1,0,0,TRUE,"E_F_galit_gutman.png E_M_danker.png"
1981,"P_F_staiv.png","P_M_smut.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","6",0.533451493230528,"23","F","right","30115",0,1,0,0,TRUE,"P_F_staiv.png P_M_smut.png"
4142,"E_F_shiri.png","E_M_ido.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6",0.533451493230528,"23","F","right","30115",1,1,0,0,FALSE,"E_F_shiri.png E_M_ido.png"
3140,"E_F_galit_gutman.png","E_M_yuda.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6",0.533451493230528,"23","F","right","30115",0,1,0,0,TRUE,"E_F_galit_gutman.png E_M_yuda.png"
6218,"P_M_lapid.png","P_M_benet.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","5",-0.68770252741767,"23","F","right","30115",1,1,0,0,FALSE,"P_M_benet.png P_M_lapid.png"
2318,"P_F_regev.png","P_M_saar.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","6",0.533451493230528,"23","F","right","30115",1,1,0,0,FALSE,"P_F_regev.png P_M_saar.png"
5157,"E_F_rotem_sela.png","P_F_staiv.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","4",-1.90885654806587,"23","F","right","30115",1,0,0,0,TRUE,"E_F_rotem_sela.png P_F_staiv.png"
2302,"P_F_regev.png","P_M_lapid.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","6",0.533451493230528,"23","F","right","30115",1,1,0,0,FALSE,"P_F_regev.png P_M_lapid.png"
4637,"E_F_galit_gutman.png","P_F_regev.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","6",0.533451493230528,"23","F","right","30115",0,1,0,0,TRUE,"E_F_galit_gutman.png P_F_regev.png"
6069,"E_F_ilanit.png","E_M_asi.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6",0.533451493230528,"23","F","right","30115",1,1,0,0,FALSE,"E_F_ilanit.png E_M_asi.png"
2001,"E_F_rotem_sela.png","E_M_yuda.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6",0.533451493230528,"23","F","right","30115",1,1,0,0,FALSE,"E_F_rotem_sela.png E_M_yuda.png"
4524,"P_F_staiv.png","P_M_gantz.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","5",-0.68770252741767,"23","F","right","30115",0,1,0,0,TRUE,"P_F_staiv.png P_M_gantz.png"
4379,"E_F_rotem_sela.png","P_F_michaeli.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","5",-0.68770252741767,"23","F","right","30115",1,1,0,0,FALSE,"E_F_rotem_sela.png P_F_michaeli.png"
2996,"P_F_michaeli.png","P_M_buji.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","6",0.533451493230528,"23","F","right","30115",1,1,0,0,FALSE,"P_F_michaeli.png P_M_buji.png"
7389,"E_M_liorA.png","P_M_buji.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","5",-0.68770252741767,"23","F","right","30115",1,1,0,0,FALSE,"E_M_liorA.png P_M_buji.png"
3740,"P_M_saar.png","P_M_smut.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","6",0.533451493230528,"23","F","right","30115",1,1,0,0,FALSE,"P_M_saar.png P_M_smut.png"
3670,"E_M_danker.png","P_M_smut.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","5",-0.68770252741767,"23","F","right","30115",1,1,0,0,FALSE,"E_M_danker.png P_M_smut.png"
2153,"P_F_michaeli.png","P_M_benet.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","6",0.533451493230528,"23","F","right","30115",1,1,0,0,FALSE,"P_F_michaeli.png P_M_benet.png"
7338,"E_F_shiri.png","E_M_yuda.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6",0.533451493230528,"23","F","right","30115",1,1,0,0,FALSE,"E_F_shiri.png E_M_yuda.png"
5483,"E_F_ilanit.png","P_F_shaked.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","5",-0.68770252741767,"23","F","right","30115",1,1,0,0,FALSE,"E_F_ilanit.png P_F_shaked.png"
4424,"P_F_shaked.png","P_F_staiv.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","F","5",-0.68770252741767,"23","F","right","30115",1,0,0,0,TRUE,"P_F_shaked.png P_F_staiv.png"
8479,"E_F_ilanit.png","P_F_regev.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","6",0.533451493230528,"23","F","right","30115",1,1,0,0,FALSE,"E_F_ilanit.png P_F_regev.png"
2431,"E_F_galit_gutman.png","E_F_ninet.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F","6",0.533451493230528,"23","F","right","30115",0,1,0,0,TRUE,"E_F_galit_gutman.png E_F_ninet.png"
3119,"E_F_galit_gutman.png","E_M_asi.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6",0.533451493230528,"23","F","right","30115",0,1,0,0,TRUE,"E_F_galit_gutman.png E_M_asi.png"
2331,"E_F_galit_gutman.png","E_F_rotem_sela.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F","4",-1.90885654806587,"23","F","right","30115",0,1,0,0,TRUE,"E_F_galit_gutman.png E_F_rotem_sela.png"
5182,"E_M_yuda.png","P_F_michaeli.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","6",0.533451493230528,"23","F","right","30115",1,1,0,0,FALSE,"E_M_yuda.png P_F_michaeli.png"
2030,"E_F_rotem_sela.png","E_M_liorA.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6",0.533451493230528,"23","F","right","30115",1,1,0,0,FALSE,"E_F_rotem_sela.png E_M_liorA.png"
5127,"E_F_ilanit.png","E_F_ninet.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F","6",0.533451493230528,"23","F","right","30115",1,1,0,0,FALSE,"E_F_ilanit.png E_F_ninet.png"
6026,"E_F_galit_gutman.png","P_M_buji.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6",0.533451493230528,"23","F","right","30115",0,1,0,0,TRUE,"E_F_galit_gutman.png P_M_buji.png"
3287,"E_F_rotem_sela.png","P_M_benet.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6",0.533451493230528,"23","F","right","30115",1,1,0,0,FALSE,"E_F_rotem_sela.png P_M_benet.png"
3675,"E_F_galit_gutman.png","E_F_shiri.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F","4",-1.90885654806587,"23","F","right","30115",0,1,0,0,TRUE,"E_F_galit_gutman.png E_F_shiri.png"
4184,"P_M_buji.png","P_M_smut.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","6",0.533451493230528,"23","F","right","30115",1,1,0,0,FALSE,"P_M_buji.png P_M_smut.png"
7274,"P_F_michaeli.png","P_F_shaked.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","F","5",-0.68770252741767,"23","F","right","30115",1,1,0,0,FALSE,"P_F_michaeli.png P_F_shaked.png"
2882,"E_F_ilanit.png","P_M_lapid.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6",0.533451493230528,"23","F","right","30115",1,1,0,0,FALSE,"E_F_ilanit.png P_M_lapid.png"
4443,"P_M_gantz.png","P_M_smut.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","6",0.533451493230528,"23","F","right","30115",1,1,0,0,FALSE,"P_M_gantz.png P_M_smut.png"
6643,"P_M_gantz.png","P_M_buji.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","5",-0.68770252741767,"23","F","right","30115",1,1,0,0,FALSE,"P_M_buji.png P_M_gantz.png"
3091,"E_M_ido.png","P_M_gantz.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","6",0.533451493230528,"23","F","right","30115",1,1,0,0,FALSE,"E_M_ido.png P_M_gantz.png"
2877,"E_F_shiri.png","P_M_smut.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6",0.533451493230528,"23","F","right","30115",1,1,0,0,FALSE,"E_F_shiri.png P_M_smut.png"
8376,"E_F_shiri.png","P_F_shaked.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","6",0.533451493230528,"23","F","right","30115",1,1,0,0,FALSE,"E_F_shiri.png P_F_shaked.png"
9235,"E_F_ninet.png","E_M_asi.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","5",-0.68770252741767,"23","F","right","30115",1,1,0,0,FALSE,"E_F_ninet.png E_M_asi.png"
7503,"P_M_lapid.png","P_M_saar.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","6",0.533451493230528,"23","F","right","30115",1,1,0,0,FALSE,"P_M_lapid.png P_M_saar.png"
3147,"E_F_shiri.png","P_M_lapid.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6",0.533451493230528,"23","F","right","30115",1,1,0,0,FALSE,"E_F_shiri.png P_M_lapid.png"
3566,"E_F_ilanit.png","E_F_rotem_sela.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F","5",-0.68770252741767,"23","F","right","30115",1,1,0,0,FALSE,"E_F_ilanit.png E_F_rotem_sela.png"
3250,"P_F_staiv.png","P_M_lapid.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","6",0.533451493230528,"23","F","right","30115",0,1,0,0,TRUE,"P_F_staiv.png P_M_lapid.png"
4053,"E_M_asi.png","P_M_smut.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","6",0.533451493230528,"23","F","right","30115",1,1,0,0,FALSE,"E_M_asi.png P_M_smut.png"
2617,"E_M_yuda.png","P_F_staiv.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","6",0.533451493230528,"23","F","right","30115",1,0,0,0,TRUE,"E_M_yuda.png P_F_staiv.png"
1911,"E_F_ilanit.png","E_M_ido.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6",0.533451493230528,"23","F","right","30115",1,1,0,0,FALSE,"E_F_ilanit.png E_M_ido.png"
2905,"P_F_regev.png","P_M_benet.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","6",0.533451493230528,"23","F","right","30115",1,1,0,0,FALSE,"P_F_regev.png P_M_benet.png"
3146,"E_F_ilanit.png","E_M_liorA.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6",0.533451493230528,"23","F","right","30115",1,1,0,0,FALSE,"E_F_ilanit.png E_M_liorA.png"
3125,"E_F_ninet.png","E_M_danker.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6",0.533451493230528,"23","F","right","30115",1,1,0,0,FALSE,"E_F_ninet.png E_M_danker.png"
10112,"E_F_ninet.png","P_F_staiv.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","5",-0.68770252741767,"23","F","right","30115",1,0,0,0,TRUE,"E_F_ninet.png P_F_staiv.png"
5342,"E_M_asi.png","P_M_benet.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","6",0.533451493230528,"23","F","right","30115",1,1,0,0,FALSE,"E_M_asi.png P_M_benet.png"
7514,"E_M_danker.png","E_M_ido.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M","1",-5.57231861001046,"23","F","right","30115",1,1,0,0,FALSE,"E_M_danker.png E_M_ido.png"
7461,"E_F_ninet.png","E_M_ido.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6",0.533451493230528,"23","F","right","30115",1,1,0,0,FALSE,"E_F_ninet.png E_M_ido.png"
2198,"E_F_ilanit.png","P_M_gantz.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6",0.533451493230528,"23","F","right","30115",1,1,0,0,FALSE,"E_F_ilanit.png P_M_gantz.png"
2282,"P_F_staiv.png","P_M_benet.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","6",0.533451493230528,"23","F","right","30115",0,1,0,0,TRUE,"P_F_staiv.png P_M_benet.png"
4653,"E_M_yuda.png","P_M_saar.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","6",0.533451493230528,"23","F","right","30115",1,1,0,0,FALSE,"E_M_yuda.png P_M_saar.png"
1896,"E_F_shiri.png","P_M_saar.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6",0.533451493230528,"23","F","right","30115",1,1,0,0,FALSE,"E_F_shiri.png P_M_saar.png"
2951,"P_F_staiv.png","P_M_saar.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","6",0.533451493230528,"23","F","right","30115",0,1,0,0,TRUE,"P_F_staiv.png P_M_saar.png"
5759,"E_F_rotem_sela.png","E_F_shiri.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F","3",-3.13001056871407,"23","F","right","30115",1,1,0,0,FALSE,"E_F_rotem_sela.png E_F_shiri.png"
3960,"E_F_shiri.png","E_M_asi.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","5",-0.68770252741767,"23","F","right","30115",1,1,0,0,FALSE,"E_F_shiri.png E_M_asi.png"
2671,"E_M_ido.png","E_M_yuda.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M","3",-3.13001056871407,"23","F","right","30115",1,1,0,0,FALSE,"E_M_ido.png E_M_yuda.png"
3650,"E_F_rotem_sela.png","P_M_gantz.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","5",-0.68770252741767,"23","F","right","30115",1,1,0,0,FALSE,"E_F_rotem_sela.png P_M_gantz.png"
4813,"E_F_ilanit.png","E_F_shiri.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F","2",-4.35116458936226,"23","F","right","30115",1,1,0,0,FALSE,"E_F_ilanit.png E_F_shiri.png"
2868,"E_F_shiri.png","P_M_buji.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6",0.533451493230528,"23","F","right","30115",1,1,0,0,FALSE,"E_F_shiri.png P_M_buji.png"
6055,"E_F_galit_gutman.png","P_F_staiv.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","5",-0.68770252741767,"23","F","right","30115",0,0,0,0,TRUE,"E_F_galit_gutman.png P_F_staiv.png"
2085,"E_F_galit_gutman.png","E_M_ido.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6",0.533451493230528,"23","F","right","30115",0,1,0,0,TRUE,"E_F_galit_gutman.png E_M_ido.png"
7039,"E_F_shiri.png","P_F_regev.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","6",0.533451493230528,"23","F","right","30115",1,1,0,0,FALSE,"E_F_shiri.png P_F_regev.png"
3814,"E_F_ninet.png","P_M_lapid.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6",0.533451493230528,"23","F","right","30115",1,1,0,0,FALSE,"E_F_ninet.png P_M_lapid.png"
2461,"P_F_regev.png","P_M_gantz.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","6",0.533451493230528,"23","F","right","30115",1,1,0,0,FALSE,"P_F_regev.png P_M_gantz.png"
7493,"E_F_ilanit.png","P_M_benet.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6",0.533451493230528,"23","F","right","30115",1,1,0,0,FALSE,"E_F_ilanit.png P_M_benet.png"
9261,"E_M_yuda.png","P_M_lapid.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","5",-0.68770252741767,"23","F","right","30115",1,1,0,0,FALSE,"E_M_yuda.png P_M_lapid.png"
1710,"E_M_asi.png","P_F_staiv.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","6",0.533451493230528,"23","F","right","30115",1,0,0,0,TRUE,"E_M_asi.png P_F_staiv.png"
4758,"E_M_liorA.png","P_F_michaeli.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","6",0.533451493230528,"23","F","right","30115",1,1,0,0,FALSE,"E_M_liorA.png P_F_michaeli.png"
3857,"E_F_ninet.png","P_F_michaeli.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","5",-0.68770252741767,"23","F","right","30115",1,1,0,0,FALSE,"E_F_ninet.png P_F_michaeli.png"
5362,"P_F_michaeli.png","P_M_saar.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","5",-0.68770252741767,"23","F","right","30115",1,1,0,0,FALSE,"P_F_michaeli.png P_M_saar.png"
2413,"E_M_yuda.png","P_M_gantz.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","5",-0.68770252741767,"23","F","right","30115",1,1,0,0,FALSE,"E_M_yuda.png P_M_gantz.png"
4390,"E_M_ido.png","P_F_staiv.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","6",0.533451493230528,"23","F","right","30115",1,0,0,0,TRUE,"E_M_ido.png P_F_staiv.png"
2598,"E_F_rotem_sela.png","P_F_shaked.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","4",-1.90885654806587,"23","F","right","30115",1,1,0,0,FALSE,"E_F_rotem_sela.png P_F_shaked.png"
5421,"E_F_ilanit.png","E_M_yuda.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6",0.533451493230528,"23","F","right","30115",1,1,0,0,FALSE,"E_F_ilanit.png E_M_yuda.png"
2122,"P_F_shaked.png","P_M_buji.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","6",0.533451493230528,"23","F","right","30115",1,1,0,0,FALSE,"P_F_shaked.png P_M_buji.png"
2982,"E_M_danker.png","E_M_liorA.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M","6",0.533451493230528,"23","F","right","30115",1,1,0,0,FALSE,"E_M_danker.png E_M_liorA.png"
6671,"P_M_benet.png","P_M_buji.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","6",0.533451493230528,"23","F","right","30115",1,1,0,0,FALSE,"P_M_benet.png P_M_buji.png"
3973,"E_M_ido.png","E_M_liorA.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M","5",-0.68770252741767,"23","F","right","30115",1,1,0,0,FALSE,"E_M_ido.png E_M_liorA.png"
4453,"E_M_asi.png","P_M_gantz.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","6",0.533451493230528,"23","F","right","30115",1,1,0,0,FALSE,"E_M_asi.png P_M_gantz.png"
8108,"E_F_galit_gutman.png","P_F_shaked.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","5",-0.68770252741767,"23","F","right","30115",0,1,0,0,TRUE,"E_F_galit_gutman.png P_F_shaked.png"
3480,"E_F_ninet.png","P_M_saar.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6",0.533451493230528,"23","F","right","30115",1,1,0,0,FALSE,"E_F_ninet.png P_M_saar.png"
7365,"E_F_ilanit.png","P_F_michaeli.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","5",-0.68770252741767,"23","F","right","30115",1,1,0,0,FALSE,"E_F_ilanit.png P_F_michaeli.png"
3089,"E_M_danker.png","E_M_yuda.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M","3",-3.13001056871407,"23","F","right","30115",1,1,0,0,FALSE,"E_M_danker.png E_M_yuda.png"
2063,"E_F_ninet.png","P_M_smut.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6",0.533451493230528,"23","F","right","30115",1,1,0,0,FALSE,"E_F_ninet.png P_M_smut.png"
2472,"E_M_danker.png","P_M_saar.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","6",0.533451493230528,"23","F","right","30115",1,1,0,0,FALSE,"E_M_danker.png P_M_saar.png"
3592,"E_F_rotem_sela.png","P_M_buji.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","5",-0.68770252741767,"23","F","right","30115",1,1,0,0,FALSE,"E_F_rotem_sela.png P_M_buji.png"
2197,"E_F_shiri.png","E_M_liorA.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6",0.533451493230528,"23","F","right","30115",1,1,0,0,FALSE,"E_F_shiri.png E_M_liorA.png"
6481,"E_M_yuda.png","P_F_shaked.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","6",0.533451493230528,"23","F","right","30115",1,1,0,0,FALSE,"E_M_yuda.png P_F_shaked.png"
2886,"E_F_shiri.png","P_M_gantz.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6",0.533451493230528,"23","F","right","30115",1,1,0,0,FALSE,"E_F_shiri.png P_M_gantz.png"
5049,"E_M_liorA.png","P_M_gantz.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","5",-0.68770252741767,"23","F","right","30115",1,1,0,0,FALSE,"E_M_liorA.png P_M_gantz.png"
3124,"E_M_liorA.png","P_M_lapid.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","4",-1.90885654806587,"23","F","right","30115",1,1,0,0,FALSE,"E_M_liorA.png P_M_lapid.png"
5413,"E_F_rotem_sela.png","P_F_regev.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","6",0.533451493230528,"23","F","right","30115",1,1,0,0,FALSE,"E_F_rotem_sela.png P_F_regev.png"
2985,"E_F_rotem_sela.png","E_M_danker.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6",0.533451493230528,"23","F","right","30115",1,1,0,0,FALSE,"E_F_rotem_sela.png E_M_danker.png"
3717,"E_M_ido.png","P_M_benet.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","6",0.533451493230528,"23","F","right","30115",1,1,0,0,FALSE,"E_M_ido.png P_M_benet.png"
2671,"E_F_ninet.png","P_M_benet.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6",0.533451493230528,"23","F","right","30115",1,1,0,0,FALSE,"E_F_ninet.png P_M_benet.png"
6300,"E_F_ninet.png","E_M_liorA.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6",0.533451493230528,"23","F","right","30115",1,1,0,0,FALSE,"E_F_ninet.png E_M_liorA.png"
5423,"E_F_ninet.png","P_F_shaked.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","2",-4.35116458936226,"23","F","right","30115",1,1,0,0,FALSE,"E_F_ninet.png P_F_shaked.png"
2818,"E_M_liorA.png","P_F_regev.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","6",0.533451493230528,"23","F","right","30115",1,1,0,0,FALSE,"E_M_liorA.png P_F_regev.png"
2089,"E_F_rotem_sela.png","E_M_ido.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6",0.533451493230528,"23","F","right","30115",1,1,0,0,FALSE,"E_F_rotem_sela.png E_M_ido.png"
