"","E_F_galit_gutman.png","E_F_ilanit.png","E_F_ninet.png","E_F_rotem_sela.png","E_F_shiri.png","E_M_asi.png","E_M_danker.png","E_M_ido.png","E_M_liorA.png","E_M_yuda.png","P_F_michaeli.png","P_F_regev.png","P_F_shaked.png","P_F_staiv.png","P_M_benet.png","P_M_buji.png","P_M_gantz.png","P_M_lapid.png","P_M_saar.png","P_M_smut.png"
"E_F_galit_gutman.png",NA,-0.149635515151071,0.460294212133845,-0.70985968844096,-0.580721101203579,0.59910892402218,0.493707153273682,0.00133647093252213,0.819857074875598,0.645585578915846,-0.541015426139404,0.287669354029782,0.0859670705580604,-0.160749292003202,0.669419587294246,0.681549961351852,0.636164006689825,0.719508460282905,0.770028544129032,0.684022038999916
"E_F_ilanit.png",-0.149635515151071,NA,-0.359659829966464,-0.610391910429252,-1.34347105353403,-0.577991436902886,0.706374134131204,0.723710582427853,0.104629455065608,0.518077670772506,-0.258068038959131,-0.406585818977354,-0.732021821781751,-0.320388403935085,0.0576129739868504,0.547674161536335,0.417819730245576,0.551753083832278,0.0752486118968869,0.628640764428862
"E_F_ninet.png",0.460294212133845,-0.359659829966464,NA,0.13758938506792,-0.630248056725024,-0.0536602026297045,0.460830483314355,0.646212209192656,0.52468925953646,0.536524480964911,-0.461393023059266,-1.41730653276767,-1.47508881770093,0.335728475360394,0.721090128000318,0.62141979754579,0.441930553345518,0.852817040667544,0.593079271848153,0.522483985042215
"E_F_rotem_sela.png",-0.70985968844096,-0.610391910429252,0.13758938506792,NA,-1.03155925570351,-0.0583603284317016,0.0480046663007027,0.296963306589678,0.49214575654505,0.303611544272758,-0.893375441614992,-0.806510237563597,-1.01386793899974,-0.731348646548938,0.283080390599497,0.676815231415982,0.520365829320051,0.810778024555681,0.421786221020943,0.429432279442684
"E_F_shiri.png",-0.580721101203579,-1.34347105353403,-0.630248056725024,-1.03155925570351,NA,-0.219763413768992,-0.150954030251036,0.504153592386162,0.128545413078751,0.314473996894111,-0.45815136063232,-0.43763789233783,-0.48223581335131,-0.0433525844158235,0.509080991098636,0.739998252615286,0.599170267211715,0.130329327015135,0.310152067352534,0.125947248654567
"E_M_asi.png",0.59910892402218,-0.577991436902886,-0.0536602026297045,-0.0583603284317016,-0.219763413768992,NA,-0.847428900051896,-0.690391156913182,-0.562693978245475,-0.208349973969724,-0.580499387778225,0.281465553882363,0.255924623711037,0.30703914449457,-0.0682543173019983,-0.312631813525197,0.062764135222169,-0.190102127176694,-0.442266938311171,0.0397841916759182
"E_M_danker.png",0.493707153273682,0.706374134131204,0.460830483314355,0.0480046663007027,-0.150954030251036,-0.847428900051896,NA,-1.77656317716641,-1.19244496960998,-1.22855408122817,-0.718345035043364,0.246616677243978,0.383648528400365,0.584979316570021,0.271241386214904,-0.269997760201721,0.334041149073788,-0.38313152055403,-0.284557057661256,-0.97652782465871
"E_M_ido.png",0.00133647093252213,0.723710582427853,0.646212209192656,0.296963306589678,0.504153592386162,-0.690391156913182,-1.77656317716641,NA,-0.0367822349818922,-1.86906111897274,-0.580923575291839,0.479033603952782,0.255970915538113,0.627546391027205,0.356544772562157,0.49013948498494,0.0835015006068566,0.0232385731862594,-0.253290342060062,-0.169272250686118
"E_M_liorA.png",0.819857074875598,0.104629455065608,0.52468925953646,0.49214575654505,0.128545413078751,-0.562693978245475,-1.19244496960998,-0.0367822349818922,NA,-1.31373419134162,0.361127319464932,0.570724157226718,0.644573859656147,0.540305905362193,0.341684087973179,-0.674486835952899,-0.441788911683736,-0.570895432429484,-0.0569517724133454,-0.311233228831251
"E_M_yuda.png",0.645585578915846,0.518077670772506,0.536524480964911,0.303611544272758,0.314473996894111,-0.208349973969724,-1.22855408122817,-1.86906111897274,-1.31373419134162,NA,-0.0922407093881367,0.142316088445818,0.119992725074202,0.495940199159489,0.30287902567398,-0.526634074835743,0.127130826608535,-0.141073115534728,-0.024334537021617,-1.05285648226367
