"RT","img_1","img_2","isSameProffesion","img1proffesion","img2proffesion","img1Gender","img2Gender","keyPressed","pair","normlised_keyPress","age","gender","handedness","participant"
"3580","E_M_ido.png","P_F_michaeli.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F",6,"E_M_ido.png P_F_michaeli.png",1.274466675272,"22","F","right","30214"
"5755","P_F_shaked.png","P_M_benet.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M",2,"P_F_shaked.png P_M_benet.png",-1.28119209308346,"22","F","right","30214"
"4154","E_F_rotem_sela.png","P_M_saar.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M",6,"E_F_rotem_sela.png P_M_saar.png",1.274466675272,"22","F","right","30214"
"3962","E_F_rotem_sela.png","E_F_shiri.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F",2,"E_F_rotem_sela.png E_F_shiri.png",-1.28119209308346,"22","F","right","30214"
"4516","P_F_michaeli.png","P_F_regev.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","F",2,"P_F_michaeli.png P_F_regev.png",-1.28119209308346,"22","F","right","30214"
"3099","E_F_ninet.png","E_F_rotem_sela.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F",3,"E_F_ninet.png E_F_rotem_sela.png",-0.642277400994596,"22","F","right","30214"
"5448","P_M_buji.png","P_M_smut.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M",3,"P_M_buji.png P_M_smut.png",-0.642277400994596,"22","F","right","30214"
"16830","E_F_galit_gutman.png","P_F_staiv.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F",3,"E_F_galit_gutman.png P_F_staiv.png",-0.642277400994596,"22","F","right","30214"
"14640","E_M_ido.png","P_M_benet.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M",5,"E_M_ido.png P_M_benet.png",0.635551983183134,"22","F","right","30214"
"3543","P_F_michaeli.png","P_M_benet.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M",2,"P_F_michaeli.png P_M_benet.png",-1.28119209308346,"22","F","right","30214"
"3207","P_F_staiv.png","P_M_benet.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M",3,"P_F_staiv.png P_M_benet.png",-0.642277400994596,"22","F","right","30214"
"5743","E_F_galit_gutman.png","E_M_yuda.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M",3,"E_F_galit_gutman.png E_M_yuda.png",-0.642277400994596,"22","F","right","30214"
"3378","E_F_galit_gutman.png","E_M_ido.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M",3,"E_F_galit_gutman.png E_M_ido.png",-0.642277400994596,"22","F","right","30214"
"4016","E_M_danker.png","P_M_gantz.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M",5,"E_M_danker.png P_M_gantz.png",0.635551983183134,"22","F","right","30214"
"12982","E_F_ilanit.png","P_M_benet.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M",5,"E_F_ilanit.png P_M_benet.png",0.635551983183134,"22","F","right","30214"
"2900","E_F_ninet.png","P_M_saar.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M",6,"E_F_ninet.png P_M_saar.png",1.274466675272,"22","F","right","30214"
"3646","E_M_asi.png","E_M_yuda.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M",3,"E_M_asi.png E_M_yuda.png",-0.642277400994596,"22","F","right","30214"
"16286","E_M_asi.png","E_M_ido.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M",2,"E_M_asi.png E_M_ido.png",-1.28119209308346,"22","F","right","30214"
"19655","P_F_shaked.png","P_F_staiv.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","F",3,"P_F_shaked.png P_F_staiv.png",-0.642277400994596,"22","F","right","30214"
"4683","E_F_ninet.png","E_M_ido.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M",3,"E_F_ninet.png E_M_ido.png",-0.642277400994596,"22","F","right","30214"
"8488","E_M_danker.png","P_M_smut.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M",4,"E_M_danker.png P_M_smut.png",-0.00336270890573074,"22","F","right","30214"
"5386","E_F_ilanit.png","P_F_shaked.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F",4,"E_F_ilanit.png P_F_shaked.png",-0.00336270890573074,"22","F","right","30214"
"4869","E_M_ido.png","P_F_shaked.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F",5,"E_M_ido.png P_F_shaked.png",0.635551983183134,"22","F","right","30214"
"3633","E_M_yuda.png","P_M_saar.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M",5,"E_M_yuda.png P_M_saar.png",0.635551983183134,"22","F","right","30214"
"33265","E_F_ilanit.png","E_F_rotem_sela.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F",2,"E_F_ilanit.png E_F_rotem_sela.png",-1.28119209308346,"22","F","right","30214"
"4168","E_F_ninet.png","E_M_liorA.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M",3,"E_F_ninet.png E_M_liorA.png",-0.642277400994596,"22","F","right","30214"
"13320","P_M_lapid.png","P_M_saar.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M",2,"P_M_lapid.png P_M_saar.png",-1.28119209308346,"22","F","right","30214"
"10797","E_F_shiri.png","P_M_buji.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M",6,"E_F_shiri.png P_M_buji.png",1.274466675272,"22","F","right","30214"
"24082","E_M_yuda.png","P_F_shaked.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F",5,"E_M_yuda.png P_F_shaked.png",0.635551983183134,"22","F","right","30214"
"5481","E_F_shiri.png","E_M_liorA.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M",3,"E_F_shiri.png E_M_liorA.png",-0.642277400994596,"22","F","right","30214"
"3097","E_F_shiri.png","E_M_ido.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M",3,"E_F_shiri.png E_M_ido.png",-0.642277400994596,"22","F","right","30214"
"18618","P_F_regev.png","P_F_shaked.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","F",2,"P_F_regev.png P_F_shaked.png",-1.28119209308346,"22","F","right","30214"
"17072","P_F_staiv.png","P_M_smut.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M",3,"P_F_staiv.png P_M_smut.png",-0.642277400994596,"22","F","right","30214"
"8976","E_F_galit_gutman.png","E_M_danker.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M",2,"E_F_galit_gutman.png E_M_danker.png",-1.28119209308346,"22","F","right","30214"
"35366","E_F_shiri.png","P_F_michaeli.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F",4,"E_F_shiri.png P_F_michaeli.png",-0.00336270890573074,"22","F","right","30214"
"8544","E_M_asi.png","P_M_smut.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M",5,"E_M_asi.png P_M_smut.png",0.635551983183134,"22","F","right","30214"
"20098","E_M_ido.png","P_M_smut.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M",5,"E_M_ido.png P_M_smut.png",0.635551983183134,"22","F","right","30214"
"17262","P_F_shaked.png","P_M_saar.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M",4,"P_F_shaked.png P_M_saar.png",-0.00336270890573074,"22","F","right","30214"
"13976","E_M_yuda.png","P_M_lapid.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M",4,"E_M_yuda.png P_M_lapid.png",-0.00336270890573074,"22","F","right","30214"
"6868","P_F_shaked.png","P_M_smut.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M",3,"P_F_shaked.png P_M_smut.png",-0.642277400994596,"22","F","right","30214"
"17667","E_F_ilanit.png","E_M_danker.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M",2,"E_F_ilanit.png E_M_danker.png",-1.28119209308346,"22","F","right","30214"
"5245","E_F_ilanit.png","E_M_liorA.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M",3,"E_F_ilanit.png E_M_liorA.png",-0.642277400994596,"22","F","right","30214"
"22647","E_F_galit_gutman.png","E_F_shiri.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F",2,"E_F_galit_gutman.png E_F_shiri.png",-1.28119209308346,"22","F","right","30214"
"15929","E_F_galit_gutman.png","E_F_rotem_sela.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F",1,"E_F_galit_gutman.png E_F_rotem_sela.png",-1.92010678517233,"22","F","right","30214"
"4254","E_M_liorA.png","P_F_regev.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F",5,"E_M_liorA.png P_F_regev.png",0.635551983183134,"22","F","right","30214"
"3713","P_F_michaeli.png","P_F_shaked.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","F",5,"P_F_michaeli.png P_F_shaked.png",0.635551983183134,"22","F","right","30214"
"3418","E_F_galit_gutman.png","P_F_regev.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F",4,"E_F_galit_gutman.png P_F_regev.png",-0.00336270890573074,"22","F","right","30214"
"7324","P_F_staiv.png","P_M_buji.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M",4,"P_F_staiv.png P_M_buji.png",-0.00336270890573074,"22","F","right","30214"
"2888","E_F_ninet.png","P_M_buji.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M",6,"E_F_ninet.png P_M_buji.png",1.274466675272,"22","F","right","30214"
"1674","E_M_ido.png","P_M_saar.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M",5,"E_M_ido.png P_M_saar.png",0.635551983183134,"22","F","right","30214"
"3830","E_F_galit_gutman.png","P_M_benet.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M",6,"E_F_galit_gutman.png P_M_benet.png",1.274466675272,"22","F","right","30214"
"3382","E_F_shiri.png","P_F_staiv.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F",5,"E_F_shiri.png P_F_staiv.png",0.635551983183134,"22","F","right","30214"
"2203","E_F_rotem_sela.png","P_M_benet.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M",6,"E_F_rotem_sela.png P_M_benet.png",1.274466675272,"22","F","right","30214"
"2592","E_M_danker.png","P_F_shaked.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F",6,"E_M_danker.png P_F_shaked.png",1.274466675272,"22","F","right","30214"
"4049","P_F_michaeli.png","P_M_gantz.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M",4,"P_F_michaeli.png P_M_gantz.png",-0.00336270890573074,"22","F","right","30214"
"3099","E_M_asi.png","P_M_saar.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M",5,"E_M_asi.png P_M_saar.png",0.635551983183134,"22","F","right","30214"
"3802","E_F_ilanit.png","P_F_michaeli.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F",5,"E_F_ilanit.png P_F_michaeli.png",0.635551983183134,"22","F","right","30214"
"2832","E_F_rotem_sela.png","E_M_danker.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M",2,"E_F_rotem_sela.png E_M_danker.png",-1.28119209308346,"22","F","right","30214"
"1587","E_M_asi.png","E_M_danker.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M",2,"E_M_asi.png E_M_danker.png",-1.28119209308346,"22","F","right","30214"
"4873","E_M_liorA.png","P_F_shaked.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F",6,"E_M_liorA.png P_F_shaked.png",1.274466675272,"22","F","right","30214"
"10643","E_F_shiri.png","P_M_benet.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M",6,"E_F_shiri.png P_M_benet.png",1.274466675272,"22","F","right","30214"
"5202","E_M_danker.png","E_M_yuda.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M",3,"E_M_danker.png E_M_yuda.png",-0.642277400994596,"22","F","right","30214"
"2537","E_M_yuda.png","P_F_staiv.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F",6,"E_M_yuda.png P_F_staiv.png",1.274466675272,"22","F","right","30214"
"3964","E_F_galit_gutman.png","P_M_saar.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M",6,"E_F_galit_gutman.png P_M_saar.png",1.274466675272,"22","F","right","30214"
"3287","E_F_rotem_sela.png","P_F_shaked.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F",5,"E_F_rotem_sela.png P_F_shaked.png",0.635551983183134,"22","F","right","30214"
"3359","E_M_asi.png","P_M_benet.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M",5,"E_M_asi.png P_M_benet.png",0.635551983183134,"22","F","right","30214"
"9687","E_M_ido.png","E_M_yuda.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M",2,"E_M_ido.png E_M_yuda.png",-1.28119209308346,"22","F","right","30214"
"7835","E_M_yuda.png","P_M_gantz.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M",6,"E_M_yuda.png P_M_gantz.png",1.274466675272,"22","F","right","30214"
"7621","E_F_ilanit.png","P_F_staiv.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F",5,"E_F_ilanit.png P_F_staiv.png",0.635551983183134,"22","F","right","30214"
"13793","E_M_danker.png","P_M_saar.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M",6,"E_M_danker.png P_M_saar.png",1.274466675272,"22","F","right","30214"
"6820","P_M_gantz.png","P_M_lapid.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M",2,"P_M_gantz.png P_M_lapid.png",-1.28119209308346,"22","F","right","30214"
"3449","E_M_asi.png","P_M_lapid.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M",5,"E_M_asi.png P_M_lapid.png",0.635551983183134,"22","F","right","30214"
"2574","E_F_ilanit.png","E_F_shiri.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F",2,"E_F_ilanit.png E_F_shiri.png",-1.28119209308346,"22","F","right","30214"
"3503","E_F_rotem_sela.png","E_M_asi.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M",1,"E_F_rotem_sela.png E_M_asi.png",-1.92010678517233,"22","F","right","30214"
"12779","P_M_gantz.png","P_M_saar.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M",2,"P_M_gantz.png P_M_saar.png",-1.28119209308346,"22","F","right","30214"
"3096","E_F_ninet.png","E_M_yuda.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M",2,"E_F_ninet.png E_M_yuda.png",-1.28119209308346,"22","F","right","30214"
"11294","E_F_ilanit.png","P_F_regev.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F",5,"E_F_ilanit.png P_F_regev.png",0.635551983183134,"22","F","right","30214"
"5531","E_F_shiri.png","P_M_lapid.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M",4,"E_F_shiri.png P_M_lapid.png",-0.00336270890573074,"22","F","right","30214"
"6356","E_M_yuda.png","P_M_benet.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M",5,"E_M_yuda.png P_M_benet.png",0.635551983183134,"22","F","right","30214"
"4289","E_F_ninet.png","P_M_benet.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M",6,"E_F_ninet.png P_M_benet.png",1.274466675272,"22","F","right","30214"
"13951","P_F_shaked.png","P_M_buji.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M",3,"P_F_shaked.png P_M_buji.png",-0.642277400994596,"22","F","right","30214"
"4250","E_M_danker.png","P_F_staiv.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F",6,"E_M_danker.png P_F_staiv.png",1.274466675272,"22","F","right","30214"
"8174","P_F_regev.png","P_M_lapid.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M",2,"P_F_regev.png P_M_lapid.png",-1.28119209308346,"22","F","right","30214"
