"RT","img_1","img_2","isSameProffesion","img1proffesion","img2proffesion","img1Gender","img2Gender","keyPressed","participant","time","normlised_keyPress","age","gender","handedness","isFamiliar_img1","isFamiliar_img2","vividness_img1","vividness_img2","reject_trial","pair"
7624,"E_F_Julie_Walters.png","E_M_Ewan_McGregor.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","4","5c0d109e73986d0001785b39","07/12/2022, 08:53:14",-0.86382892931549,"33","Female","right",0,0,0,0,FALSE,"E_F_Julie_Walters.png E_M_Ewan_McGregor.png"
4958,"P_M_jeremy_corbyn.png","P_M_Sajid_Javid.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","6","5c0d109e73986d0001785b39","07/12/2022, 08:53:14",0.882208268237096,"33","Female","right",0,0,0,0,FALSE,"P_M_jeremy_corbyn.png P_M_Sajid_Javid.png"
4134,"E_F_Julie_Walters.png","E_M_Russell_Howard.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","4","5c0d109e73986d0001785b39","07/12/2022, 08:53:14",-0.86382892931549,"33","Female","right",0,0,0,0,FALSE,"E_F_Julie_Walters.png E_M_Russell_Howard.png"
3807,"E_M_Michael_McIntyr.png","E_M_Peter_Kay.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M","4","5c0d109e73986d0001785b39","07/12/2022, 08:53:14",-0.86382892931549,"33","Female","right",0,0,0,0,FALSE,"E_M_Michael_McIntyr.png E_M_Peter_Kay.png"
2919,"E_F_Dawn_Roma_French.png","E_M_Ewan_McGregor.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","5","5c0d109e73986d0001785b39","07/12/2022, 08:53:14",0.00918966946080272,"33","Female","right",0,0,0,0,FALSE,"E_F_Dawn_Roma_French.png E_M_Ewan_McGregor.png"
2384,"P_F_Theresa_May.png","P_M_Michael_Gove.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","6","5c0d109e73986d0001785b39","07/12/2022, 08:53:14",0.882208268237096,"33","Female","right",1,0,0,0,TRUE,"P_F_Theresa_May.png P_M_Michael_Gove.png"
2594,"E_M_Michael_McIntyr.png","P_F_nicola_sturge.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","4","5c0d109e73986d0001785b39","07/12/2022, 08:53:14",-0.86382892931549,"33","Female","right",0,0,0,0,FALSE,"E_M_Michael_McIntyr.png P_F_nicola_sturge.png"
4204,"E_M_Peter_Kay.png","P_M_Gordon_Brown.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","3","5c0d109e73986d0001785b39","07/12/2022, 08:53:14",-1.73684752809178,"33","Female","right",0,1,0,0,TRUE,"E_M_Peter_Kay.png P_M_Gordon_Brown.png"
2483,"E_F_Julie_Walters.png","P_M_Michael_Gove.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","5","5c0d109e73986d0001785b39","07/12/2022, 08:53:14",0.00918966946080272,"33","Female","right",0,0,0,0,FALSE,"E_F_Julie_Walters.png P_M_Michael_Gove.png"
2673,"E_M_Russell_Howard.png","P_M_Sajid_Javid.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","6","5c0d109e73986d0001785b39","07/12/2022, 08:53:14",0.882208268237096,"33","Female","right",0,0,0,0,FALSE,"E_M_Russell_Howard.png P_M_Sajid_Javid.png"
