pair,img_1,img_2,keyPressed
E_F_Judi_Dench.jpg P_F_nicola_sturgeon.jpg,E_F_Judi_Dench.jpg,P_F_nicola_sturgeon.jpg,0.692578137
E_F_Judi_Dench.jpg P_F_theresa_may.jpg,E_F_Judi_Dench.jpg,P_F_theresa_may.jpg,0.746959299
E_F_Judi_Dench.jpg P_M_bill_clinton.jpg,E_F_Judi_Dench.jpg,P_M_bill_clinton.jpg,0.83071509
E_F_Judi_Dench.jpg P_M_boris_johnson.jpg,E_F_Judi_Dench.jpg,P_M_boris_johnson.jpg,0.748350292
E_F_Judi_Dench.jpg P_M_david_cameron.jpg,E_F_Judi_Dench.jpg,P_M_david_cameron.jpg,0.832235932
E_F_Judi_Dench.jpg P_M_donald_trump.jpg,E_F_Judi_Dench.jpg,P_M_donald_trump.jpg,0.73194778
E_F_Judi_Dench.jpg P_M_george_Wbush.jpg,E_F_Judi_Dench.jpg,P_M_george_Wbush.jpg,0.853990838
E_F_Judi_Dench.jpg P_M_Tony_Blair.jpg,E_F_Judi_Dench.jpg,P_M_Tony_Blair.jpg,0.831099004
E_F_Kate_Winslet.jpg E_F_keira_knightley.jpg,E_F_Kate_Winslet.jpg,E_F_keira_knightley.jpg,0.755871728
E_F_Kate_Winslet.jpg E_F_sandra_bullock.jpg,E_F_Kate_Winslet.jpg,E_F_sandra_bullock.jpg,0.807553753
E_F_Kate_Winslet.jpg E_M_Hugh_Grant.jpg,E_F_Kate_Winslet.jpg,E_M_Hugh_Grant.jpg,0.912636973
E_F_Kate_Winslet.jpg E_M_michael_caine.jpg,E_F_Kate_Winslet.jpg,E_M_michael_caine.jpg,0.881504633
E_F_Kate_Winslet.jpg E_M_nicolas_cage.jpg,E_F_Kate_Winslet.jpg,E_M_nicolas_cage.jpg,0.817426011
E_F_Kate_Winslet.jpg E_M_robert_de_niro.jpg,E_F_Kate_Winslet.jpg,E_M_robert_de_niro.jpg,0.911984883
E_F_Kate_Winslet.jpg E_M_tom_hankes.jpg,E_F_Kate_Winslet.jpg,E_M_tom_hankes.jpg,0.866106406
E_F_Kate_Winslet.jpg P_F_hillary_clinton.jpg,E_F_Kate_Winslet.jpg,P_F_hillary_clinton.jpg,0.790446937
E_F_Kate_Winslet.jpg P_F_nicola_sturgeon.jpg,E_F_Kate_Winslet.jpg,P_F_nicola_sturgeon.jpg,0.913972244
E_F_Kate_Winslet.jpg P_F_theresa_may.jpg,E_F_Kate_Winslet.jpg,P_F_theresa_may.jpg,0.964474618
E_F_Kate_Winslet.jpg P_M_bill_clinton.jpg,E_F_Kate_Winslet.jpg,P_M_bill_clinton.jpg,0.955429409
E_F_Kate_Winslet.jpg P_M_boris_johnson.jpg,E_F_Kate_Winslet.jpg,P_M_boris_johnson.jpg,0.951449677
E_F_Kate_Winslet.jpg P_M_david_cameron.jpg,E_F_Kate_Winslet.jpg,P_M_david_cameron.jpg,0.89481777
