pair,img_1,img_2,keyPressed
E_F_Judi_Dench.jpg P_F_nicola_sturgeon.jpg,E_F_Judi_Dench.jpg,P_F_nicola_sturgeon.jpg,0.23678839
E_F_Judi_Dench.jpg P_F_tehresy_may.jpg,E_F_Judi_Dench.jpg,P_F_tehresy_may.jpg,0.29256153
E_F_Judi_Dench.jpg P_M_bill_clinton.jpg,E_F_Judi_Dench.jpg,P_M_bill_clinton.jpg,0.34796906
E_F_Judi_Dench.jpg P_M_boris_johnson.jpg,E_F_Judi_Dench.jpg,P_M_boris_johnson.jpg,0.29697126
E_F_Judi_Dench.jpg P_M_david_cameron.jpg,E_F_Judi_Dench.jpg,P_M_david_cameron.jpg,0.28299695
E_F_Judi_Dench.jpg P_M_donald_trump.jpg,E_F_Judi_Dench.jpg,P_M_donald_trump.jpg,0.39944267
E_F_Judi_Dench.jpg P_M_george_Wbush.jpg,E_F_Judi_Dench.jpg,P_M_george_Wbush.jpg,0.3972497
E_F_Judi_Dench.jpg P_M_Tony_Blair.jpg,E_F_Judi_Dench.jpg,P_M_Tony_Blair.jpg,0.3131985
E_F_Kate_Winslet.jpg E_F_keira_knightley.jpg,E_F_Kate_Winslet.jpg,E_F_keira_knightley.jpg,0.18630296
E_F_Kate_Winslet.jpg E_F_sandra_bullock.jpg,E_F_Kate_Winslet.jpg,E_F_sandra_bullock.jpg,0.22886968
E_F_Kate_Winslet.jpg E_M_Hugh_Grant.jpg,E_F_Kate_Winslet.jpg,E_M_Hugh_Grant.jpg,0.36373717
E_F_Kate_Winslet.jpg E_M_michael_caine.jpg,E_F_Kate_Winslet.jpg,E_M_michael_caine.jpg,0.43793958
E_F_Kate_Winslet.jpg E_M_nicolas_cage.jpg,E_F_Kate_Winslet.jpg,E_M_nicolas_cage.jpg,0.36634588
E_F_Kate_Winslet.jpg E_M_robert_de_niro.jpg,E_F_Kate_Winslet.jpg,E_M_robert_de_niro.jpg,0.41728908
E_F_Kate_Winslet.jpg E_M_tom_hankes.jpg,E_F_Kate_Winslet.jpg,E_M_tom_hankes.jpg,0.3930496
E_F_Kate_Winslet.jpg P_F_hillary_clinton.jpg,E_F_Kate_Winslet.jpg,P_F_hillary_clinton.jpg,0.38408
E_F_Kate_Winslet.jpg P_F_nicola_sturgeon.jpg,E_F_Kate_Winslet.jpg,P_F_nicola_sturgeon.jpg,0.47134608
E_F_Kate_Winslet.jpg P_F_tehresy_may.jpg,E_F_Kate_Winslet.jpg,P_F_tehresy_may.jpg,0.54614186
E_F_Kate_Winslet.jpg P_M_bill_clinton.jpg,E_F_Kate_Winslet.jpg,P_M_bill_clinton.jpg,0.4816336
E_F_Kate_Winslet.jpg P_M_boris_johnson.jpg,E_F_Kate_Winslet.jpg,P_M_boris_johnson.jpg,0.51974034
E_F_Kate_Winslet.jpg P_M_david_cameron.jpg,E_F_Kate_Winslet.jpg,P_M_david_cameron.jpg,0.49641442
E_F_Kate_Winslet.jpg P_M_donald_trump.jpg,E_F_Kate_Winslet.jpg,P_M_donald_trump.jpg,0.49235803
E_F_Kate_Winslet.jpg P_M_george_Wbush.jpg,E_F_Kate_Winslet.jpg,P_M_george_Wbush.jpg,0.47135425
E_F_Kate_Winslet.jpg P_M_Tony_Blair.jpg,E_F_Kate_Winslet.jpg,P_M_Tony_Blair.jpg,0.46213406
E_F_keira_knightley.jpg E_F_sandra_bullock.jpg,E_F_keira_knightley.jpg,E_F_sandra_bullock.jpg,0.18874073
E_F_keira_knightley.jpg E_M_Hugh_Grant.jpg,E_F_keira_knightley.jpg,E_M_Hugh_Grant.jpg,0.42280507
E_F_keira_knightley.jpg E_M_michael_caine.jpg,E_F_keira_knightley.jpg,E_M_michael_caine.jpg,0.50037533
E_F_keira_knightley.jpg E_M_nicolas_cage.jpg,E_F_keira_knightley.jpg,E_M_nicolas_cage.jpg,0.4499684
E_F_keira_knightley.jpg E_M_robert_de_niro.jpg,E_F_keira_knightley.jpg,E_M_robert_de_niro.jpg,0.44897604
E_F_keira_knightley.jpg E_M_tom_hankes.jpg,E_F_keira_knightley.jpg,E_M_tom_hankes.jpg,0.41444308
E_F_keira_knightley.jpg P_F_hillary_clinton.jpg,E_F_keira_knightley.jpg,P_F_hillary_clinton.jpg,0.42789662
E_F_keira_knightley.jpg P_F_nicola_sturgeon.jpg,E_F_keira_knightley.jpg,P_F_nicola_sturgeon.jpg,0.47736675
E_F_keira_knightley.jpg P_F_tehresy_may.jpg,E_F_keira_knightley.jpg,P_F_tehresy_may.jpg,0.53979933
E_F_keira_knightley.jpg P_M_bill_clinton.jpg,E_F_keira_knightley.jpg,P_M_bill_clinton.jpg,0.52257055
E_F_keira_knightley.jpg P_M_boris_johnson.jpg,E_F_keira_knightley.jpg,P_M_boris_johnson.jpg,0.5845357
E_F_keira_knightley.jpg P_M_david_cameron.jpg,E_F_keira_knightley.jpg,P_M_david_cameron.jpg,0.5323576
E_F_keira_knightley.jpg P_M_donald_trump.jpg,E_F_keira_knightley.jpg,P_M_donald_trump.jpg,0.5164683
E_F_keira_knightley.jpg P_M_george_Wbush.jpg,E_F_keira_knightley.jpg,P_M_george_Wbush.jpg,0.49645257
E_F_keira_knightley.jpg P_M_Tony_Blair.jpg,E_F_keira_knightley.jpg,P_M_Tony_Blair.jpg,0.48347843
E_F_sandra_bullock.jpg E_M_Hugh_Grant.jpg,E_F_sandra_bullock.jpg,E_M_Hugh_Grant.jpg,0.37183923
E_F_sandra_bullock.jpg E_M_michael_caine.jpg,E_F_sandra_bullock.jpg,E_M_michael_caine.jpg,0.51940656
E_F_sandra_bullock.jpg E_M_nicolas_cage.jpg,E_F_sandra_bullock.jpg,E_M_nicolas_cage.jpg,0.37217593
E_F_sandra_bullock.jpg E_M_robert_de_niro.jpg,E_F_sandra_bullock.jpg,E_M_robert_de_niro.jpg,0.4729603
E_F_sandra_bullock.jpg E_M_tom_hankes.jpg,E_F_sandra_bullock.jpg,E_M_tom_hankes.jpg,0.40988892
E_F_sandra_bullock.jpg P_F_hillary_clinton.jpg,E_F_sandra_bullock.jpg,P_F_hillary_clinton.jpg,0.38372886
E_F_sandra_bullock.jpg P_F_nicola_sturgeon.jpg,E_F_sandra_bullock.jpg,P_F_nicola_sturgeon.jpg,0.47826886
E_F_sandra_bullock.jpg P_F_tehresy_may.jpg,E_F_sandra_bullock.jpg,P_F_tehresy_may.jpg,0.5469713
E_F_sandra_bullock.jpg P_M_bill_clinton.jpg,E_F_sandra_bullock.jpg,P_M_bill_clinton.jpg,0.44932532
E_F_sandra_bullock.jpg P_M_boris_johnson.jpg,E_F_sandra_bullock.jpg,P_M_boris_johnson.jpg,0.5481566
E_F_sandra_bullock.jpg P_M_david_cameron.jpg,E_F_sandra_bullock.jpg,P_M_david_cameron.jpg,0.516166
E_F_sandra_bullock.jpg P_M_donald_trump.jpg,E_F_sandra_bullock.jpg,P_M_donald_trump.jpg,0.4644686
E_F_sandra_bullock.jpg P_M_george_Wbush.jpg,E_F_sandra_bullock.jpg,P_M_george_Wbush.jpg,0.4187079
E_F_sandra_bullock.jpg P_M_Tony_Blair.jpg,E_F_sandra_bullock.jpg,P_M_Tony_Blair.jpg,0.46125454
E_M_Hugh_Grant.jpg E_M_michael_caine.jpg,E_M_Hugh_Grant.jpg,E_M_michael_caine.jpg,0.3155319
E_M_Hugh_Grant.jpg E_M_nicolas_cage.jpg,E_M_Hugh_Grant.jpg,E_M_nicolas_cage.jpg,0.21333921
E_M_Hugh_Grant.jpg E_M_robert_de_niro.jpg,E_M_Hugh_Grant.jpg,E_M_robert_de_niro.jpg,0.3799525
E_M_Hugh_Grant.jpg E_M_tom_hankes.jpg,E_M_Hugh_Grant.jpg,E_M_tom_hankes.jpg,0.3085953
E_M_Hugh_Grant.jpg P_F_hillary_clinton.jpg,E_M_Hugh_Grant.jpg,P_F_hillary_clinton.jpg,0.38915992
E_M_Hugh_Grant.jpg P_F_nicola_sturgeon.jpg,E_M_Hugh_Grant.jpg,P_F_nicola_sturgeon.jpg,0.4812786
E_M_Hugh_Grant.jpg P_F_tehresy_may.jpg,E_M_Hugh_Grant.jpg,P_F_tehresy_may.jpg,0.5449108
E_M_Hugh_Grant.jpg P_M_bill_clinton.jpg,E_M_Hugh_Grant.jpg,P_M_bill_clinton.jpg,0.34580642
