"RT","img_1","img_2","isSameProffesion","img1proffesion","img2proffesion","img1Gender","img2Gender","keyPressed","participant","time","pair","normlised_keyPress","age","gender","handedness"
"1200","E_F_Julie_Walters.png","P_F_Theresa_May.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F",6,"5641193817bdbe00122a0f23","10/13/2022, 14:11:46","E_F_Julie_Walters.png P_F_Theresa_May.png",0.329455778970519,"ryAns",NA,NA
"5857","E_M_Ewan_McGregor.png","P_M_Sajid_Javid.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M",6,"5641193817bdbe00122a0f23","10/13/2022, 14:11:46","E_M_Ewan_McGregor.png P_M_Sajid_Javid.png",0.329455778970519,"ryAns",NA,NA
"1648","E_M_Russell_Howard.png","P_M_Sajid_Javid.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M",6,"5641193817bdbe00122a0f23","10/13/2022, 14:11:46","E_M_Russell_Howard.png P_M_Sajid_Javid.png",0.329455778970519,"ryAns",NA,NA
"2524","E_M_Simon_Pegg.png","P_M_jeremy_corbyn.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M",6,"5641193817bdbe00122a0f23","10/13/2022, 14:11:46","E_M_Simon_Pegg.png P_M_jeremy_corbyn.png",0.329455778970519,"ryAns",NA,NA
"1152","P_M_Gordon_Brown.png","P_M_Tony_Blair.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M",6,"5641193817bdbe00122a0f23","10/13/2022, 14:11:46","P_M_Gordon_Brown.png P_M_Tony_Blair.png",0.329455778970519,"ryAns",NA,NA
"2912","E_M_Russell_Howard.png","P_M_nigel_farage.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M",6,"5641193817bdbe00122a0f23","10/13/2022, 14:11:46","E_M_Russell_Howard.png P_M_nigel_farage.png",0.329455778970519,"ryAns",NA,NA
"1069","E_F_Julie_Walters.png","P_M_Tony_Blair.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M",6,"5641193817bdbe00122a0f23","10/13/2022, 14:11:46","E_F_Julie_Walters.png P_M_Tony_Blair.png",0.329455778970519,"ryAns",NA,NA
"4325","E_F_Julie_Walters.png","E_M_Michael_McIntyr.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M",6,"5641193817bdbe00122a0f23","10/13/2022, 14:11:46","E_F_Julie_Walters.png E_M_Michael_McIntyr.png",0.329455778970519,"ryAns",NA,NA
"6910","E_F_Dawn_Roma_French.png","E_M_Ewan_McGregor.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M",6,"5641193817bdbe00122a0f23","10/13/2022, 14:11:46","E_F_Dawn_Roma_French.png E_M_Ewan_McGregor.png",0.329455778970519,"ryAns",NA,NA
"1221","P_F_Theresa_May.png","P_M_keir_starmer.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M",6,"5641193817bdbe00122a0f23","10/13/2022, 14:11:46","P_F_Theresa_May.png P_M_keir_starmer.png",0.329455778970519,"ryAns",NA,NA
"17359","E_M_Michael_McIntyr.png","P_M_Tony_Blair.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M",4,"5641193817bdbe00122a0f23","10/13/2022, 14:11:46","E_M_Michael_McIntyr.png P_M_Tony_Blair.png",-4.30732925839235,"ryAns",NA,NA
"4863","E_M_Ewan_McGregor.png","P_M_keir_starmer.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M",5,"5641193817bdbe00122a0f23","10/13/2022, 14:11:46","E_M_Ewan_McGregor.png P_M_keir_starmer.png",-1.98893673971091,"ryAns",NA,NA
"1951","E_F_Jennifer_Saunders.png","P_M_Tony_Blair.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M",6,"5641193817bdbe00122a0f23","10/13/2022, 14:11:46","E_F_Jennifer_Saunders.png P_M_Tony_Blair.png",0.329455778970519,"ryAns",NA,NA
"4534","E_M_Jimmy_Carr.png","E_M_Peter_Kay.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M",6,"5641193817bdbe00122a0f23","10/13/2022, 14:11:46","E_M_Jimmy_Carr.png E_M_Peter_Kay.png",0.329455778970519,"ryAns",NA,NA
"25018","E_M_Russell_Howard.png","P_M_jeremy_corbyn.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M",5,"5641193817bdbe00122a0f23","10/13/2022, 14:11:46","E_M_Russell_Howard.png P_M_jeremy_corbyn.png",-1.98893673971091,"ryAns",NA,NA
"4364","E_M_Peter_Kay.png","P_F_nicola_sturge.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F",6,"5641193817bdbe00122a0f23","10/13/2022, 14:11:46","E_M_Peter_Kay.png P_F_nicola_sturge.png",0.329455778970519,"ryAns",NA,NA
"1786","P_M_Michael_Gove.png","P_M_nigel_farage.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M",6,"5641193817bdbe00122a0f23","10/13/2022, 14:11:46","P_M_Michael_Gove.png P_M_nigel_farage.png",0.329455778970519,"ryAns",NA,NA
"1003","E_M_Jimmy_Carr.png","E_M_Michael_McIntyr.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M",6,"5641193817bdbe00122a0f23","10/13/2022, 14:11:46","E_M_Jimmy_Carr.png E_M_Michael_McIntyr.png",0.329455778970519,"ryAns",NA,NA
"2300","P_F_Theresa_May.png","P_M_Michael_Gove.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M",6,"5641193817bdbe00122a0f23","10/13/2022, 14:11:46","P_F_Theresa_May.png P_M_Michael_Gove.png",0.329455778970519,"ryAns",NA,NA
"1130","P_F_nicola_sturge.png","P_M_david_camer.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M",6,"5641193817bdbe00122a0f23","10/13/2022, 14:11:46","P_F_nicola_sturge.png P_M_david_camer.png",0.329455778970519,"ryAns",NA,NA
"2232","P_M_david_camer.png","P_M_jeremy_corbyn.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M",6,"5641193817bdbe00122a0f23","10/13/2022, 14:11:46","P_M_david_camer.png P_M_jeremy_corbyn.png",0.329455778970519,"ryAns",NA,NA
"1339","P_M_jeremy_corbyn.png","P_M_Sajid_Javid.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M",6,"5641193817bdbe00122a0f23","10/13/2022, 14:11:46","P_M_jeremy_corbyn.png P_M_Sajid_Javid.png",0.329455778970519,"ryAns",NA,NA
"1053","E_M_Michael_McIntyr.png","P_M_jeremy_corbyn.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M",6,"5641193817bdbe00122a0f23","10/13/2022, 14:11:46","E_M_Michael_McIntyr.png P_M_jeremy_corbyn.png",0.329455778970519,"ryAns",NA,NA
"2443","E_M_Russell_Howard.png","P_F_nicola_sturge.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F",6,"5641193817bdbe00122a0f23","10/13/2022, 14:11:46","E_M_Russell_Howard.png P_F_nicola_sturge.png",0.329455778970519,"ryAns",NA,NA
"9886","E_M_Ewan_McGregor.png","P_M_jeremy_corbyn.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M",6,"5641193817bdbe00122a0f23","10/13/2022, 14:11:46","E_M_Ewan_McGregor.png P_M_jeremy_corbyn.png",0.329455778970519,"ryAns",NA,NA
"973","P_M_jeremy_corbyn.png","P_M_Michael_Gove.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M",6,"5641193817bdbe00122a0f23","10/13/2022, 14:11:46","P_M_jeremy_corbyn.png P_M_Michael_Gove.png",0.329455778970519,"ryAns",NA,NA
"16389","E_F_Julie_Walters.png","P_F_nicola_sturge.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F",6,"5641193817bdbe00122a0f23","10/13/2022, 14:11:46","E_F_Julie_Walters.png P_F_nicola_sturge.png",0.329455778970519,"ryAns",NA,NA
"2103","E_F_Dawn_Roma_French.png","E_M_Russell_Howard.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M",6,"5641193817bdbe00122a0f23","10/13/2022, 14:11:46","E_F_Dawn_Roma_French.png E_M_Russell_Howard.png",0.329455778970519,"ryAns",NA,NA
"1578","E_F_Sarah_Millican.png","E_M_Jimmy_Carr.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M",6,"5641193817bdbe00122a0f23","10/13/2022, 14:11:46","E_F_Sarah_Millican.png E_M_Jimmy_Carr.png",0.329455778970519,"ryAns",NA,NA
"1063","E_M_Jimmy_Carr.png","P_M_Gordon_Brown.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M",6,"5641193817bdbe00122a0f23","10/13/2022, 14:11:46","E_M_Jimmy_Carr.png P_M_Gordon_Brown.png",0.329455778970519,"ryAns",NA,NA
"1103","E_F_Sarah_Millican.png","P_M_david_camer.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M",6,"5641193817bdbe00122a0f23","10/13/2022, 14:11:46","E_F_Sarah_Millican.png P_M_david_camer.png",0.329455778970519,"ryAns",NA,NA
"1406","E_M_Simon_Pegg.png","P_M_keir_starmer.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M",6,"5641193817bdbe00122a0f23","10/13/2022, 14:11:46","E_M_Simon_Pegg.png P_M_keir_starmer.png",0.329455778970519,"ryAns",NA,NA
"1713","P_M_Gordon_Brown.png","P_M_jeremy_corbyn.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M",6,"5641193817bdbe00122a0f23","10/13/2022, 14:11:46","P_M_Gordon_Brown.png P_M_jeremy_corbyn.png",0.329455778970519,"ryAns",NA,NA
"1588","P_M_Gordon_Brown.png","P_M_nigel_farage.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M",6,"5641193817bdbe00122a0f23","10/13/2022, 14:11:46","P_M_Gordon_Brown.png P_M_nigel_farage.png",0.329455778970519,"ryAns",NA,NA
"3524","E_M_Peter_Kay.png","P_M_nigel_farage.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M",6,"5641193817bdbe00122a0f23","10/13/2022, 14:11:46","E_M_Peter_Kay.png P_M_nigel_farage.png",0.329455778970519,"ryAns",NA,NA
"2178","E_F_Jennifer_Saunders.png","P_F_Theresa_May.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F",6,"5641193817bdbe00122a0f23","10/13/2022, 14:11:46","E_F_Jennifer_Saunders.png P_F_Theresa_May.png",0.329455778970519,"ryAns",NA,NA
"2033","E_M_Jimmy_Carr.png","P_M_nigel_farage.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M",6,"5641193817bdbe00122a0f23","10/13/2022, 14:11:46","E_M_Jimmy_Carr.png P_M_nigel_farage.png",0.329455778970519,"ryAns",NA,NA
"1859","E_F_Sarah_Millican.png","E_M_Ewan_McGregor.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M",6,"5641193817bdbe00122a0f23","10/13/2022, 14:11:46","E_F_Sarah_Millican.png E_M_Ewan_McGregor.png",0.329455778970519,"ryAns",NA,NA
"1062","E_M_Peter_Kay.png","P_F_Theresa_May.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F",6,"5641193817bdbe00122a0f23","10/13/2022, 14:11:46","E_M_Peter_Kay.png P_F_Theresa_May.png",0.329455778970519,"ryAns",NA,NA
"1875","E_M_Peter_Kay.png","P_M_Gordon_Brown.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M",6,"5641193817bdbe00122a0f23","10/13/2022, 14:11:46","E_M_Peter_Kay.png P_M_Gordon_Brown.png",0.329455778970519,"ryAns",NA,NA
"1103","E_M_Ewan_McGregor.png","P_F_Theresa_May.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F",6,"5641193817bdbe00122a0f23","10/13/2022, 14:11:46","E_M_Ewan_McGregor.png P_F_Theresa_May.png",0.329455778970519,"ryAns",NA,NA
"1265","P_F_Theresa_May.png","P_M_Sajid_Javid.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M",6,"5641193817bdbe00122a0f23","10/13/2022, 14:11:46","P_F_Theresa_May.png P_M_Sajid_Javid.png",0.329455778970519,"ryAns",NA,NA
"2373","E_M_Jimmy_Carr.png","P_M_Tony_Blair.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M",4,"5641193817bdbe00122a0f23","10/13/2022, 14:11:46","E_M_Jimmy_Carr.png P_M_Tony_Blair.png",-4.30732925839235,"ryAns",NA,NA
