"","E_F_Dawn_Roma_French.png","E_F_Jennifer_Saunders.png","E_F_Julie_Walters.png","E_F_Sarah_Millican.png","E_M_Ewan_McGregor.png","E_M_Jimmy_Carr.png","E_M_Michael_McIntyr.png","E_M_Peter_Kay.png","E_M_Russell_Howard.png","E_M_Simon_Pegg.png","P_F_nicola_sturge.png","P_F_Theresa_May.png","P_M_david_camer.png","P_M_Gordon_Brown.png","P_M_jeremy_corbyn.png","P_M_keir_starmer.png","P_M_Michael_Gove.png","P_M_nigel_farage.png","P_M_Sajid_Javid.png","P_M_Tony_Blair.png"
"E_F_Dawn_Roma_French.png",NA,-0.157973321816492,-0.395069711973582,-0.734215330208587,0.513722245502549,0.218220342137448,-0.317303268068338,-0.936613102318539,0.256615666681375,0.511084760910282,-0.255082316900955,-0.10583205571352,0.000810097455258431,-0.000955098896702809,0.804472945748797,0.450047807645859,0.383326050608874,0.747554385219454,0.308051613253793,0.551983650510455
"E_F_Jennifer_Saunders.png",-0.157973321816492,NA,-1.15841613246903,-0.976756760226482,0.426851756480516,0.505277828704361,0.0745166490064812,0.391574289221422,0.256125508192091,0.297967158182721,-0.642654113837462,-0.0216863037072182,0.338993482992169,0.487495609794899,0.333479708364071,0.414662397851024,0.345713937848234,0.373453566207494,0.336604940815175,0.19595069651197
"E_F_Julie_Walters.png",-0.395069711973582,-1.15841613246903,NA,-0.518161589948602,0.304673340512527,0.0400316334216557,-0.100606856348279,0.095852897483558,0.522512124344356,0.317732234335314,-0.860846669525858,-0.888139558298409,0.218486464964781,0.256277257990892,0.508072542706296,0.325047932555807,0.304347968349427,0.562003050305754,0.278793750132629,0.258379577637342
"E_F_Sarah_Millican.png",-0.734215330208587,-0.976756760226482,-0.518161589948602,NA,0.318723807939297,-0.197116495433624,-0.487782264679967,-0.636295406517579,-0.0359197147124937,0.326388414760745,-0.943166974513605,-0.37363101564477,0.0611710454826687,0.326867527740839,0.668865594292655,0.29448296951892,0.276943507239263,0.48609041010678,0.659232935570864,0.354995256879075
"E_M_Ewan_McGregor.png",0.513722245502549,0.426851756480516,0.304673340512527,0.318723807939297,NA,0.0172925053435718,-0.114428561271038,0.0804337514907008,-0.425456975706045,-1.50724997316139,0.321264432433785,0.183718261743285,-0.433890116551891,0.0183392848932557,-0.271794745065256,-0.740868530788215,-0.462604239764736,0.214783741272615,0.603591914825374,-0.320092389785259
"E_M_Jimmy_Carr.png",0.218220342137448,0.505277828704361,0.0400316334216557,-0.197116495433624,0.0172925053435718,NA,-0.630713560867424,-0.149380714174635,-0.148312441027576,-0.406194357783178,0.323417284615428,0.464343860727496,-0.670695126548125,-0.0897548361019468,-0.0343523856649676,-0.230135621623951,-0.373078661004871,-0.10909198990315,0.401670260421246,-0.463911306580104
"E_M_Michael_McIntyr.png",-0.317303268068338,0.0745166490064812,-0.100606856348279,-0.487782264679967,-0.114428561271038,-0.630713560867424,NA,-0.667583815512153,-0.302096779705578,0.0536443100997166,0.111119386093519,0.659585060992058,-0.897858319197994,-0.321930133065367,0.368274661985781,-0.42485394272956,-0.589108323667322,-0.364003539692205,0.193200312530066,-0.275649725502647
"E_M_Peter_Kay.png",-0.936613102318539,0.391574289221422,0.095852897483558,-0.636295406517579,0.0804337514907008,-0.149380714174635,-0.667583815512153,NA,-0.00856747515012296,-0.241524044475551,0.523182829726855,0.309294518981945,-0.760251617061148,-0.261792502483714,0.280292706208453,-0.235702361935061,-1.11607756238859,0.241903805234693,0.505509351838735,0.206682766986154
"E_M_Russell_Howard.png",0.256615666681375,0.256125508192091,0.522512124344356,-0.0359197147124937,-0.425456975706045,-0.148312441027576,-0.302096779705578,-0.00856747515012296,NA,-1.03609907917317,0.168554790698146,0.144595155153577,-0.145554324162987,-0.22096272806025,-0.024458861135222,-0.0866433724468675,0.147443886762971,0.240699643625584,0.288463821618578,-0.305785496448503
"E_M_Simon_Pegg.png",0.511084760910282,0.297967158182721,0.317732234335314,0.326388414760745,-1.50724997316139,-0.406194357783178,0.0536443100997166,-0.241524044475551,-1.03609907917317,NA,0.193039098614546,0.350956596569872,-0.281641343887118,-0.208758992344992,-0.703957915872095,-0.63970928894772,-0.411027277268489,0.00310276204486868,0.502003432145935,-0.484239743184076
"P_F_nicola_sturge.png",-0.255082316900955,-0.642654113837462,-0.860846669525858,-0.943166974513605,0.321264432433785,0.323417284615428,0.111119386093519,0.523182829726855,0.168554790698146,0.193039098614546,NA,-1.00853483334454,0.220104796886812,0.147079510550528,0.293321127689102,0.202114915027491,0.335660832782263,0.359478797340079,0.510148799708722,0.426860803522321
"P_F_Theresa_May.png",-0.10583205571352,-0.0216863037072182,-0.888139558298409,-0.37363101564477,0.183718261743285,0.464343860727496,0.659585060992058,0.309294518981945,0.144595155153577,0.350956596569872,-1.00853483334454,NA,0.211615550078716,0.175804492645987,0.430319844728425,0.25364921539648,0.0446453653572003,0.116977877566386,0.737402293186472,0.201111157354668
"P_M_david_camer.png",0.000810097455258431,0.338993482992169,0.218486464964781,0.0611710454826687,-0.433890116551891,-0.670695126548125,-0.897858319197994,-0.760251617061148,-0.145554324162987,-0.281641343887118,0.220104796886812,0.211615550078716,NA,-0.192295558390073,0.0922609827808933,-0.452394567388335,-0.794799127463851,-0.430218801612166,0.234686590222661,-0.475199183321047
"P_M_Gordon_Brown.png",-0.000955098896702809,0.487495609794899,0.256277257990892,0.326867527740839,0.0183392848932557,-0.0897548361019468,-0.321930133065367,-0.261792502483714,-0.22096272806025,-0.208758992344992,0.147079510550528,0.175804492645987,-0.192295558390073,NA,-0.197492583256782,-0.464581624807203,-0.572425165821542,-0.0188936187944994,0.581486393502187,-0.290992778470599
