"pair","img_1","img_2","keyPressed","fc8"
"E_F_Julie_Walters.png E_M_Jimmy_Carr.png","E_F_Julie_Walters.png","E_M_Jimmy_Carr.png",0.746596009,1.062060662
"E_F_Julie_Walters.png E_M_Michael_McIntyr.png","E_F_Julie_Walters.png","E_M_Michael_McIntyr.png",0.687444866,0.762519524
"E_F_Julie_Walters.png E_M_Peter_Kay.png","E_F_Julie_Walters.png","E_M_Peter_Kay.png",0.877536371,1.112976417
"E_F_Julie_Walters.png E_M_Russell_Howard.png","E_F_Julie_Walters.png","E_M_Russell_Howard.png",0.786185816,0.949847974
"E_F_Julie_Walters.png E_M_Simon_Pegg.png","E_F_Julie_Walters.png","E_M_Simon_Pegg.png",0.748795271,1.025424585
"E_F_Julie_Walters.png P_F_nicola_sturge.png","E_F_Julie_Walters.png","P_F_nicola_sturge.png",0.574724227,0.648559302
"E_F_Julie_Walters.png P_F_Theresa_May.png","E_F_Julie_Walters.png","P_F_Theresa_May.png",0.678091407,0.702129632
"E_F_Julie_Walters.png P_M_david_camer.png","E_F_Julie_Walters.png","P_M_david_camer.png",0.878219694,1.085438795
"E_F_Julie_Walters.png P_M_Gordon_Brown.png","E_F_Julie_Walters.png","P_M_Gordon_Brown.png",0.765172407,1.164601877
"E_F_Julie_Walters.png P_M_jeremy_corbyn.png","E_F_Julie_Walters.png","P_M_jeremy_corbyn.png",0.926687241,0.996753586
"E_F_Julie_Walters.png P_M_keir_starmer.png","E_F_Julie_Walters.png","P_M_keir_starmer.png",0.705975592,1.069585383
"E_F_Julie_Walters.png P_M_Michael_Gove.png","E_F_Julie_Walters.png","P_M_Michael_Gove.png",0.697781235,0.817885444
"E_F_Julie_Walters.png P_M_nigel_farage.png","E_F_Julie_Walters.png","P_M_nigel_farage.png",0.843843699,1.014943371
"E_F_Julie_Walters.png P_M_Sajid_Javid.png","E_F_Julie_Walters.png","P_M_Sajid_Javid.png",0.829491839,0.926306024
"E_F_Julie_Walters.png P_M_Tony_Blair.png","E_F_Julie_Walters.png","P_M_Tony_Blair.png",0.705496937,0.815997973
"E_F_Sarah_Millican.png E_M_Ewan_McGregor.png","E_F_Sarah_Millican.png","E_M_Ewan_McGregor.png",0.773243099,1.007158712
"E_F_Sarah_Millican.png E_M_Jimmy_Carr.png","E_F_Sarah_Millican.png","E_M_Jimmy_Carr.png",0.674970776,0.769789755
"E_F_Sarah_Millican.png E_M_Michael_McIntyr.png","E_F_Sarah_Millican.png","E_M_Michael_McIntyr.png",0.695742488,0.870768502
"E_F_Sarah_Millican.png E_M_Peter_Kay.png","E_F_Sarah_Millican.png","E_M_Peter_Kay.png",0.816796064,0.935248151
"E_F_Sarah_Millican.png E_M_Russell_Howard.png","E_F_Sarah_Millican.png","E_M_Russell_Howard.png",0.773282886,1.091594405
"E_F_Sarah_Millican.png E_M_Simon_Pegg.png","E_F_Sarah_Millican.png","E_M_Simon_Pegg.png",0.736685276,0.906882599
"E_F_Sarah_Millican.png P_F_nicola_sturge.png","E_F_Sarah_Millican.png","P_F_nicola_sturge.png",0.6677863,1.012771678
"E_F_Sarah_Millican.png P_F_Theresa_May.png","E_F_Sarah_Millican.png","P_F_Theresa_May.png",0.648094296,0.770077631
"E_F_Sarah_Millican.png P_M_david_camer.png","E_F_Sarah_Millican.png","P_M_david_camer.png",0.695090622,0.890026785
"E_F_Sarah_Millican.png P_M_Gordon_Brown.png","E_F_Sarah_Millican.png","P_M_Gordon_Brown.png",0.827190384,1.038140889
"E_F_Sarah_Millican.png P_M_jeremy_corbyn.png","E_F_Sarah_Millican.png","P_M_jeremy_corbyn.png",0.749289483,0.584581256
"E_F_Sarah_Millican.png P_M_keir_starmer.png","E_F_Sarah_Millican.png","P_M_keir_starmer.png",0.767652899,1.076439328
"E_F_Sarah_Millican.png P_M_Michael_Gove.png","E_F_Sarah_Millican.png","P_M_Michael_Gove.png",0.722734302,0.768833458
"E_F_Sarah_Millican.png P_M_nigel_farage.png","E_F_Sarah_Millican.png","P_M_nigel_farage.png",0.867559239,1.233575135
"E_F_Sarah_Millican.png P_M_Sajid_Javid.png","E_F_Sarah_Millican.png","P_M_Sajid_Javid.png",0.875418223,0.943986468
"E_F_Sarah_Millican.png P_M_Tony_Blair.png","E_F_Sarah_Millican.png","P_M_Tony_Blair.png",0.849687338,1.065357648
"E_M_Ewan_McGregor.png E_M_Jimmy_Carr.png","E_M_Ewan_McGregor.png","E_M_Jimmy_Carr.png",0.746637851,0.996706852
"E_M_Ewan_McGregor.png E_M_Michael_McIntyr.png","E_M_Ewan_McGregor.png","E_M_Michael_McIntyr.png",0.731518149,0.802772433
"E_M_Ewan_McGregor.png E_M_Peter_Kay.png","E_M_Ewan_McGregor.png","E_M_Peter_Kay.png",0.823667839,1.017822796
"E_M_Ewan_McGregor.png E_M_Russell_Howard.png","E_M_Ewan_McGregor.png","E_M_Russell_Howard.png",0.812428176,1.012555338
"E_M_Ewan_McGregor.png E_M_Simon_Pegg.png","E_M_Ewan_McGregor.png","E_M_Simon_Pegg.png",0.665013015,0.657097489
"E_M_Ewan_McGregor.png P_F_nicola_sturge.png","E_M_Ewan_McGregor.png","P_F_nicola_sturge.png",0.81778501,0.750886127
"E_M_Ewan_McGregor.png P_F_Theresa_May.png","E_M_Ewan_McGregor.png","P_F_Theresa_May.png",0.845007807,0.91689951
"E_M_Ewan_McGregor.png P_M_david_camer.png","E_M_Ewan_McGregor.png","P_M_david_camer.png",0.800231352,1.101188585
"E_M_Ewan_McGregor.png P_M_Gordon_Brown.png","E_M_Ewan_McGregor.png","P_M_Gordon_Brown.png",0.810722724,0.795026898
"E_M_Ewan_McGregor.png P_M_jeremy_corbyn.png","E_M_Ewan_McGregor.png","P_M_jeremy_corbyn.png",0.698304385,0.561154455
"E_M_Ewan_McGregor.png P_M_keir_starmer.png","E_M_Ewan_McGregor.png","P_M_keir_starmer.png",0.771587729,1.002089828
"E_M_Ewan_McGregor.png P_M_Michael_Gove.png","E_M_Ewan_McGregor.png","P_M_Michael_Gove.png",0.738021672,0.828682631
"E_M_Ewan_McGregor.png P_M_nigel_farage.png","E_M_Ewan_McGregor.png","P_M_nigel_farage.png",0.803913161,0.866065279
"E_M_Ewan_McGregor.png P_M_Sajid_Javid.png","E_M_Ewan_McGregor.png","P_M_Sajid_Javid.png",0.893187188,1.002356664
"E_M_Ewan_McGregor.png P_M_Tony_Blair.png","E_M_Ewan_McGregor.png","P_M_Tony_Blair.png",0.830968261,0.726562262
"E_M_Jimmy_Carr.png E_M_Michael_McIntyr.png","E_M_Jimmy_Carr.png","E_M_Michael_McIntyr.png",0.671025813,0.623974204
"E_M_Jimmy_Carr.png E_M_Peter_Kay.png","E_M_Jimmy_Carr.png","E_M_Peter_Kay.png",0.827092871,1.047674719
"E_M_Jimmy_Carr.png E_M_Russell_Howard.png","E_M_Jimmy_Carr.png","E_M_Russell_Howard.png",0.774689883,1.044186331
"E_M_Jimmy_Carr.png E_M_Simon_Pegg.png","E_M_Jimmy_Carr.png","E_M_Simon_Pegg.png",0.657088965,0.977868821
"E_M_Jimmy_Carr.png P_F_nicola_sturge.png","E_M_Jimmy_Carr.png","P_F_nicola_sturge.png",0.744576722,0.960365672
"E_M_Jimmy_Carr.png P_F_Theresa_May.png","E_M_Jimmy_Carr.png","P_F_Theresa_May.png",0.844465405,0.946298726
"E_M_Jimmy_Carr.png P_M_david_camer.png","E_M_Jimmy_Carr.png","P_M_david_camer.png",0.864724264,1.136043638
"E_M_Jimmy_Carr.png P_M_Gordon_Brown.png","E_M_Jimmy_Carr.png","P_M_Gordon_Brown.png",0.681025952,0.712811619
"E_M_Jimmy_Carr.png P_M_jeremy_corbyn.png","E_M_Jimmy_Carr.png","P_M_jeremy_corbyn.png",0.871085793,1.222007647
"E_M_Jimmy_Carr.png P_M_keir_starmer.png","E_M_Jimmy_Carr.png","P_M_keir_starmer.png",0.738063753,1.20995006
"E_M_Jimmy_Carr.png P_M_Michael_Gove.png","E_M_Jimmy_Carr.png","P_M_Michael_Gove.png",0.795398995,0.698151618
"E_M_Jimmy_Carr.png P_M_nigel_farage.png","E_M_Jimmy_Carr.png","P_M_nigel_farage.png",0.705007672,0.834550261
"E_M_Jimmy_Carr.png P_M_Sajid_Javid.png","E_M_Jimmy_Carr.png","P_M_Sajid_Javid.png",0.855163515,1.331616908
"E_M_Jimmy_Carr.png P_M_Tony_Blair.png","E_M_Jimmy_Carr.png","P_M_Tony_Blair.png",0.73250851,0.974955017
"E_M_Michael_McIntyr.png E_M_Peter_Kay.png","E_M_Michael_McIntyr.png","E_M_Peter_Kay.png",0.897004381,0.919325404
"E_M_Michael_McIntyr.png E_M_Russell_Howard.png","E_M_Michael_McIntyr.png","E_M_Russell_Howard.png",0.84270297,0.878315046
"E_M_Michael_McIntyr.png E_M_Simon_Pegg.png","E_M_Michael_McIntyr.png","E_M_Simon_Pegg.png",0.810056463,0.960076761
"E_M_Michael_McIntyr.png P_F_nicola_sturge.png","E_M_Michael_McIntyr.png","P_F_nicola_sturge.png",0.702224553,0.72142598
"E_M_Michael_McIntyr.png P_F_Theresa_May.png","E_M_Michael_McIntyr.png","P_F_Theresa_May.png",0.820524305,1.074782677
"E_M_Michael_McIntyr.png P_M_david_camer.png","E_M_Michael_McIntyr.png","P_M_david_camer.png",0.894301437,0.97608605
"E_M_Michael_McIntyr.png P_M_Gordon_Brown.png","E_M_Michael_McIntyr.png","P_M_Gordon_Brown.png",0.803166091,0.851416886
"E_M_Michael_McIntyr.png P_M_jeremy_corbyn.png","E_M_Michael_McIntyr.png","P_M_jeremy_corbyn.png",0.951707952,1.170403004
"E_M_Michael_McIntyr.png P_M_keir_starmer.png","E_M_Michael_McIntyr.png","P_M_keir_starmer.png",0.801203489,1.232409999
"E_M_Michael_McIntyr.png P_M_Michael_Gove.png","E_M_Michael_McIntyr.png","P_M_Michael_Gove.png",0.683456331,0.732052743
"E_M_Michael_McIntyr.png P_M_nigel_farage.png","E_M_Michael_McIntyr.png","P_M_nigel_farage.png",0.725374877,0.917024322
"E_M_Michael_McIntyr.png P_M_Sajid_Javid.png","E_M_Michael_McIntyr.png","P_M_Sajid_Javid.png",0.859973788,1.076109648
"E_M_Michael_McIntyr.png P_M_Tony_Blair.png","E_M_Michael_McIntyr.png","P_M_Tony_Blair.png",0.718823701,1.01266901
"E_M_Peter_Kay.png E_M_Russell_Howard.png","E_M_Peter_Kay.png","E_M_Russell_Howard.png",0.773561507,0.919638261
"E_M_Peter_Kay.png E_M_Simon_Pegg.png","E_M_Peter_Kay.png","E_M_Simon_Pegg.png",0.829926699,1.160058022
"E_M_Peter_Kay.png P_F_nicola_sturge.png","E_M_Peter_Kay.png","P_F_nicola_sturge.png",0.761563227,0.868587524
"E_M_Peter_Kay.png P_F_Theresa_May.png","E_M_Peter_Kay.png","P_F_Theresa_May.png",0.856907368,1.393725157
"E_M_Peter_Kay.png P_M_david_camer.png","E_M_Peter_Kay.png","P_M_david_camer.png",0.638023227,0.668784589
"E_M_Peter_Kay.png P_M_Gordon_Brown.png","E_M_Peter_Kay.png","P_M_Gordon_Brown.png",0.803452417,1.035347804
"E_M_Peter_Kay.png P_M_jeremy_corbyn.png","E_M_Peter_Kay.png","P_M_jeremy_corbyn.png",0.744308591,0.741177827
"E_M_Peter_Kay.png P_M_keir_starmer.png","E_M_Peter_Kay.png","P_M_keir_starmer.png",0.776312798,0.926029094
"E_M_Peter_Kay.png P_M_Michael_Gove.png","E_M_Peter_Kay.png","P_M_Michael_Gove.png",0.800530314,1.184167832
"E_M_Peter_Kay.png P_M_nigel_farage.png","E_M_Peter_Kay.png","P_M_nigel_farage.png",0.852753043,1.193006665
"E_M_Peter_Kay.png P_M_Sajid_Javid.png","E_M_Peter_Kay.png","P_M_Sajid_Javid.png",0.831359223,0.89415431
"E_M_Peter_Kay.png P_M_Tony_Blair.png","E_M_Peter_Kay.png","P_M_Tony_Blair.png",0.832328901,1.169346988
"E_M_Russell_Howard.png E_M_Simon_Pegg.png","E_M_Russell_Howard.png","E_M_Simon_Pegg.png",0.695066124,0.654212117
"E_M_Russell_Howard.png P_F_nicola_sturge.png","E_M_Russell_Howard.png","P_F_nicola_sturge.png",0.807993889,0.946486704
"E_M_Russell_Howard.png P_F_Theresa_May.png","E_M_Russell_Howard.png","P_F_Theresa_May.png",0.783926517,1.067989893
"E_M_Russell_Howard.png P_M_david_camer.png","E_M_Russell_Howard.png","P_M_david_camer.png",0.713047147,0.856927782
"E_M_Russell_Howard.png P_M_Gordon_Brown.png","E_M_Russell_Howard.png","P_M_Gordon_Brown.png",0.755102187,0.869636059
"E_M_Russell_Howard.png P_M_jeremy_corbyn.png","E_M_Russell_Howard.png","P_M_jeremy_corbyn.png",0.751760378,1.03859568
"E_M_Russell_Howard.png P_M_keir_starmer.png","E_M_Russell_Howard.png","P_M_keir_starmer.png",0.619673729,0.648589045
"E_M_Russell_Howard.png P_M_Michael_Gove.png","E_M_Russell_Howard.png","P_M_Michael_Gove.png",0.80353187,0.930193454
"E_M_Russell_Howard.png P_M_nigel_farage.png","E_M_Russell_Howard.png","P_M_nigel_farage.png",0.837984726,1.073491752
"E_M_Russell_Howard.png P_M_Sajid_Javid.png","E_M_Russell_Howard.png","P_M_Sajid_Javid.png",0.858533889,1.094209358
"E_M_Russell_Howard.png P_M_Tony_Blair.png","E_M_Russell_Howard.png","P_M_Tony_Blair.png",0.769257486,0.735033274
"E_M_Simon_Pegg.png P_F_nicola_sturge.png","E_M_Simon_Pegg.png","P_F_nicola_sturge.png",0.687082022,0.98770461
"E_M_Simon_Pegg.png P_F_Theresa_May.png","E_M_Simon_Pegg.png","P_F_Theresa_May.png",0.68257907,0.74456045
"E_M_Simon_Pegg.png P_M_david_camer.png","E_M_Simon_Pegg.png","P_M_david_camer.png",0.668034881,0.769091517
"E_M_Simon_Pegg.png P_M_Gordon_Brown.png","E_M_Simon_Pegg.png","P_M_Gordon_Brown.png",0.717307657,0.836049825
"E_M_Simon_Pegg.png P_M_jeremy_corbyn.png","E_M_Simon_Pegg.png","P_M_jeremy_corbyn.png",0.618364394,0.580538839
"E_M_Simon_Pegg.png P_M_keir_starmer.png","E_M_Simon_Pegg.png","P_M_keir_starmer.png",0.637979239,0.879876249
"E_M_Simon_Pegg.png P_M_Michael_Gove.png","E_M_Simon_Pegg.png","P_M_Michael_Gove.png",0.789081722,0.649988085
"E_M_Simon_Pegg.png P_M_nigel_farage.png","E_M_Simon_Pegg.png","P_M_nigel_farage.png",0.708677649,0.72768867
"E_M_Simon_Pegg.png P_M_Sajid_Javid.png","E_M_Simon_Pegg.png","P_M_Sajid_Javid.png",0.842791617,1.010933815
"E_M_Simon_Pegg.png P_M_Tony_Blair.png","E_M_Simon_Pegg.png","P_M_Tony_Blair.png",0.751707569,0.345992684
"P_F_nicola_sturge.png P_F_Theresa_May.png","P_F_nicola_sturge.png","P_F_Theresa_May.png",0.680580437,0.915913999
"P_F_nicola_sturge.png P_M_david_camer.png","P_F_nicola_sturge.png","P_M_david_camer.png",0.770910278,0.942981578
"P_F_nicola_sturge.png P_M_Gordon_Brown.png","P_F_nicola_sturge.png","P_M_Gordon_Brown.png",0.767087817,0.910819307
"P_F_nicola_sturge.png P_M_jeremy_corbyn.png","P_F_nicola_sturge.png","P_M_jeremy_corbyn.png",0.891443841,0.835276455
"P_F_nicola_sturge.png P_M_keir_starmer.png","P_F_nicola_sturge.png","P_M_keir_starmer.png",0.68763715,0.938203387
"P_F_nicola_sturge.png P_M_Michael_Gove.png","P_F_nicola_sturge.png","P_M_Michael_Gove.png",0.807560489,0.833867699
"P_F_nicola_sturge.png P_M_nigel_farage.png","P_F_nicola_sturge.png","P_M_nigel_farage.png",0.807308838,1.193599403
"P_F_nicola_sturge.png P_M_Sajid_Javid.png","P_F_nicola_sturge.png","P_M_Sajid_Javid.png",0.932235621,1.209922805
"P_F_nicola_sturge.png P_M_Tony_Blair.png","P_F_nicola_sturge.png","P_M_Tony_Blair.png",0.838013232,1.186065614
"P_F_Theresa_May.png P_M_david_camer.png","P_F_Theresa_May.png","P_M_david_camer.png",0.758824274,0.943985157
"P_F_Theresa_May.png P_M_Gordon_Brown.png","P_F_Theresa_May.png","P_M_Gordon_Brown.png",0.842612401,1.142186984
"P_F_Theresa_May.png P_M_jeremy_corbyn.png","P_F_Theresa_May.png","P_M_jeremy_corbyn.png",0.723875165,0.849346995
"P_F_Theresa_May.png P_M_keir_starmer.png","P_F_Theresa_May.png","P_M_keir_starmer.png",0.827699572,1.12023741
"P_F_Theresa_May.png P_M_Michael_Gove.png","P_F_Theresa_May.png","P_M_Michael_Gove.png",0.635025412,0.595120907
"P_F_Theresa_May.png P_M_nigel_farage.png","P_F_Theresa_May.png","P_M_nigel_farage.png",0.752019629,0.97642857
"P_F_Theresa_May.png P_M_Sajid_Javid.png","P_F_Theresa_May.png","P_M_Sajid_Javid.png",0.896560632,1.065101959
"P_F_Theresa_May.png P_M_Tony_Blair.png","P_F_Theresa_May.png","P_M_Tony_Blair.png",0.744823188,0.74858281
"P_M_david_camer.png P_M_Gordon_Brown.png","P_M_david_camer.png","P_M_Gordon_Brown.png",0.824348673,1.251626402
"P_M_david_camer.png P_M_jeremy_corbyn.png","P_M_david_camer.png","P_M_jeremy_corbyn.png",0.658647358,0.81328027
"P_M_david_camer.png P_M_keir_starmer.png","P_M_david_camer.png","P_M_keir_starmer.png",0.668006361,0.953296602
"P_M_david_camer.png P_M_Michael_Gove.png","P_M_david_camer.png","P_M_Michael_Gove.png",0.718167186,0.702190012
"P_M_david_camer.png P_M_nigel_farage.png","P_M_david_camer.png","P_M_nigel_farage.png",0.823687047,1.174358696
"P_M_david_camer.png P_M_Sajid_Javid.png","P_M_david_camer.png","P_M_Sajid_Javid.png",0.834359214,1.079613507
"P_M_david_camer.png P_M_Tony_Blair.png","P_M_david_camer.png","P_M_Tony_Blair.png",0.773360759,0.984028541
"P_M_Gordon_Brown.png P_M_jeremy_corbyn.png","P_M_Gordon_Brown.png","P_M_jeremy_corbyn.png",0.780693039,0.820775568
"P_M_Gordon_Brown.png P_M_keir_starmer.png","P_M_Gordon_Brown.png","P_M_keir_starmer.png",0.781882927,0.942844663
"P_M_Gordon_Brown.png P_M_Michael_Gove.png","P_M_Gordon_Brown.png","P_M_Michael_Gove.png",0.886118785,1.073752806
"P_M_Gordon_Brown.png P_M_nigel_farage.png","P_M_Gordon_Brown.png","P_M_nigel_farage.png",0.749395132,0.777414545
"P_M_Gordon_Brown.png P_M_Sajid_Javid.png","P_M_Gordon_Brown.png","P_M_Sajid_Javid.png",0.872960255,1.077720113
"P_M_Gordon_Brown.png P_M_Tony_Blair.png","P_M_Gordon_Brown.png","P_M_Tony_Blair.png",0.643992662,0.471741974
"P_M_jeremy_corbyn.png P_M_keir_starmer.png","P_M_jeremy_corbyn.png","P_M_keir_starmer.png",0.872918874,1.132938564
"P_M_jeremy_corbyn.png P_M_Michael_Gove.png","P_M_jeremy_corbyn.png","P_M_Michael_Gove.png",0.836706087,1.020796992
"P_M_jeremy_corbyn.png P_M_nigel_farage.png","P_M_jeremy_corbyn.png","P_M_nigel_farage.png",0.767549708,1.040917467
"P_M_jeremy_corbyn.png P_M_Sajid_Javid.png","P_M_jeremy_corbyn.png","P_M_Sajid_Javid.png",0.775155306,0.924784698
"P_M_jeremy_corbyn.png P_M_Tony_Blair.png","P_M_jeremy_corbyn.png","P_M_Tony_Blair.png",0.84147048,0.677624941
"P_M_keir_starmer.png P_M_Michael_Gove.png","P_M_keir_starmer.png","P_M_Michael_Gove.png",0.783910647,1.184256911
"P_M_keir_starmer.png P_M_nigel_farage.png","P_M_keir_starmer.png","P_M_nigel_farage.png",0.717243791,0.962185107
"P_M_keir_starmer.png P_M_Sajid_Javid.png","P_M_keir_starmer.png","P_M_Sajid_Javid.png",0.839116529,0.989935002
"P_M_keir_starmer.png P_M_Tony_Blair.png","P_M_keir_starmer.png","P_M_Tony_Blair.png",0.657015443,0.759057939
"P_M_Michael_Gove.png P_M_nigel_farage.png","P_M_Michael_Gove.png","P_M_nigel_farage.png",0.611304969,0.693840981
"P_M_Michael_Gove.png P_M_Sajid_Javid.png","P_M_Michael_Gove.png","P_M_Sajid_Javid.png",0.778458953,1.110747084
"P_M_Michael_Gove.png P_M_Tony_Blair.png","P_M_Michael_Gove.png","P_M_Tony_Blair.png",0.628063887,0.766321868
"P_M_nigel_farage.png P_M_Sajid_Javid.png","P_M_nigel_farage.png","P_M_Sajid_Javid.png",0.706180543,0.91562885
"P_M_nigel_farage.png P_M_Tony_Blair.png","P_M_nigel_farage.png","P_M_Tony_Blair.png",0.574290127,0.439791858
"P_M_Sajid_Javid.png P_M_Tony_Blair.png","P_M_Sajid_Javid.png","P_M_Tony_Blair.png",0.754725084,0.964395806
