"RT","img_1","img_2","isSameProffesion","img1proffesion","img2proffesion","img1Gender","img2Gender","keyPressed","participant","time","pair","normlised_keyPress","age","gender","handedness"
"3009","E_M_nicolas_cage.jpg","P_F_tehresy_may.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F",6,"57acc170c6bab4000172a42e","04/25/2022, 19:39:34","E_M_nicolas_cage.jpg P_F_tehresy_may.jpg",0.987383795554003,"30","Female","right"
"4565","E_F_Kate_Winslet.jpg","E_M_tom_hankes.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M",6,"57acc170c6bab4000172a42e","04/25/2022, 19:39:34","E_F_Kate_Winslet.jpg E_M_tom_hankes.jpg",0.987383795554003,"30","Female","right"
"2734","E_M_robert_de_niro.jpg","P_M_boris_johnson.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M",2,"57acc170c6bab4000172a42e","04/25/2022, 19:39:34","E_M_robert_de_niro.jpg P_M_boris_johnson.jpg",-1.13842834218266,"30","Female","right"
"4044","E_M_nicolas_cage.jpg","P_M_david_cameron.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M",2,"57acc170c6bab4000172a42e","04/25/2022, 19:39:34","E_M_nicolas_cage.jpg P_M_david_cameron.jpg",-1.13842834218266,"30","Female","right"
"3338","P_M_boris_johnson.jpg","P_M_david_cameron.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M",1,"57acc170c6bab4000172a42e","04/25/2022, 19:39:34","P_M_boris_johnson.jpg P_M_david_cameron.jpg",-1.66988137661683,"30","Female","right"
"3092","E_F_angelina_jolie.jpg","E_M_Hugh_Grant.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M",6,"57acc170c6bab4000172a42e","04/25/2022, 19:39:34","E_F_angelina_jolie.jpg E_M_Hugh_Grant.jpg",0.987383795554003,"30","Female","right"
"2488","E_F_keira_knightley.jpg","P_F_hillary_clinton.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F",3,"57acc170c6bab4000172a42e","04/25/2022, 19:39:34","E_F_keira_knightley.jpg P_F_hillary_clinton.jpg",-0.606975307748495,"30","Female","right"
"2696","E_F_Kate_Winslet.jpg","P_M_donald_trump.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M",6,"57acc170c6bab4000172a42e","04/25/2022, 19:39:34","E_F_Kate_Winslet.jpg P_M_donald_trump.jpg",0.987383795554003,"30","Female","right"
"3740","E_F_Kate_Winslet.jpg","P_F_nicola_sturgeon.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F",3,"57acc170c6bab4000172a42e","04/25/2022, 19:39:34","E_F_Kate_Winslet.jpg P_F_nicola_sturgeon.jpg",-0.606975307748495,"30","Female","right"
"2699","E_F_angelina_jolie.jpg","P_M_Tony_Blair.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M",6,"57acc170c6bab4000172a42e","04/25/2022, 19:39:34","E_F_angelina_jolie.jpg P_M_Tony_Blair.jpg",0.987383795554003,"30","Female","right"
"3193","E_M_tom_hankes.jpg","P_F_nicola_sturgeon.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F",6,"57acc170c6bab4000172a42e","04/25/2022, 19:39:34","E_M_tom_hankes.jpg P_F_nicola_sturgeon.jpg",0.987383795554003,"30","Female","right"
"3256","E_F_Kate_Winslet.jpg","E_M_michael_caine.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M",6,"57acc170c6bab4000172a42e","04/25/2022, 19:39:34","E_F_Kate_Winslet.jpg E_M_michael_caine.jpg",0.987383795554003,"30","Female","right"
"2929","P_M_bill_clinton.jpg","P_M_david_cameron.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M",2,"57acc170c6bab4000172a42e","04/25/2022, 19:39:34","P_M_bill_clinton.jpg P_M_david_cameron.jpg",-1.13842834218266,"30","Female","right"
"3267","E_F_sandra_bullock.jpg","P_M_george_Wbush.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M",6,"57acc170c6bab4000172a42e","04/25/2022, 19:39:34","E_F_sandra_bullock.jpg P_M_george_Wbush.jpg",0.987383795554003,"30","Female","right"
"2520","E_F_angelina_jolie.jpg","P_M_boris_johnson.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M",6,"57acc170c6bab4000172a42e","04/25/2022, 19:39:34","E_F_angelina_jolie.jpg P_M_boris_johnson.jpg",0.987383795554003,"30","Female","right"
