"pair","img_1","img_2","keyPressed"
"P_M_Michael_Gove.png E_M_Simon_Pegg.png","P_M_Michael_Gove.png","E_M_Simon_Pegg.png",0.30927676
"P_M_Michael_Gove.png E_M_Ewan_McGregor.png","P_M_Michael_Gove.png","E_M_Ewan_McGregor.png",0.3736103
"P_M_Michael_Gove.png E_F_Sarah_Millican.png","P_M_Michael_Gove.png","E_F_Sarah_Millican.png",0.4330303
"P_M_Michael_Gove.png E_M_Peter_Kay.png","P_M_Michael_Gove.png","E_M_Peter_Kay.png",0.38184696
"P_M_Michael_Gove.png P_F_nicola_sturge.png","P_M_Michael_Gove.png","P_F_nicola_sturge.png",0.2358439
"P_M_Michael_Gove.png P_F_Theresa_May.png","P_M_Michael_Gove.png","P_F_Theresa_May.png",0.1854974
"P_M_Michael_Gove.png P_M_Gordon_Brown.png","P_M_Michael_Gove.png","P_M_Gordon_Brown.png",0.27816087
"P_M_Michael_Gove.png E_M_Michael_McIntyr.png","P_M_Michael_Gove.png","E_M_Michael_McIntyr.png",0.35032487
"P_M_Michael_Gove.png P_M_jeremy_corbyn.png","P_M_Michael_Gove.png","P_M_jeremy_corbyn.png",0.16873306
"P_M_Michael_Gove.png E_F_Dawn_Roma_French.png","P_M_Michael_Gove.png","E_F_Dawn_Roma_French.png",0.49180895
"P_M_Tony_Blair.png P_M_nigel_farage.png","P_M_Tony_Blair.png","P_M_nigel_farage.png",0.1872661
"P_M_Tony_Blair.png P_M_david_camer.png","P_M_Tony_Blair.png","P_M_david_camer.png",0.1560871
"P_M_Tony_Blair.png P_M_Sajid_Javid.png","P_M_Tony_Blair.png","P_M_Sajid_Javid.png",0.2769779
"P_M_Tony_Blair.png E_M_Jimmy_Carr.png","P_M_Tony_Blair.png","E_M_Jimmy_Carr.png",0.37122136
"P_M_Tony_Blair.png E_F_Jennifer_Saunders.png","P_M_Tony_Blair.png","E_F_Jennifer_Saunders.png",0.41821223
"P_M_Tony_Blair.png P_M_keir_starmer.png","P_M_Tony_Blair.png","P_M_keir_starmer.png",0.3031996
"P_M_Tony_Blair.png E_F_Julie_Walters.png","P_M_Tony_Blair.png","E_F_Julie_Walters.png",0.46474767
"P_M_Tony_Blair.png E_M_Simon_Pegg.png","P_M_Tony_Blair.png","E_M_Simon_Pegg.png",0.33329904
"P_M_Tony_Blair.png E_M_Ewan_McGregor.png","P_M_Tony_Blair.png","E_M_Ewan_McGregor.png",0.3871172
"P_M_Tony_Blair.png E_F_Sarah_Millican.png","P_M_Tony_Blair.png","E_F_Sarah_Millican.png",0.4612017
"P_M_Tony_Blair.png E_M_Peter_Kay.png","P_M_Tony_Blair.png","E_M_Peter_Kay.png",0.3992833
"P_M_Tony_Blair.png P_F_nicola_sturge.png","P_M_Tony_Blair.png","P_F_nicola_sturge.png",0.2600288
"P_M_Tony_Blair.png P_F_Theresa_May.png","P_M_Tony_Blair.png","P_F_Theresa_May.png",0.2200795
"P_M_Tony_Blair.png P_M_Gordon_Brown.png","P_M_Tony_Blair.png","P_M_Gordon_Brown.png",0.22977334
"P_M_Tony_Blair.png E_M_Michael_McIntyr.png","P_M_Tony_Blair.png","E_M_Michael_McIntyr.png",0.3365389
"P_M_Tony_Blair.png P_M_jeremy_corbyn.png","P_M_Tony_Blair.png","P_M_jeremy_corbyn.png",0.163573
"P_M_Tony_Blair.png E_F_Dawn_Roma_French.png","P_M_Tony_Blair.png","E_F_Dawn_Roma_French.png",0.4897096
"P_M_nigel_farage.png P_M_david_camer.png","P_M_nigel_farage.png","P_M_david_camer.png",0.12165797
"P_M_nigel_farage.png P_M_Sajid_Javid.png","P_M_nigel_farage.png","P_M_Sajid_Javid.png",0.25705165
"P_M_nigel_farage.png E_M_Jimmy_Carr.png","P_M_nigel_farage.png","E_M_Jimmy_Carr.png",0.33290577
"P_M_nigel_farage.png E_F_Jennifer_Saunders.png","P_M_nigel_farage.png","E_F_Jennifer_Saunders.png",0.38088804
"P_M_nigel_farage.png P_M_keir_starmer.png","P_M_nigel_farage.png","P_M_keir_starmer.png",0.21835357
"P_M_nigel_farage.png E_F_Julie_Walters.png","P_M_nigel_farage.png","E_F_Julie_Walters.png",0.46981823
"P_M_nigel_farage.png E_M_Simon_Pegg.png","P_M_nigel_farage.png","E_M_Simon_Pegg.png",0.2952972
"P_M_nigel_farage.png E_M_Ewan_McGregor.png","P_M_nigel_farage.png","E_M_Ewan_McGregor.png",0.32452655
"P_M_nigel_farage.png E_F_Sarah_Millican.png","P_M_nigel_farage.png","E_F_Sarah_Millican.png",0.36880034
"P_M_nigel_farage.png E_M_Peter_Kay.png","P_M_nigel_farage.png","E_M_Peter_Kay.png",0.31872624
"P_M_nigel_farage.png P_F_nicola_sturge.png","P_M_nigel_farage.png","P_F_nicola_sturge.png",0.2161559
"P_M_nigel_farage.png P_F_Theresa_May.png","P_M_nigel_farage.png","P_F_Theresa_May.png",0.17356175
"P_M_nigel_farage.png P_M_Gordon_Brown.png","P_M_nigel_farage.png","P_M_Gordon_Brown.png",0.1992318
"P_M_nigel_farage.png E_M_Michael_McIntyr.png","P_M_nigel_farage.png","E_M_Michael_McIntyr.png",0.23893696
"P_M_nigel_farage.png P_M_jeremy_corbyn.png","P_M_nigel_farage.png","P_M_jeremy_corbyn.png",0.1419396
"P_M_nigel_farage.png E_F_Dawn_Roma_French.png","P_M_nigel_farage.png","E_F_Dawn_Roma_French.png",0.4217868
"P_M_david_camer.png P_M_Sajid_Javid.png","P_M_david_camer.png","P_M_Sajid_Javid.png",0.2194871
"P_M_david_camer.png E_M_Jimmy_Carr.png","P_M_david_camer.png","E_M_Jimmy_Carr.png",0.3270438
"P_M_david_camer.png E_F_Jennifer_Saunders.png","P_M_david_camer.png","E_F_Jennifer_Saunders.png",0.37986535
"P_M_david_camer.png P_M_keir_starmer.png","P_M_david_camer.png","P_M_keir_starmer.png",0.205681
"P_M_david_camer.png E_F_Julie_Walters.png","P_M_david_camer.png","E_F_Julie_Walters.png",0.46635056
"P_M_david_camer.png E_M_Simon_Pegg.png","P_M_david_camer.png","E_M_Simon_Pegg.png",0.2794393
"P_M_david_camer.png E_M_Ewan_McGregor.png","P_M_david_camer.png","E_M_Ewan_McGregor.png",0.31734014
"P_M_david_camer.png E_F_Sarah_Millican.png","P_M_david_camer.png","E_F_Sarah_Millican.png",0.3900077
"P_M_david_camer.png E_M_Peter_Kay.png","P_M_david_camer.png","E_M_Peter_Kay.png",0.2899426
"P_M_david_camer.png P_F_nicola_sturge.png","P_M_david_camer.png","P_F_nicola_sturge.png",0.21397084
"P_M_david_camer.png P_F_Theresa_May.png","P_M_david_camer.png","P_F_Theresa_May.png",0.1465247
"P_M_david_camer.png P_M_Gordon_Brown.png","P_M_david_camer.png","P_M_Gordon_Brown.png",0.2233483
"P_M_david_camer.png E_M_Michael_McIntyr.png","P_M_david_camer.png","E_M_Michael_McIntyr.png",0.24141693
"P_M_david_camer.png P_M_jeremy_corbyn.png","P_M_david_camer.png","P_M_jeremy_corbyn.png",0.1247439
"P_M_david_camer.png E_F_Dawn_Roma_French.png","P_M_david_camer.png","E_F_Dawn_Roma_French.png",0.43604094
"P_M_Sajid_Javid.png E_M_Jimmy_Carr.png","P_M_Sajid_Javid.png","E_M_Jimmy_Carr.png",0.33062536
"P_M_Sajid_Javid.png E_F_Jennifer_Saunders.png","P_M_Sajid_Javid.png","E_F_Jennifer_Saunders.png",0.4663684
"P_M_Sajid_Javid.png P_M_keir_starmer.png","P_M_Sajid_Javid.png","P_M_keir_starmer.png",0.3208956
"P_M_Sajid_Javid.png E_F_Julie_Walters.png","P_M_Sajid_Javid.png","E_F_Julie_Walters.png",0.53490692
"P_M_Sajid_Javid.png E_M_Simon_Pegg.png","P_M_Sajid_Javid.png","E_M_Simon_Pegg.png",0.2726213
"P_M_Sajid_Javid.png E_M_Ewan_McGregor.png","P_M_Sajid_Javid.png","E_M_Ewan_McGregor.png",0.39470553
"P_M_Sajid_Javid.png E_F_Sarah_Millican.png","P_M_Sajid_Javid.png","E_F_Sarah_Millican.png",0.4640941
"P_M_Sajid_Javid.png E_M_Peter_Kay.png","P_M_Sajid_Javid.png","E_M_Peter_Kay.png",0.32125723
"P_M_Sajid_Javid.png P_F_nicola_sturge.png","P_M_Sajid_Javid.png","P_F_nicola_sturge.png",0.2813582
"P_M_Sajid_Javid.png P_F_Theresa_May.png","P_M_Sajid_Javid.png","P_F_Theresa_May.png",0.21605283
"P_M_Sajid_Javid.png P_M_Gordon_Brown.png","P_M_Sajid_Javid.png","P_M_Gordon_Brown.png",0.3182735
"P_M_Sajid_Javid.png E_M_Michael_McIntyr.png","P_M_Sajid_Javid.png","E_M_Michael_McIntyr.png",0.36041313
"P_M_Sajid_Javid.png P_M_jeremy_corbyn.png","P_M_Sajid_Javid.png","P_M_jeremy_corbyn.png",0.2082373
"P_M_Sajid_Javid.png E_F_Dawn_Roma_French.png","P_M_Sajid_Javid.png","E_F_Dawn_Roma_French.png",0.51484606
"E_M_Jimmy_Carr.png E_F_Jennifer_Saunders.png","E_M_Jimmy_Carr.png","E_F_Jennifer_Saunders.png",0.34854865
"E_M_Jimmy_Carr.png P_M_keir_starmer.png","E_M_Jimmy_Carr.png","P_M_keir_starmer.png",0.2403219
"E_M_Jimmy_Carr.png E_F_Julie_Walters.png","E_M_Jimmy_Carr.png","E_F_Julie_Walters.png",0.4333523
"E_M_Jimmy_Carr.png E_M_Simon_Pegg.png","E_M_Jimmy_Carr.png","E_M_Simon_Pegg.png",0.1738084
"E_M_Jimmy_Carr.png E_M_Ewan_McGregor.png","E_M_Jimmy_Carr.png","E_M_Ewan_McGregor.png",0.207472
"E_M_Jimmy_Carr.png E_F_Sarah_Millican.png","E_M_Jimmy_Carr.png","E_F_Sarah_Millican.png",0.3478904
"E_M_Jimmy_Carr.png E_M_Peter_Kay.png","E_M_Jimmy_Carr.png","E_M_Peter_Kay.png",0.1937183
"E_M_Jimmy_Carr.png P_F_nicola_sturge.png","E_M_Jimmy_Carr.png","P_F_nicola_sturge.png",0.3949247
"E_M_Jimmy_Carr.png P_F_Theresa_May.png","E_M_Jimmy_Carr.png","P_F_Theresa_May.png",0.3510458
"E_M_Jimmy_Carr.png P_M_Gordon_Brown.png","E_M_Jimmy_Carr.png","P_M_Gordon_Brown.png",0.2555826
"E_M_Jimmy_Carr.png E_M_Michael_McIntyr.png","E_M_Jimmy_Carr.png","E_M_Michael_McIntyr.png",0.2198077
"E_M_Jimmy_Carr.png P_M_jeremy_corbyn.png","E_M_Jimmy_Carr.png","P_M_jeremy_corbyn.png",0.366151
"E_M_Jimmy_Carr.png E_F_Dawn_Roma_French.png","E_M_Jimmy_Carr.png","E_F_Dawn_Roma_French.png",0.41229486
"E_F_Jennifer_Saunders.png P_M_keir_starmer.png","E_F_Jennifer_Saunders.png","P_M_keir_starmer.png",0.3145618
"E_F_Jennifer_Saunders.png E_F_Julie_Walters.png","E_F_Jennifer_Saunders.png","E_F_Julie_Walters.png",0.1382991
"E_F_Jennifer_Saunders.png E_M_Simon_Pegg.png","E_F_Jennifer_Saunders.png","E_M_Simon_Pegg.png",0.37711835
"E_F_Jennifer_Saunders.png E_M_Ewan_McGregor.png","E_F_Jennifer_Saunders.png","E_M_Ewan_McGregor.png",0.3629962
"E_F_Jennifer_Saunders.png E_F_Sarah_Millican.png","E_F_Jennifer_Saunders.png","E_F_Sarah_Millican.png",0.2429264
"E_F_Jennifer_Saunders.png E_M_Peter_Kay.png","E_F_Jennifer_Saunders.png","E_M_Peter_Kay.png",0.36759996
"E_F_Jennifer_Saunders.png P_F_nicola_sturge.png","E_F_Jennifer_Saunders.png","P_F_nicola_sturge.png",0.358523
"E_F_Jennifer_Saunders.png P_F_Theresa_May.png","E_F_Jennifer_Saunders.png","P_F_Theresa_May.png",0.3479438
"E_F_Jennifer_Saunders.png P_M_Gordon_Brown.png","E_F_Jennifer_Saunders.png","P_M_Gordon_Brown.png",0.331896
"E_F_Jennifer_Saunders.png E_M_Michael_McIntyr.png","E_F_Jennifer_Saunders.png","E_M_Michael_McIntyr.png",0.33641464
"E_F_Jennifer_Saunders.png P_M_jeremy_corbyn.png","E_F_Jennifer_Saunders.png","P_M_jeremy_corbyn.png",0.41421115
"E_F_Jennifer_Saunders.png E_F_Dawn_Roma_French.png","E_F_Jennifer_Saunders.png","E_F_Dawn_Roma_French.png",0.2648563
"P_M_keir_starmer.png E_F_Julie_Walters.png","P_M_keir_starmer.png","E_F_Julie_Walters.png",0.42508847
"P_M_keir_starmer.png E_M_Simon_Pegg.png","P_M_keir_starmer.png","E_M_Simon_Pegg.png",0.2538377
"P_M_keir_starmer.png E_M_Ewan_McGregor.png","P_M_keir_starmer.png","E_M_Ewan_McGregor.png",0.19304377
"P_M_keir_starmer.png E_F_Sarah_Millican.png","P_M_keir_starmer.png","E_F_Sarah_Millican.png",0.3160384
"P_M_keir_starmer.png E_M_Peter_Kay.png","P_M_keir_starmer.png","E_M_Peter_Kay.png",0.18717194
"P_M_keir_starmer.png P_F_nicola_sturge.png","P_M_keir_starmer.png","P_F_nicola_sturge.png",0.3462938
"P_M_keir_starmer.png P_F_Theresa_May.png","P_M_keir_starmer.png","P_F_Theresa_May.png",0.2792173
"P_M_keir_starmer.png P_M_Gordon_Brown.png","P_M_keir_starmer.png","P_M_Gordon_Brown.png",0.1888055
"P_M_keir_starmer.png E_M_Michael_McIntyr.png","P_M_keir_starmer.png","E_M_Michael_McIntyr.png",0.1793218
"P_M_keir_starmer.png P_M_jeremy_corbyn.png","P_M_keir_starmer.png","P_M_jeremy_corbyn.png",0.2746268
"P_M_keir_starmer.png E_F_Dawn_Roma_French.png","P_M_keir_starmer.png","E_F_Dawn_Roma_French.png",0.41787434
"E_F_Julie_Walters.png E_M_Simon_Pegg.png","E_F_Julie_Walters.png","E_M_Simon_Pegg.png",0.4586504
"E_F_Julie_Walters.png E_M_Ewan_McGregor.png","E_F_Julie_Walters.png","E_M_Ewan_McGregor.png",0.44800514
"E_F_Julie_Walters.png E_F_Sarah_Millican.png","E_F_Julie_Walters.png","E_F_Sarah_Millican.png",0.345965
"E_F_Julie_Walters.png E_M_Peter_Kay.png","E_F_Julie_Walters.png","E_M_Peter_Kay.png",0.4576961
"E_F_Julie_Walters.png P_F_nicola_sturge.png","E_F_Julie_Walters.png","P_F_nicola_sturge.png",0.3909231
"E_F_Julie_Walters.png P_F_Theresa_May.png","E_F_Julie_Walters.png","P_F_Theresa_May.png",0.4347481
"E_F_Julie_Walters.png P_M_Gordon_Brown.png","E_F_Julie_Walters.png","P_M_Gordon_Brown.png",0.40358233
"E_F_Julie_Walters.png E_M_Michael_McIntyr.png","E_F_Julie_Walters.png","E_M_Michael_McIntyr.png",0.42623734
"E_F_Julie_Walters.png P_M_jeremy_corbyn.png","E_F_Julie_Walters.png","P_M_jeremy_corbyn.png",0.48059607
"E_F_Julie_Walters.png E_F_Dawn_Roma_French.png","E_F_Julie_Walters.png","E_F_Dawn_Roma_French.png",0.29459417
"E_M_Simon_Pegg.png E_M_Ewan_McGregor.png","E_M_Simon_Pegg.png","E_M_Ewan_McGregor.png",0.1516091
"E_M_Simon_Pegg.png E_F_Sarah_Millican.png","E_M_Simon_Pegg.png","E_F_Sarah_Millican.png",0.38874763
"E_M_Simon_Pegg.png E_M_Peter_Kay.png","E_M_Simon_Pegg.png","E_M_Peter_Kay.png",0.21202266
"E_M_Simon_Pegg.png P_F_nicola_sturge.png","E_M_Simon_Pegg.png","P_F_nicola_sturge.png",0.35445005
"E_M_Simon_Pegg.png P_F_Theresa_May.png","E_M_Simon_Pegg.png","P_F_Theresa_May.png",0.30725604
"E_M_Simon_Pegg.png P_M_Gordon_Brown.png","E_M_Simon_Pegg.png","P_M_Gordon_Brown.png",0.31624705
"E_M_Simon_Pegg.png E_M_Michael_McIntyr.png","E_M_Simon_Pegg.png","E_M_Michael_McIntyr.png",0.27523816
"E_M_Simon_Pegg.png P_M_jeremy_corbyn.png","E_M_Simon_Pegg.png","P_M_jeremy_corbyn.png",0.3025138
"E_M_Simon_Pegg.png E_F_Dawn_Roma_French.png","E_M_Simon_Pegg.png","E_F_Dawn_Roma_French.png",0.3867553
"E_M_Ewan_McGregor.png E_F_Sarah_Millican.png","E_M_Ewan_McGregor.png","E_F_Sarah_Millican.png",0.3373699
"E_M_Ewan_McGregor.png E_M_Peter_Kay.png","E_M_Ewan_McGregor.png","E_M_Peter_Kay.png",0.2698689
"E_M_Ewan_McGregor.png P_F_nicola_sturge.png","E_M_Ewan_McGregor.png","P_F_nicola_sturge.png",0.42275333
"E_M_Ewan_McGregor.png P_F_Theresa_May.png","E_M_Ewan_McGregor.png","P_F_Theresa_May.png",0.367932
"E_M_Ewan_McGregor.png P_M_Gordon_Brown.png","E_M_Ewan_McGregor.png","P_M_Gordon_Brown.png",0.3194733
"E_M_Ewan_McGregor.png E_M_Michael_McIntyr.png","E_M_Ewan_McGregor.png","E_M_Michael_McIntyr.png",0.22211355
"E_M_Ewan_McGregor.png P_M_jeremy_corbyn.png","E_M_Ewan_McGregor.png","P_M_jeremy_corbyn.png",0.36665225
"E_M_Ewan_McGregor.png E_F_Dawn_Roma_French.png","E_M_Ewan_McGregor.png","E_F_Dawn_Roma_French.png",0.3999318
"E_F_Sarah_Millican.png E_M_Peter_Kay.png","E_F_Sarah_Millican.png","E_M_Peter_Kay.png",0.33538985
"E_F_Sarah_Millican.png P_F_nicola_sturge.png","E_F_Sarah_Millican.png","P_F_nicola_sturge.png",0.38202846
"E_F_Sarah_Millican.png P_F_Theresa_May.png","E_F_Sarah_Millican.png","P_F_Theresa_May.png",0.34809846
"E_F_Sarah_Millican.png P_M_Gordon_Brown.png","E_F_Sarah_Millican.png","P_M_Gordon_Brown.png",0.31118953
"E_F_Sarah_Millican.png E_M_Michael_McIntyr.png","E_F_Sarah_Millican.png","E_M_Michael_McIntyr.png",0.2763911
"E_F_Sarah_Millican.png P_M_jeremy_corbyn.png","E_F_Sarah_Millican.png","P_M_jeremy_corbyn.png",0.3952484
"E_F_Sarah_Millican.png E_F_Dawn_Roma_French.png","E_F_Sarah_Millican.png","E_F_Dawn_Roma_French.png",0.3088979
"E_M_Peter_Kay.png P_F_nicola_sturge.png","E_M_Peter_Kay.png","P_F_nicola_sturge.png",0.3822261
"E_M_Peter_Kay.png P_F_Theresa_May.png","E_M_Peter_Kay.png","P_F_Theresa_May.png",0.3452208
"E_M_Peter_Kay.png P_M_Gordon_Brown.png","E_M_Peter_Kay.png","P_M_Gordon_Brown.png",0.2774114
"E_M_Peter_Kay.png E_M_Michael_McIntyr.png","E_M_Peter_Kay.png","E_M_Michael_McIntyr.png",0.2316455
"E_M_Peter_Kay.png P_M_jeremy_corbyn.png","E_M_Peter_Kay.png","P_M_jeremy_corbyn.png",0.3396204
"E_M_Peter_Kay.png E_F_Dawn_Roma_French.png","E_M_Peter_Kay.png","E_F_Dawn_Roma_French.png",0.42382467
"P_F_nicola_sturge.png P_F_Theresa_May.png","P_F_nicola_sturge.png","P_F_Theresa_May.png",0.1474454
"P_F_nicola_sturge.png P_M_Gordon_Brown.png","P_F_nicola_sturge.png","P_M_Gordon_Brown.png",0.304038
"P_F_nicola_sturge.png E_M_Michael_McIntyr.png","P_F_nicola_sturge.png","E_M_Michael_McIntyr.png",0.38809556
"P_F_nicola_sturge.png P_M_jeremy_corbyn.png","P_F_nicola_sturge.png","P_M_jeremy_corbyn.png",0.1962223
"P_F_nicola_sturge.png E_F_Dawn_Roma_French.png","P_F_nicola_sturge.png","E_F_Dawn_Roma_French.png",0.40881896
"P_F_Theresa_May.png P_M_Gordon_Brown.png","P_F_Theresa_May.png","P_M_Gordon_Brown.png",0.2679041
"P_F_Theresa_May.png E_M_Michael_McIntyr.png","P_F_Theresa_May.png","E_M_Michael_McIntyr.png",0.31767106
"P_F_Theresa_May.png P_M_jeremy_corbyn.png","P_F_Theresa_May.png","P_M_jeremy_corbyn.png",0.13867724
"P_F_Theresa_May.png E_F_Dawn_Roma_French.png","P_F_Theresa_May.png","E_F_Dawn_Roma_French.png",0.410252
"P_M_Gordon_Brown.png E_M_Michael_McIntyr.png","P_M_Gordon_Brown.png","E_M_Michael_McIntyr.png",0.2069964
"P_M_Gordon_Brown.png P_M_jeremy_corbyn.png","P_M_Gordon_Brown.png","P_M_jeremy_corbyn.png",0.23853105
"P_M_Gordon_Brown.png E_F_Dawn_Roma_French.png","P_M_Gordon_Brown.png","E_F_Dawn_Roma_French.png",0.4212672
"E_M_Michael_McIntyr.png P_M_jeremy_corbyn.png","E_M_Michael_McIntyr.png","P_M_jeremy_corbyn.png",0.3255914
"E_M_Michael_McIntyr.png E_F_Dawn_Roma_French.png","E_M_Michael_McIntyr.png","E_F_Dawn_Roma_French.png",0.3806956
"P_M_jeremy_corbyn.png E_F_Dawn_Roma_French.png","P_M_jeremy_corbyn.png","E_F_Dawn_Roma_French.png",0.4546239
