pair,img_1,img_2,keyPressed
E_F_ninet.png P_M_benet.png,E_F_ninet.png,P_M_benet.png,0.952196956
E_F_ninet.png P_M_buji.png,E_F_ninet.png,P_M_buji.png,0.85722658
E_F_ninet.png P_M_gantz.png,E_F_ninet.png,P_M_gantz.png,0.856408462
E_F_ninet.png P_M_lapid.png,E_F_ninet.png,P_M_lapid.png,0.897102967
E_F_ninet.png P_M_saar.png,E_F_ninet.png,P_M_saar.png,0.891035452
E_F_ninet.png P_M_smut.png,E_F_ninet.png,P_M_smut.png,0.967696879
E_F_rotem_sela.png E_F_shiri.png,E_F_rotem_sela.png,E_F_shiri.png,0.79296501
E_F_rotem_sela.png E_M_asi.png,E_F_rotem_sela.png,E_M_asi.png,0.901999272
E_F_rotem_sela.png E_M_danker.png,E_F_rotem_sela.png,E_M_danker.png,0.853922516
E_F_rotem_sela.png E_M_ido.png,E_F_rotem_sela.png,E_M_ido.png,0.804830238
E_F_rotem_sela.png E_M_liorA.png,E_F_rotem_sela.png,E_M_liorA.png,0.883671723
E_F_rotem_sela.png E_M_yuda.png,E_F_rotem_sela.png,E_M_yuda.png,0.82390812
E_F_rotem_sela.png P_F_michaeli.png,E_F_rotem_sela.png,P_F_michaeli.png,0.879215151
E_F_rotem_sela.png P_F_regev.png,E_F_rotem_sela.png,P_F_regev.png,0.67179805
E_F_rotem_sela.png P_F_shaked.png,E_F_rotem_sela.png,P_F_shaked.png,0.537661582
E_F_rotem_sela.png P_F_staiv.png,E_F_rotem_sela.png,P_F_staiv.png,0.822179794
E_F_rotem_sela.png P_M_benet.png,E_F_rotem_sela.png,P_M_benet.png,0.829418063
E_F_rotem_sela.png P_M_buji.png,E_F_rotem_sela.png,P_M_buji.png,0.882486753
E_F_rotem_sela.png P_M_gantz.png,E_F_rotem_sela.png,P_M_gantz.png,0.96523549
E_F_rotem_sela.png P_M_lapid.png,E_F_rotem_sela.png,P_M_lapid.png,0.912992179
E_F_rotem_sela.png P_M_saar.png,E_F_rotem_sela.png,P_M_saar.png,0.913581535
E_F_rotem_sela.png P_M_smut.png,E_F_rotem_sela.png,P_M_smut.png,0.902311653
E_F_shiri.png E_M_asi.png,E_F_shiri.png,E_M_asi.png,0.949624591
E_F_shiri.png E_M_danker.png,E_F_shiri.png,E_M_danker.png,0.900000654
E_F_shiri.png E_M_ido.png,E_F_shiri.png,E_M_ido.png,0.939607669
E_F_shiri.png E_M_liorA.png,E_F_shiri.png,E_M_liorA.png,0.877864003
E_F_shiri.png E_M_yuda.png,E_F_shiri.png,E_M_yuda.png,0.934652366
E_F_shiri.png P_F_michaeli.png,E_F_shiri.png,P_F_michaeli.png,0.810914069
E_F_shiri.png P_F_regev.png,E_F_shiri.png,P_F_regev.png,0.765222013
E_F_shiri.png P_F_shaked.png,E_F_shiri.png,P_F_shaked.png,0.807051927
E_F_shiri.png P_F_staiv.png,E_F_shiri.png,P_F_staiv.png,0.872523129
E_F_shiri.png P_M_benet.png,E_F_shiri.png,P_M_benet.png,0.932063945
E_F_shiri.png P_M_buji.png,E_F_shiri.png,P_M_buji.png,0.892333671
E_F_shiri.png P_M_gantz.png,E_F_shiri.png,P_M_gantz.png,0.839830771
E_F_shiri.png P_M_lapid.png,E_F_shiri.png,P_M_lapid.png,0.84846662
E_F_shiri.png P_M_saar.png,E_F_shiri.png,P_M_saar.png,0.914288908
E_F_shiri.png P_M_smut.png,E_F_shiri.png,P_M_smut.png,0.877733484
E_M_asi.png E_M_danker.png,E_M_asi.png,E_M_danker.png,0.734777212
E_M_asi.png E_M_ido.png,E_M_asi.png,E_M_ido.png,0.859531581
E_M_asi.png E_M_liorA.png,E_M_asi.png,E_M_liorA.png,0.942176152
E_M_asi.png E_M_yuda.png,E_M_asi.png,E_M_yuda.png,0.842171326
E_M_asi.png P_F_michaeli.png,E_M_asi.png,P_F_michaeli.png,0.939626373
E_M_asi.png P_F_regev.png,E_M_asi.png,P_F_regev.png,0.913398117
E_M_asi.png P_F_shaked.png,E_M_asi.png,P_F_shaked.png,0.921344668
E_M_asi.png P_F_staiv.png,E_M_asi.png,P_F_staiv.png,0.798022941
E_M_asi.png P_M_benet.png,E_M_asi.png,P_M_benet.png,0.866723865
E_M_asi.png P_M_buji.png,E_M_asi.png,P_M_buji.png,0.909634776
E_M_asi.png P_M_gantz.png,E_M_asi.png,P_M_gantz.png,0.8702932
E_M_asi.png P_M_lapid.png,E_M_asi.png,P_M_lapid.png,0.894339301
E_M_asi.png P_M_saar.png,E_M_asi.png,P_M_saar.png,0.8527814
E_M_asi.png P_M_smut.png,E_M_asi.png,P_M_smut.png,0.869589001
E_M_danker.png E_M_ido.png,E_M_danker.png,E_M_ido.png,0.828991264
E_M_danker.png E_M_liorA.png,E_M_danker.png,E_M_liorA.png,0.905402854
E_M_danker.png E_M_yuda.png,E_M_danker.png,E_M_yuda.png,0.814598843
E_M_danker.png P_F_michaeli.png,E_M_danker.png,P_F_michaeli.png,0.94231705
E_M_danker.png P_F_regev.png,E_M_danker.png,P_F_regev.png,0.802302435
E_M_danker.png P_F_shaked.png,E_M_danker.png,P_F_shaked.png,0.799437642
E_M_danker.png P_F_staiv.png,E_M_danker.png,P_F_staiv.png,0.815459266
E_M_danker.png P_M_benet.png,E_M_danker.png,P_M_benet.png,0.959514804
E_M_danker.png P_M_buji.png,E_M_danker.png,P_M_buji.png,0.866363555
E_M_danker.png P_M_gantz.png,E_M_danker.png,P_M_gantz.png,0.916828804
E_M_danker.png P_M_lapid.png,E_M_danker.png,P_M_lapid.png,0.848715216
E_M_danker.png P_M_saar.png,E_M_danker.png,P_M_saar.png,0.905431293
E_M_danker.png P_M_smut.png,E_M_danker.png,P_M_smut.png,0.826494113
E_M_ido.png E_M_liorA.png,E_M_ido.png,E_M_liorA.png,0.906907484
E_M_ido.png E_M_yuda.png,E_M_ido.png,E_M_yuda.png,0.625998288
E_M_ido.png P_F_michaeli.png,E_M_ido.png,P_F_michaeli.png,0.727421165
E_M_ido.png P_F_regev.png,E_M_ido.png,P_F_regev.png,0.813032374
E_M_ido.png P_F_shaked.png,E_M_ido.png,P_F_shaked.png,0.802013651
E_M_ido.png P_F_staiv.png,E_M_ido.png,P_F_staiv.png,0.872793823
E_M_ido.png P_M_benet.png,E_M_ido.png,P_M_benet.png,0.772851914
E_M_ido.png P_M_buji.png,E_M_ido.png,P_M_buji.png,0.839236498
E_M_ido.png P_M_gantz.png,E_M_ido.png,P_M_gantz.png,0.927812271
E_M_ido.png P_M_lapid.png,E_M_ido.png,P_M_lapid.png,0.884534217
E_M_ido.png P_M_saar.png,E_M_ido.png,P_M_saar.png,0.842000291
E_M_ido.png P_M_smut.png,E_M_ido.png,P_M_smut.png,0.761245295
E_M_liorA.png E_M_yuda.png,E_M_liorA.png,E_M_yuda.png,0.857989356
E_M_liorA.png P_F_michaeli.png,E_M_liorA.png,P_F_michaeli.png,0.957847957
E_M_liorA.png P_F_regev.png,E_M_liorA.png,P_F_regev.png,0.928143941
E_M_liorA.png P_F_shaked.png,E_M_liorA.png,P_F_shaked.png,0.918886773
E_M_liorA.png P_F_staiv.png,E_M_liorA.png,P_F_staiv.png,0.884765014
E_M_liorA.png P_M_benet.png,E_M_liorA.png,P_M_benet.png,0.825722739
E_M_liorA.png P_M_buji.png,E_M_liorA.png,P_M_buji.png,0.834876403
E_M_liorA.png P_M_gantz.png,E_M_liorA.png,P_M_gantz.png,0.821186393
E_M_liorA.png P_M_lapid.png,E_M_liorA.png,P_M_lapid.png,0.860981822
E_M_liorA.png P_M_saar.png,E_M_liorA.png,P_M_saar.png,0.770210549
E_M_liorA.png P_M_smut.png,E_M_liorA.png,P_M_smut.png,0.948028903
E_M_yuda.png P_F_michaeli.png,E_M_yuda.png,P_F_michaeli.png,0.817716941
E_M_yuda.png P_F_regev.png,E_M_yuda.png,P_F_regev.png,0.907350801
E_M_yuda.png P_F_shaked.png,E_M_yuda.png,P_F_shaked.png,0.907679059
E_M_yuda.png P_F_staiv.png,E_M_yuda.png,P_F_staiv.png,0.945587907
E_M_yuda.png P_M_benet.png,E_M_yuda.png,P_M_benet.png,0.885432601
E_M_yuda.png P_M_buji.png,E_M_yuda.png,P_M_buji.png,0.790978819
E_M_yuda.png P_M_gantz.png,E_M_yuda.png,P_M_gantz.png,0.92753385
E_M_yuda.png P_M_lapid.png,E_M_yuda.png,P_M_lapid.png,0.908668473
E_M_yuda.png P_M_saar.png,E_M_yuda.png,P_M_saar.png,0.87802881
E_M_yuda.png P_M_smut.png,E_M_yuda.png,P_M_smut.png,0.87582282
P_F_michaeli.png P_F_regev.png,P_F_michaeli.png,P_F_regev.png,0.800841436
P_F_michaeli.png P_F_shaked.png,P_F_michaeli.png,P_F_shaked.png,0.881471865
P_F_michaeli.png P_F_staiv.png,P_F_michaeli.png,P_F_staiv.png,0.951703161
P_F_michaeli.png P_M_benet.png,P_F_michaeli.png,P_M_benet.png,0.849060938
P_F_michaeli.png P_M_buji.png,P_F_michaeli.png,P_M_buji.png,0.817445457
P_F_michaeli.png P_M_gantz.png,P_F_michaeli.png,P_M_gantz.png,0.908610433
P_F_michaeli.png P_M_lapid.png,P_F_michaeli.png,P_M_lapid.png,0.846504286
P_F_michaeli.png P_M_saar.png,P_F_michaeli.png,P_M_saar.png,0.86373888
P_F_michaeli.png P_M_smut.png,P_F_michaeli.png,P_M_smut.png,0.788252354
P_F_regev.png P_F_shaked.png,P_F_regev.png,P_F_shaked.png,0.803441778
P_F_regev.png P_F_staiv.png,P_F_regev.png,P_F_staiv.png,0.810573041
P_F_regev.png P_M_benet.png,P_F_regev.png,P_M_benet.png,0.942693744
P_F_regev.png P_M_buji.png,P_F_regev.png,P_M_buji.png,0.888509005
P_F_regev.png P_M_gantz.png,P_F_regev.png,P_M_gantz.png,0.94401481
P_F_regev.png P_M_lapid.png,P_F_regev.png,P_M_lapid.png,0.843028232
P_F_regev.png P_M_saar.png,P_F_regev.png,P_M_saar.png,0.92880816
P_F_regev.png P_M_smut.png,P_F_regev.png,P_M_smut.png,0.892398104
P_F_shaked.png P_F_staiv.png,P_F_shaked.png,P_F_staiv.png,0.740584314
P_F_shaked.png P_M_benet.png,P_F_shaked.png,P_M_benet.png,0.789406061
P_F_shaked.png P_M_buji.png,P_F_shaked.png,P_M_buji.png,0.886670068
P_F_shaked.png P_M_gantz.png,P_F_shaked.png,P_M_gantz.png,0.954302803
P_F_shaked.png P_M_lapid.png,P_F_shaked.png,P_M_lapid.png,0.921935774
P_F_shaked.png P_M_saar.png,P_F_shaked.png,P_M_saar.png,0.833288923
P_F_shaked.png P_M_smut.png,P_F_shaked.png,P_M_smut.png,0.91835019
P_F_staiv.png P_M_benet.png,P_F_staiv.png,P_M_benet.png,0.811749279
P_F_staiv.png P_M_buji.png,P_F_staiv.png,P_M_buji.png,0.905031674
P_F_staiv.png P_M_gantz.png,P_F_staiv.png,P_M_gantz.png,0.849805772
P_F_staiv.png P_M_lapid.png,P_F_staiv.png,P_M_lapid.png,0.892246328
P_F_staiv.png P_M_saar.png,P_F_staiv.png,P_M_saar.png,0.915101781
P_F_staiv.png P_M_smut.png,P_F_staiv.png,P_M_smut.png,0.95084228
P_M_benet.png P_M_buji.png,P_M_benet.png,P_M_buji.png,0.880877495
P_M_benet.png P_M_saar.png,P_M_benet.png,P_M_saar.png,0.678971618
P_M_benet.png P_M_smut.png,P_M_benet.png,P_M_smut.png,0.827704951
P_M_buji.png P_M_saar.png,P_M_buji.png,P_M_saar.png,0.657039016
P_M_buji.png P_M_smut.png,P_M_buji.png,P_M_smut.png,0.850119457
P_M_gantz.png P_M_benet.png,P_M_gantz.png,P_M_benet.png,0.923154898
P_M_gantz.png P_M_buji.png,P_M_gantz.png,P_M_buji.png,0.864256918
P_M_gantz.png P_M_lapid.png,P_M_gantz.png,P_M_lapid.png,0.834083766
P_M_gantz.png P_M_saar.png,P_M_gantz.png,P_M_saar.png,0.896622576
P_M_gantz.png P_M_smut.png,P_M_gantz.png,P_M_smut.png,0.930833682
P_M_lapid.png P_M_benet.png,P_M_lapid.png,P_M_benet.png,0.939196225
P_M_lapid.png P_M_buji.png,P_M_lapid.png,P_M_buji.png,0.863869861
P_M_lapid.png P_M_saar.png,P_M_lapid.png,P_M_saar.png,0.855322555
P_M_lapid.png P_M_smut.png,P_M_lapid.png,P_M_smut.png,0.870476469
P_M_saar.png P_M_smut.png,P_M_saar.png,P_M_smut.png,0.867957264
