RT,img_1,img_2,isSameProffesion,img1proffesion,img2proffesion,img1Gender,img2Gender,keyPressed,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
4084,E_M_nicolas_cage.jpg,P_M_donald_trump.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,4,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
3508,E_F_Kate_Winslet.jpg,E_F_sandra_bullock.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,F,1,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
2926,E_M_nicolas_cage.jpg,P_M_bill_clinton.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,5,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
7568,E_F_jennifer_aniston.jpg,E_F_keira_knightley.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,F,2,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
2263,P_F_angela_rayner.jpg,P_F_esther_mcvey.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,F,1,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
2910,E_F_keira_knightley.jpg,E_M_liam_neeson.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,2,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
2407,P_F_PRITI_PATEL.jpg,P_M_david_cameron.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,M,1,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
3181,E_F_sandra_bullock.jpg,P_F_hillary_clinton.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,F,3,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
2781,E_M_robert_de_niro.jpg,E_M_tom_hankes.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,M,M,1,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
4179,E_M_michael_caine.jpg,P_F_hillary_clinton.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,5,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
2618,E_F_Judi_Dench.jpg,E_M_nicolas_cage.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,3,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
2848,E_M_liam_neeson.jpg,P_M_bill_clinton.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,4,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
3279,P_F_hillary_clinton.jpg,P_M_donald_trump.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,M,2,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
3606,P_F_esther_mcvey.jpg,P_M_bill_clinton.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,M,3,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
2407,P_F_PRITI_PATEL.jpg,P_M_Tony_Blair.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,M,2,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
4739,P_M_bill_clinton.jpg,P_M_boris_johnson.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,M,M,2,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
2691,E_M_anthony_hopkins.jpg,P_M_george_Wbush.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,4,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
2523,E_M_nicolas_cage.jpg,P_M_david_cameron.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,5,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
2767,E_M_Hugh_Grant.jpg,E_M_michael_caine.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,M,M,2,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
2187,E_M_Hugh_Grant.jpg,E_M_nicolas_cage.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,M,M,1,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
2552,E_F_keira_knightley.jpg,P_M_george_Wbush.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,6,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
4385,E_F_keira_knightley.jpg,E_M_michael_caine.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,3,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
3120,E_M_anthony_hopkins.jpg,E_M_nicolas_cage.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,M,M,1,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
3223,E_F_Judi_Dench.jpg,E_F_keira_knightley.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,F,2,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
3446,P_F_nicola_sturgeon.jpg,P_M_donald_trump.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,M,2,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
2918,E_F_keira_knightley.jpg,E_M_tom_hankes.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,2,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
2464,E_F_angelina_jolie.jpg,E_F_keira_knightley.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,F,1,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
3626,E_M_robert_de_niro.jpg,P_F_tehresy_may.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,6,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
2522,P_F_PRITI_PATEL.jpg,P_F_tehresy_may.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,F,1,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
2926,E_M_liam_neeson.jpg,P_F_nicola_sturgeon.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,4,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
2959,E_F_Judi_Dench.jpg,P_M_donald_trump.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,5,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
2767,E_F_sandra_bullock.jpg,E_M_liam_neeson.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,2,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
2902,E_M_liam_neeson.jpg,P_M_donald_trump.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,5,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
3051,E_M_anthony_hopkins.jpg,P_M_david_cameron.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,4,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
2548,E_M_Hugh_Grant.jpg,P_F_esther_mcvey.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,4,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
3226,E_M_liam_neeson.jpg,P_F_PRITI_PATEL.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,5,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
2841,E_M_nicolas_cage.jpg,P_F_tehresy_may.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,6,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
2886,E_M_michael_caine.jpg,P_M_george_Wbush.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,5,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
3885,E_F_Kate_Winslet.jpg,E_M_michael_caine.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,2,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
4172,E_F_Judi_Dench.jpg,P_M_david_cameron.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,5,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
5493,P_F_hillary_clinton.jpg,P_M_george_Wbush.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,M,1,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
3194,P_M_david_cameron.jpg,P_M_Tony_Blair.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,M,M,1,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
2655,E_M_nicolas_cage.jpg,P_M_george_Wbush.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,5,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
2511,E_F_Kate_Winslet.jpg,E_M_tom_hankes.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,2,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
3118,E_M_michael_caine.jpg,P_M_Tony_Blair.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,4,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
2802,P_F_tehresy_may.jpg,P_M_george_Wbush.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,M,3,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
2854,E_M_Martin_Freeman.jpg,P_F_esther_mcvey.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,5,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
2914,E_F_keira_knightley.jpg,P_F_hillary_clinton.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,F,5,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
3321,E_F_keira_knightley.jpg,E_M_Martin_Freeman.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,3,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
2638,E_M_nicolas_cage.jpg,P_F_angela_rayner.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,6,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
2816,E_F_angelina_jolie.jpg,P_F_angela_rayner.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,F,4,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
3101,E_M_anthony_hopkins.jpg,P_F_hillary_clinton.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,5,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
3087,E_F_Kate_Winslet.jpg,P_M_george_Wbush.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,6,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
2555,E_F_Judi_Dench.jpg,P_F_tehresy_may.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,F,4,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
2919,E_F_angelina_jolie.jpg,P_F_nicola_sturgeon.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,F,5,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
3765,P_M_boris_johnson.jpg,P_M_donald_trump.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,M,M,1,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
3129,E_F_Judi_Dench.jpg,E_M_Hugh_Grant.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,2,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
3115,E_F_sandra_bullock.jpg,P_F_PRITI_PATEL.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,F,5,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
2579,E_M_tom_hankes.jpg,P_F_PRITI_PATEL.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,6,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
3257,P_M_bill_clinton.jpg,P_M_david_cameron.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,M,M,1,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
2510,E_M_robert_de_niro.jpg,P_F_nicola_sturgeon.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,6,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
3236,P_F_angela_rayner.jpg,P_F_nicola_sturgeon.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,F,1,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
2352,E_F_keira_knightley.jpg,P_M_bill_clinton.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,6,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
3928,E_M_michael_caine.jpg,E_M_robert_de_niro.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,M,M,1,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
2656,E_F_jennifer_aniston.jpg,E_M_robert_de_niro.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,3,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
2319,E_F_jennifer_aniston.jpg,E_M_liam_neeson.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,2,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
2351,E_F_keira_knightley.jpg,E_F_sandra_bullock.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,F,1,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
file,isFamiliar,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
P_F_tehresy_may.jpg,1,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
P_F_hillary_clinton.jpg,1,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
E_F_jennifer_aniston.jpg,1,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
E_M_Hugh_Grant.jpg,1,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
P_M_bill_clinton.jpg,1,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
P_M_donald_trump.jpg,1,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
P_F_esther_mcvey.jpg,1,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
E_M_michael_caine.jpg,1,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
E_M_anthony_hopkins.jpg,1,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
P_M_george_Wbush.jpg,1,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
P_M_david_cameron.jpg,1,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
P_F_nicola_sturgeon.jpg,1,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
P_F_angela_rayner.jpg,1,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
E_M_Martin_Freeman.jpg,1,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
E_F_Judi_Dench.jpg,1,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
E_F_sandra_bullock.jpg,1,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
E_F_angelina_jolie.jpg,1,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
E_M_robert_de_niro.jpg,1,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
E_M_liam_neeson.jpg,1,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
E_M_tom_hankes.jpg,1,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
E_F_keira_knightley.jpg,1,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
P_M_Tony_Blair.jpg,1,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
E_F_Kate_Winslet.jpg,1,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
E_M_nicolas_cage.jpg,1,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
P_M_boris_johnson.jpg,1,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
P_F_PRITI_PATEL.jpg,1,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
age: 36,gender: Female,handedness: ambidextrous,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
