"","E_F_Dawn_Roma_French.png","E_F_Jennifer_Saunders.png","E_F_Julie_Walters.png","E_F_Sarah_Millican.png","E_M_Ewan_McGregor.png","E_M_Jimmy_Carr.png","E_M_Michael_McIntyr.png","E_M_Peter_Kay.png","E_M_Russell_Howard.png","E_M_Simon_Pegg.png","P_F_nicola_sturge.png","P_F_Theresa_May.png","P_M_david_camer.png","P_M_Gordon_Brown.png","P_M_jeremy_corbyn.png","P_M_keir_starmer.png","P_M_Michael_Gove.png","P_M_nigel_farage.png","P_M_Sajid_Javid.png","P_M_Tony_Blair.png"
"E_F_Dawn_Roma_French.png",NA,-0.0259625731896426,-0.130382015936516,-0.155148672072203,-0.660168638515096,-0.307101754487353,-0.117570832232769,0.314562826362365,0.309725008995015,0.205698105344936,0.135963474349947,-0.476463090922758,0.299647329427669,0.0465418448468437,0.417708006447004,0.488928792574505,0.382675492551422,0.391887793789445,0.484155511486934,0.495542624440174
"E_F_Jennifer_Saunders.png",-0.0259625731896426,NA,-2.49896513880683,0.307166508604761,0.298139632661217,0.649418763796828,0.287208456255697,0.619499316825509,-0.0734549260928821,0.269218549726608,-0.92704328277981,-0.52518470879546,-0.0800587588632633,0.163805094165949,0.180786456088339,-0.320613158721443,0.337757170510475,0.588139279507366,0.653819089556701,0.0674799980268288
"E_F_Julie_Walters.png",-0.130382015936516,-2.49896513880683,NA,-0.153297319608089,-0.0385642589905965,0.0354510641792377,-0.256639144166721,0.393574290621677,-0.132173931183214,-0.161944092847604,-1.76168025439336,-1.0228741709706,0.084627106767257,-0.374622452831944,-0.341331387282596,0.307060865717525,0.00414051900379077,0.346196993144535,0.271350628933678,0.0957752241813466
"E_F_Sarah_Millican.png",-0.155148672072203,0.307166508604761,-0.153297319608089,NA,0.483435135274761,0.0677047215322881,0.0556411950033864,-0.0155095216913799,0.43388811167439,0.0651362785314629,0.591977455943305,0.519859864332117,0.440982117554554,0.0609337759677726,0.00792297584228938,0.121633338579797,-0.644950627601435,0.185785316931435,0.21842853196785,0.407996936459882
"E_M_Ewan_McGregor.png",-0.660168638515096,0.298139632661217,-0.0385642589905965,0.483435135274761,NA,-0.10415479862056,-0.141133677079254,0.104108742717489,-1.43090862752082,0.494751128991264,0.439355548249677,0.299531574942912,-0.1902323514965,-0.728781842552394,-0.385648700505882,-0.152739970919152,0.386858942931543,0.159527964821425,0.842934720743198,0.18659897520606
"E_M_Jimmy_Carr.png",-0.307101754487353,0.649418763796828,0.0354510641792377,0.0677047215322881,-0.10415479862056,NA,-0.612507200770402,0.222513547983949,-0.5180764026638,0.421995964847128,0.238479878274546,0.629642393375016,0.107434742249817,-0.591989106476984,0.204780600001072,-0.306505374155435,0.379096408693579,0.0238650300840362,0.461750417301576,-0.304992688421138
"E_M_Michael_McIntyr.png",-0.117570832232769,0.287208456255697,-0.256639144166721,0.0556411950033864,-0.141133677079254,-0.612507200770402,NA,-0.0821820152148518,-0.304894583413727,0.120495083429685,0.0427232462653895,0.0141443906512652,0.142626011978366,-1.31262302385144,0.585690642750586,0.117916070834703,0.0294839478354077,0.213417615093138,0.320931396430368,0.480841210711544
"E_M_Peter_Kay.png",0.314562826362365,0.619499316825509,0.393574290621677,-0.0155095216913799,0.104108742717489,0.222513547983949,-0.0821820152148518,NA,0.470997085977072,0.470516347780109,0.41075366910921,0.697807074181332,-0.269552052672625,-1.08382488866357,0.465781921770528,0.00579117240335809,0.440479419252842,0.527432602702983,0.479860853650248,0.438466774811276
"E_M_Russell_Howard.png",0.309725008995015,-0.0734549260928821,-0.132173931183214,0.43388811167439,-1.43090862752082,-0.5180764026638,-0.304894583413727,0.470997085977072,NA,-0.0336229277770495,0.109957788814347,-0.534441226954184,0.620090381378661,-0.392876114420668,-0.184379905827049,0.255171518909453,0.341477165336169,-0.165511515366738,0.22406734915867,-0.674918360949212
"E_M_Simon_Pegg.png",0.205698105344936,0.269218549726608,-0.161944092847604,0.0651362785314629,0.494751128991264,0.421995964847128,0.120495083429685,0.470516347780109,-0.0336229277770495,NA,0.18790967214395,0.241230465509234,0.736745879765051,0.671568727375782,-0.649674680574532,0.400255765344504,-0.0433809306537449,0.0710812303418628,-0.218343143865668,-0.57423822410486
"P_F_nicola_sturge.png",0.135963474349947,-0.92704328277981,-1.76168025439336,0.591977455943305,0.439355548249677,0.238479878274546,0.0427232462653895,0.41075366910921,0.109957788814347,0.18790967214395,NA,-0.640409675356744,0.130365589514128,0.445555146684477,0.619065931860211,0.0357851710149303,0.200986420463229,0.0312112517334688,0.0842724046762023,0.644086689593882
"P_F_Theresa_May.png",-0.476463090922758,-0.52518470879546,-1.0228741709706,0.519859864332117,0.299531574942912,0.629642393375016,0.0141443906512652,0.697807074181332,-0.534441226954184,0.241230465509234,-0.640409675356744,NA,0.501300114662604,0.206741464232711,0.310375188766111,0.194344149938477,-0.166267422188322,0.447419310987791,0.637459820664342,0.274349258188546
"P_M_david_camer.png",0.299647329427669,-0.0800587588632633,0.084627106767257,0.440982117554554,-0.1902323514965,0.107434742249817,0.142626011978366,-0.269552052672625,0.620090381378661,0.736745879765051,0.130365589514128,0.501300114662604,NA,-0.279567138274269,0.462672952695563,-2.71412222163216,0.341060483559457,-0.0880530677505143,0.445900310557634,-0.595067344035932
"P_M_Gordon_Brown.png",0.0465418448468437,0.163805094165949,-0.374622452831944,0.0609337759677726,-0.728781842552394,-0.591989106476984,-1.31262302385144,-1.08382488866357,-0.392876114420668,0.671568727375782,0.445555146684477,0.206741464232711,-0.279567138274269,NA,-0.647540448230466,-1.2851769548952,0.0877701163709276,-0.783524903597083,0.103697805515708,-0.123970836734036
"P_M_jeremy_corbyn.png",0.417708006447004,0.180786456088339,-0.341331387282596,0.00792297584228938,-0.385648700505882,0.204780600001072,0.585690642750586,0.465781921770528,-0.184379905827049,-0.649674680574532,0.619065931860211,0.310375188766111,0.462672952695563,-0.647540448230466,NA,-0.00586463758857915,0.00913795122231155,-0.358049823458931,0.478663607114551,-0.58032485915589
"P_M_keir_starmer.png",0.488928792574505,-0.320613158721443,0.307060865717525,0.121633338579797,-0.152739970919152,-0.306505374155435,0.117916070834703,0.00579117240335809,0.255171518909453,0.400255765344504,0.0357851710149303,0.194344149938477,-2.71412222163216,-1.2851769548952,-0.00586463758857915,NA,0.2473217950553,-0.0995032255428532,0.431402804485856,-0.477360570392618
"P_M_Michael_Gove.png",0.382675492551422,0.337757170510475,0.00414051900379077,-0.644950627601435,0.386858942931543,0.379096408693579,0.0294839478354077,0.440479419252842,0.341477165336169,-0.0433809306537449,0.200986420463229,-0.166267422188322,0.341060483559457,0.0877701163709276,0.00913795122231155,0.2473217950553,NA,-0.127406677643993,-0.098256939850394,-1.28290859279601
"P_M_nigel_farage.png",0.391887793789445,0.588139279507366,0.346196993144535,0.185785316931435,0.159527964821425,0.0238650300840362,0.213417615093138,0.527432602702983,-0.165511515366738,0.0710812303418628,0.0312112517334688,0.447419310987791,-0.0880530677505143,-0.783524903597083,-0.358049823458931,-0.0995032255428532,-0.127406677643993,NA,0.215274641047278,-1.5150297236862
"P_M_Sajid_Javid.png",0.484155511486934,0.653819089556701,0.271350628933678,0.21842853196785,0.842934720743198,0.461750417301576,0.320931396430368,0.479860853650248,0.22406734915867,-0.218343143865668,0.0842724046762023,0.637459820664342,0.445900310557634,0.103697805515708,0.478663607114551,0.431402804485856,-0.098256939850394,0.215274641047278,NA,0.305108625996418
"P_M_Tony_Blair.png",0.495542624440174,0.0674799980268288,0.0957752241813466,0.407996936459882,0.18659897520606,-0.304992688421138,0.480841210711544,0.438466774811276,-0.674918360949212,-0.57423822410486,0.644086689593882,0.274349258188546,-0.595067344035932,-0.123970836734036,-0.58032485915589,-0.477360570392618,-1.28290859279601,-1.5150297236862,0.305108625996418,NA
