"RT","img_1","img_2","isSameProffesion","img1proffesion","img2proffesion","img1Gender","img2Gender","keyPressed","participant","time","pair","normlised_keyPress","age","gender","handedness"
"7352","E_F_Julie_Walters.png","E_F_Sarah_Millican.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F",6,"5b755869d5d7a80001b45a1e","10/27/2022, 12:50:25","E_F_Julie_Walters(20).png E_F_Sarah_Millican(1).png",0.395403222031597,"25","Female","left"
"2828","E_F_Jennifer_Saunders.png","P_M_Michael_Gove.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M",6,"5b755869d5d7a80001b45a1e","10/27/2022, 12:50:25","E_F_Jennifer_Saunders.png P_M_Michael_Gove(9).png",0.395403222031597,"25","Female","left"
"5620","P_M_Gordon_Brown.png","P_M_Tony_Blair.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M",5,"5b755869d5d7a80001b45a1e","10/27/2022, 12:50:25","P_M_Gordon_Brown(19).png P_M_Tony_Blair.png",-1.48276208261849,"25","Female","left"
"3578","P_M_Gordon_Brown.png","P_M_Sajid_Javid.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M",6,"5b755869d5d7a80001b45a1e","10/27/2022, 12:50:25","P_M_Gordon_Brown(19).png P_M_Sajid_Javid(4).png",0.395403222031597,"25","Female","left"
"2923","E_M_Jimmy_Carr.png","P_M_Michael_Gove.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M",6,"5b755869d5d7a80001b45a1e","10/27/2022, 12:50:25","E_M_Jimmy_Carr(5).png P_M_Michael_Gove(9).png",0.395403222031597,"25","Female","left"
"4671","E_M_Simon_Pegg.png","P_M_Michael_Gove.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M",6,"5b755869d5d7a80001b45a1e","10/27/2022, 12:50:25","E_M_Simon_Pegg(8).png P_M_Michael_Gove(9).png",0.395403222031597,"25","Female","left"
"2843","P_M_Gordon_Brown.png","P_M_Michael_Gove.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M",6,"5b755869d5d7a80001b45a1e","10/27/2022, 12:50:25","P_M_Gordon_Brown(19).png P_M_Michael_Gove(9).png",0.395403222031597,"25","Female","left"
"3847","E_M_Peter_Kay.png","P_M_nigel_farage.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M",6,"5b755869d5d7a80001b45a1e","10/27/2022, 12:50:25","E_M_Peter_Kay(3).png P_M_nigel_farage(5).png",0.395403222031597,"25","Female","left"
"5266","E_M_Michael_McIntyr.png","P_M_Gordon_Brown.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M",4,"5b755869d5d7a80001b45a1e","10/27/2022, 12:50:25","E_M_Michael_McIntyr(8).png P_M_Gordon_Brown(19).png",-3.36092738726858,"25","Female","left"
"3642","P_M_keir_starmer.png","P_M_Sajid_Javid.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M",6,"5b755869d5d7a80001b45a1e","10/27/2022, 12:50:25","P_M_keir_starmer(6).png P_M_Sajid_Javid(4).png",0.395403222031597,"25","Female","left"
