"RT","img_1","img_2","isSameProffesion","img1proffesion","img2proffesion","img1Gender","img2Gender","keyPressed","participant","time","normlised_keyPress","age","gender","handedness","isFamiliar_img1","isFamiliar_img2","vividness_img1","vividness_img2","reject_trial","pair"
5019,"E_F_angelina_jolie.jpg","P_F_tehresy_may.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","6","57acc170c6bab4000172a42e","04/25/2022, 19:39:34",0.987383795554003,"30","Female","right",1,1,0,0,FALSE,"E_F_angelina_jolie.jpg P_F_tehresy_may.jpg"
5572,"E_F_jennifer_aniston.jpg","P_M_bill_clinton.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","57acc170c6bab4000172a42e","04/25/2022, 19:39:34",0.987383795554003,"30","Female","right",1,1,0,0,FALSE,"E_F_jennifer_aniston.jpg P_M_bill_clinton.jpg"
3087,"E_M_nicolas_cage.jpg","P_M_boris_johnson.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","4","57acc170c6bab4000172a42e","04/25/2022, 19:39:34",-0.0755222733143287,"30","Female","right",1,1,0,0,FALSE,"E_M_nicolas_cage.jpg P_M_boris_johnson.jpg"
4521,"E_M_Hugh_Grant.jpg","P_F_nicola_sturgeon.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","6","57acc170c6bab4000172a42e","04/25/2022, 19:39:34",0.987383795554003,"30","Female","right",1,1,0,0,FALSE,"E_M_Hugh_Grant.jpg P_F_nicola_sturgeon.jpg"
6757,"E_F_angelina_jolie.jpg","P_F_hillary_clinton.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","3","57acc170c6bab4000172a42e","04/25/2022, 19:39:34",-0.606975307748495,"30","Female","right",1,1,0,0,FALSE,"E_F_angelina_jolie.jpg P_F_hillary_clinton.jpg"
3378,"E_F_Judi_Dench.jpg","E_F_keira_knightley.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F","3","57acc170c6bab4000172a42e","04/25/2022, 19:39:34",-0.606975307748495,"30","Female","right",1,1,0,0,FALSE,"E_F_Judi_Dench.jpg E_F_keira_knightley.jpg"
6033,"P_M_david_cameron.jpg","P_M_Tony_Blair.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","1","57acc170c6bab4000172a42e","04/25/2022, 19:39:34",-1.66988137661683,"30","Female","right",1,1,0,0,FALSE,"P_M_david_cameron.jpg P_M_Tony_Blair.jpg"
3066,"E_F_Judi_Dench.jpg","P_F_tehresy_may.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","2","57acc170c6bab4000172a42e","04/25/2022, 19:39:34",-1.13842834218266,"30","Female","right",1,1,0,0,FALSE,"E_F_Judi_Dench.jpg P_F_tehresy_may.jpg"
2921,"E_F_keira_knightley.jpg","E_M_robert_de_niro.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6","57acc170c6bab4000172a42e","04/25/2022, 19:39:34",0.987383795554003,"30","Female","right",1,1,0,0,FALSE,"E_F_keira_knightley.jpg E_M_robert_de_niro.jpg"
4316,"E_F_jennifer_aniston.jpg","E_F_sandra_bullock.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F","1","57acc170c6bab4000172a42e","04/25/2022, 19:39:34",-1.66988137661683,"30","Female","right",1,1,0,0,FALSE,"E_F_jennifer_aniston.jpg E_F_sandra_bullock.jpg"
3009,"E_M_nicolas_cage.jpg","P_F_tehresy_may.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","6","57acc170c6bab4000172a42e","04/25/2022, 19:39:34",0.987383795554003,"30","Female","right",1,1,0,0,FALSE,"E_M_nicolas_cage.jpg P_F_tehresy_may.jpg"
