"RT","img_1","img_2","isSameProffesion","img1proffesion","img2proffesion","img1Gender","img2Gender","keyPressed","participant","time","pair","normlised_keyPress","age","gender","handedness","isFamiliar_img1","isFamiliar_img2","reject_trial"
2389,"E_F_Judi_Dench.jpg","P_M_bill_clinton.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","60c20abfdccab926283d8f7f","04/25/2022, 20:06:34","E_F_Judi_Dench.jpg P_M_bill_clinton.jpg",0.934217660088715,"25","Female","right",1,1,FALSE
4459,"P_F_nicola_sturgeon.jpg","P_M_boris_johnson.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","2","60c20abfdccab926283d8f7f","04/25/2022, 20:06:34","P_F_nicola_sturgeon.jpg P_M_boris_johnson.jpg",-1.17262335376121,"25","Female","right",1,1,FALSE
3162,"E_F_sandra_bullock.jpg","E_M_robert_de_niro.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","2","60c20abfdccab926283d8f7f","04/25/2022, 20:06:34","E_F_sandra_bullock.jpg E_M_robert_de_niro.jpg",-1.17262335376121,"25","Female","right",1,1,FALSE
3665,"E_M_Hugh_Grant.jpg","P_M_donald_trump.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","6","60c20abfdccab926283d8f7f","04/25/2022, 20:06:34","E_M_Hugh_Grant.jpg P_M_donald_trump.jpg",0.934217660088715,"25","Female","right",1,1,FALSE
3253,"E_F_Judi_Dench.jpg","P_M_david_cameron.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","60c20abfdccab926283d8f7f","04/25/2022, 20:06:34","E_F_Judi_Dench.jpg P_M_david_cameron.jpg",0.934217660088715,"25","Female","right",1,1,FALSE
2719,"E_F_Judi_Dench.jpg","P_M_Tony_Blair.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","60c20abfdccab926283d8f7f","04/25/2022, 20:06:34","E_F_Judi_Dench.jpg P_M_Tony_Blair.jpg",0.934217660088715,"25","Female","right",1,1,FALSE
3814,"P_F_hillary_clinton.jpg","P_M_bill_clinton.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","1","60c20abfdccab926283d8f7f","04/25/2022, 20:06:34","P_F_hillary_clinton.jpg P_M_bill_clinton.jpg",-1.69933360722369,"25","Female","right",1,1,FALSE
2531,"E_F_Kate_Winslet.jpg","P_M_david_cameron.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","60c20abfdccab926283d8f7f","04/25/2022, 20:06:34","E_F_Kate_Winslet.jpg P_M_david_cameron.jpg",0.934217660088715,"25","Female","right",1,1,FALSE
3543,"E_F_jennifer_aniston.jpg","E_M_michael_caine.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","5","60c20abfdccab926283d8f7f","04/25/2022, 20:06:34","E_F_jennifer_aniston.jpg E_M_michael_caine.jpg",0.407507406626235,"25","Female","right",1,1,FALSE
2355,"E_M_michael_caine.jpg","E_M_nicolas_cage.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M","4","60c20abfdccab926283d8f7f","04/25/2022, 20:06:34","E_M_michael_caine.jpg E_M_nicolas_cage.jpg",-0.119202846836246,"25","Female","right",1,1,FALSE
2992,"P_F_tehresy_may.jpg","P_M_boris_johnson.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","2","60c20abfdccab926283d8f7f","04/25/2022, 20:06:34","P_F_tehresy_may.jpg P_M_boris_johnson.jpg",-1.17262335376121,"25","Female","right",1,1,FALSE
3963,"E_M_michael_caine.jpg","P_M_david_cameron.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","6","60c20abfdccab926283d8f7f","04/25/2022, 20:06:34","E_M_michael_caine.jpg P_M_david_cameron.jpg",0.934217660088715,"25","Female","right",1,1,FALSE
2449,"E_F_Kate_Winslet.jpg","P_M_boris_johnson.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","60c20abfdccab926283d8f7f","04/25/2022, 20:06:34","E_F_Kate_Winslet.jpg P_M_boris_johnson.jpg",0.934217660088715,"25","Female","right",1,1,FALSE
2391,"E_F_sandra_bullock.jpg","P_F_nicola_sturgeon.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","6","60c20abfdccab926283d8f7f","04/25/2022, 20:06:34","E_F_sandra_bullock.jpg P_F_nicola_sturgeon.jpg",0.934217660088715,"25","Female","right",1,1,FALSE
5198,"P_F_nicola_sturgeon.jpg","P_M_donald_trump.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","3","60c20abfdccab926283d8f7f","04/25/2022, 20:06:34","P_F_nicola_sturgeon.jpg P_M_donald_trump.jpg",-0.645913100298726,"25","Female","right",1,1,FALSE
2568,"E_F_keira_knightley.jpg","P_M_david_cameron.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","60c20abfdccab926283d8f7f","04/25/2022, 20:06:34","E_F_keira_knightley.jpg P_M_david_cameron.jpg",0.934217660088715,"25","Female","right",1,1,FALSE
3618,"E_M_Hugh_Grant.jpg","E_M_nicolas_cage.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M","2","60c20abfdccab926283d8f7f","04/25/2022, 20:06:34","E_M_Hugh_Grant.jpg E_M_nicolas_cage.jpg",-1.17262335376121,"25","Female","right",1,1,FALSE
