"RT","img_1","img_2","isSameProffesion","img1proffesion","img2proffesion","img1Gender","img2Gender","keyPressed","participant","time","pair","normlised_keyPress","age","gender","handedness","isFamiliar_img1","isFamiliar_img2","reject_trial"
4398,"E_M_nicolas_cage.png","P_M_donald_trump.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","5","571b3de05d40840013c49f3a","05/04/2022, 10:14:16","E_M_nicolas_cage.png P_M_donald_trump.png",0.779098747945323,"33","Female","left",0,1,FALSE
2649,"E_F_Judi_Dench.png","E_M_robert_de_niro.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","4","571b3de05d40840013c49f3a","05/04/2022, 10:14:16","E_F_Judi_Dench.png E_M_robert_de_niro.png",-0.129053166837569,"33","Female","left",0,0,FALSE
2696,"E_M_michael_caine.png","P_F_nicola_sturgeon.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","3","571b3de05d40840013c49f3a","05/04/2022, 10:14:16","E_M_michael_caine.png P_F_nicola_sturgeon.png",-1.03720508162046,"33","Female","left",0,0,FALSE
1750,"E_F_Kate_Winslet.png","P_M_bill_clinton.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","4","571b3de05d40840013c49f3a","05/04/2022, 10:14:16","E_F_Kate_Winslet.png P_M_bill_clinton.png",-0.129053166837569,"33","Female","left",0,0,FALSE
1732,"P_F_hillary_clinton.png","P_F_tehresy_may.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","F","4","571b3de05d40840013c49f3a","05/04/2022, 10:14:16","P_F_hillary_clinton.png P_F_tehresy_may.png",-0.129053166837569,"33","Female","left",0,1,FALSE
2149,"E_F_angelina_jolie.png","P_F_tehresy_may.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","3","571b3de05d40840013c49f3a","05/04/2022, 10:14:16","E_F_angelina_jolie.png P_F_tehresy_may.png",-1.03720508162046,"33","Female","left",0,1,FALSE
2783,"E_F_Kate_Winslet.png","E_F_sandra_bullock.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F","4","571b3de05d40840013c49f3a","05/04/2022, 10:14:16","E_F_Kate_Winslet.png E_F_sandra_bullock.png",-0.129053166837569,"33","Female","left",0,0,FALSE
3224,"E_F_angelina_jolie.png","P_M_boris_johnson.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","5","571b3de05d40840013c49f3a","05/04/2022, 10:14:16","E_F_angelina_jolie.png P_M_boris_johnson.png",0.779098747945323,"33","Female","left",0,1,FALSE
2524,"P_M_boris_johnson.png","P_M_donald_trump.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","5","571b3de05d40840013c49f3a","05/04/2022, 10:14:16","P_M_boris_johnson.png P_M_donald_trump.png",0.779098747945323,"33","Female","left",1,1,FALSE
2598,"E_M_robert_de_niro.png","P_M_donald_trump.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","5","571b3de05d40840013c49f3a","05/04/2022, 10:14:16","E_M_robert_de_niro.png P_M_donald_trump.png",0.779098747945323,"33","Female","left",0,1,FALSE
2182,"E_F_Kate_Winslet.png","P_M_george_Wbush.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","5","571b3de05d40840013c49f3a","05/04/2022, 10:14:16","E_F_Kate_Winslet.png P_M_george_Wbush.png",0.779098747945323,"33","Female","left",0,0,FALSE
2067,"E_F_keira_knightley.png","P_M_bill_clinton.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","5","571b3de05d40840013c49f3a","05/04/2022, 10:14:16","E_F_keira_knightley.png P_M_bill_clinton.png",0.779098747945323,"33","Female","left",0,0,FALSE
