"RT","img_1","img_2","isSameProffesion","img1proffesion","img2proffesion","img1Gender","img2Gender","keyPressed","participant","time","normlised_keyPress","age","gender","handedness","isFamiliar_img1","isFamiliar_img2","reject_trial","condition","pair"
NA,"E_F_keira_knightley.jpg","P_F_hillary_clinton.jpg",NA,NA,NA,NA,NA,0.42789662,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","E_F_keira_knightley.jpg P_F_hillary_clinton.jpg"
NA,"E_F_keira_knightley.jpg","P_F_nicola_sturgeon.jpg",NA,NA,NA,NA,NA,0.47736675,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","E_F_keira_knightley.jpg P_F_nicola_sturgeon.jpg"
NA,"E_F_keira_knightley.jpg","P_F_tehresy_may.jpg",NA,NA,NA,NA,NA,0.53979933,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","E_F_keira_knightley.jpg P_F_tehresy_may.jpg"
NA,"E_F_keira_knightley.jpg","P_M_bill_clinton.jpg",NA,NA,NA,NA,NA,0.52257055,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","E_F_keira_knightley.jpg P_M_bill_clinton.jpg"
NA,"E_F_keira_knightley.jpg","P_M_boris_johnson.jpg",NA,NA,NA,NA,NA,0.5845357,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","E_F_keira_knightley.jpg P_M_boris_johnson.jpg"
NA,"E_F_keira_knightley.jpg","P_M_david_cameron.jpg",NA,NA,NA,NA,NA,0.5323576,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","E_F_keira_knightley.jpg P_M_david_cameron.jpg"
NA,"E_F_keira_knightley.jpg","P_M_donald_trump.jpg",NA,NA,NA,NA,NA,0.5164683,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","E_F_keira_knightley.jpg P_M_donald_trump.jpg"
NA,"E_F_keira_knightley.jpg","P_M_george_Wbush.jpg",NA,NA,NA,NA,NA,0.49645257,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","E_F_keira_knightley.jpg P_M_george_Wbush.jpg"
NA,"E_F_keira_knightley.jpg","P_M_Tony_Blair.jpg",NA,NA,NA,NA,NA,0.48347843,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","E_F_keira_knightley.jpg P_M_Tony_Blair.jpg"
NA,"E_F_sandra_bullock.jpg","E_M_Hugh_Grant.jpg",NA,NA,NA,NA,NA,0.37183923,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","E_F_sandra_bullock.jpg E_M_Hugh_Grant.jpg"
NA,"E_F_sandra_bullock.jpg","E_M_michael_caine.jpg",NA,NA,NA,NA,NA,0.51940656,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","E_F_sandra_bullock.jpg E_M_michael_caine.jpg"
NA,"E_F_sandra_bullock.jpg","E_M_nicolas_cage.jpg",NA,NA,NA,NA,NA,0.37217593,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","E_F_sandra_bullock.jpg E_M_nicolas_cage.jpg"
NA,"E_F_sandra_bullock.jpg","E_M_robert_de_niro.jpg",NA,NA,NA,NA,NA,0.4729603,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","E_F_sandra_bullock.jpg E_M_robert_de_niro.jpg"
