"RT","img_1","img_2","isSameProffesion","img1proffesion","img2proffesion","img1Gender","img2Gender","keyPressed","participant","time","normlised_keyPress","age","gender","handedness","isFamiliar_img1","isFamiliar_img2","vividness_img1","vividness_img2","reject_trial","pair"
2867,"E_F_Judi_Dench.png","E_M_tom_hankes.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6","595fa59caa841c00018d7225","05/06/2022, 10:54:19",0.359724757552318,"27","Female","right",1,0,0,0,FALSE,"E_F_Judi_Dench.png E_M_tom_hankes.png"
2565,"E_F_angelina_jolie.png","E_M_tom_hankes.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6","595fa59caa841c00018d7225","05/06/2022, 10:54:19",0.359724757552318,"27","Female","right",0,0,0,0,FALSE,"E_F_angelina_jolie.png E_M_tom_hankes.png"
6814,"E_M_robert_de_niro.png","P_F_tehresy_may.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","6","595fa59caa841c00018d7225","05/06/2022, 10:54:19",0.359724757552318,"27","Female","right",1,0,0,0,FALSE,"E_M_robert_de_niro.png P_F_tehresy_may.png"
8014,"E_F_jennifer_aniston.png","P_F_tehresy_may.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","6","595fa59caa841c00018d7225","05/06/2022, 10:54:19",0.359724757552318,"27","Female","right",0,0,0,0,FALSE,"E_F_jennifer_aniston.png P_F_tehresy_may.png"
4007,"E_F_angelina_jolie.png","E_M_nicolas_cage.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6","595fa59caa841c00018d7225","05/06/2022, 10:54:19",0.359724757552318,"27","Female","right",0,0,0,0,FALSE,"E_F_angelina_jolie.png E_M_nicolas_cage.png"
4934,"P_F_nicola_sturgeon.png","P_F_tehresy_may.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","F","3","595fa59caa841c00018d7225","05/06/2022, 10:54:19",-4.00289464255026,"27","Female","right",1,0,0,0,FALSE,"P_F_nicola_sturgeon.png P_F_tehresy_may.png"
7743,"E_F_keira_knightley.png","E_F_sandra_bullock.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F","4","595fa59caa841c00018d7225","05/06/2022, 10:54:19",-2.5486881758494,"27","Female","right",1,1,0,0,FALSE,"E_F_keira_knightley.png E_F_sandra_bullock.png"
4919,"E_M_Hugh_Grant.png","E_M_tom_hankes.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M","6","595fa59caa841c00018d7225","05/06/2022, 10:54:19",0.359724757552318,"27","Female","right",1,0,0,0,FALSE,"E_M_Hugh_Grant.png E_M_tom_hankes.png"
2654,"E_F_sandra_bullock.png","P_M_george_Wbush.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","595fa59caa841c00018d7225","05/06/2022, 10:54:19",0.359724757552318,"27","Female","right",1,1,0,0,FALSE,"E_F_sandra_bullock.png P_M_george_Wbush.png"
3958,"E_F_angelina_jolie.png","P_F_tehresy_may.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","6","595fa59caa841c00018d7225","05/06/2022, 10:54:19",0.359724757552318,"27","Female","right",0,0,0,0,FALSE,"E_F_angelina_jolie.png P_F_tehresy_may.png"
4886,"E_F_Judi_Dench.png","P_M_Tony_Blair.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","595fa59caa841c00018d7225","05/06/2022, 10:54:19",0.359724757552318,"27","Female","right",1,0,0,0,FALSE,"E_F_Judi_Dench.png P_M_Tony_Blair.png"
3662,"E_F_jennifer_aniston.png","P_M_bill_clinton.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","595fa59caa841c00018d7225","05/06/2022, 10:54:19",0.359724757552318,"27","Female","right",0,0,0,0,FALSE,"E_F_jennifer_aniston.png P_M_bill_clinton.png"
3134,"E_M_tom_hankes.png","P_F_tehresy_may.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","6","595fa59caa841c00018d7225","05/06/2022, 10:54:19",0.359724757552318,"27","Female","right",0,0,0,0,FALSE,"E_M_tom_hankes.png P_F_tehresy_may.png"
2334,"E_F_angelina_jolie.png","P_F_hillary_clinton.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","6","595fa59caa841c00018d7225","05/06/2022, 10:54:19",0.359724757552318,"27","Female","right",0,0,0,0,FALSE,"E_F_angelina_jolie.png P_F_hillary_clinton.png"
3575,"E_F_angelina_jolie.png","P_M_george_Wbush.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","595fa59caa841c00018d7225","05/06/2022, 10:54:19",0.359724757552318,"27","Female","right",0,1,0,0,FALSE,"E_F_angelina_jolie.png P_M_george_Wbush.png"
3702,"E_F_jennifer_aniston.png","E_M_michael_caine.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6","595fa59caa841c00018d7225","05/06/2022, 10:54:19",0.359724757552318,"27","Female","right",0,0,0,0,FALSE,"E_F_jennifer_aniston.png E_M_michael_caine.png"
