"RT","img_1","img_2","isSameProffesion","img1proffesion","img2proffesion","img1Gender","img2Gender","keyPressed","participant","time","pair","normlised_keyPress","age","gender","handedness","isFamiliar_img1","isFamiliar_img2","reject_trial"
2550,"E_F_angelina_jolie.jpg","P_M_david_cameron.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","2","12345","E_F_angelina_jolie.jpg P_M_david_cameron.jpg",0.803113498477221,"29","Female","right",1,1,FALSE
2583,"E_F_angelina_jolie.jpg","P_M_Tony_Blair.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","2","12345","E_F_angelina_jolie.jpg P_M_Tony_Blair.jpg",0.803113498477221,"29","Female","right",1,1,FALSE
4243,"E_M_tom_hankes.jpg","P_M_boris_johnson.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","6","2","12345","E_M_tom_hankes.jpg P_M_boris_johnson.jpg",0.803113498477221,"29","Female","right",1,1,FALSE
2515,"E_F_Judi_Dench.jpg","E_M_Hugh_Grant.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6","2","12345","E_F_Judi_Dench.jpg E_M_Hugh_Grant.jpg",0.803113498477221,"29","Female","right",1,1,FALSE
2215,"P_F_hillary_clinton.jpg","P_M_david_cameron.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","6","2","12345","P_F_hillary_clinton.jpg P_M_david_cameron.jpg",0.803113498477221,"29","Female","right",1,1,FALSE
2102,"E_F_angelina_jolie.jpg","E_M_nicolas_cage.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","4","2","12345","E_F_angelina_jolie.jpg E_M_nicolas_cage.jpg",-0.133031070299908,"29","Female","right",1,1,FALSE
1848,"E_F_sandra_bullock.jpg","P_F_nicola_sturgeon.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","6","2","12345","E_F_sandra_bullock.jpg P_F_nicola_sturgeon.jpg",0.803113498477221,"29","Female","right",1,1,FALSE
2268,"E_F_Judi_Dench.jpg","P_M_bill_clinton.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","4","2","12345","E_F_Judi_Dench.jpg P_M_bill_clinton.jpg",-0.133031070299908,"29","Female","right",1,0,TRUE
1998,"E_F_angelina_jolie.jpg","E_F_sandra_bullock.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F","1","2","12345","E_F_angelina_jolie.jpg E_F_sandra_bullock.jpg",-1.5372479234656,"29","Female","right",1,1,FALSE
1451,"E_F_jennifer_aniston.jpg","E_F_Kate_Winslet.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F","1","2","12345","E_F_jennifer_aniston.jpg E_F_Kate_Winslet.jpg",-1.5372479234656,"29","Female","right",1,1,FALSE
1576,"E_F_jennifer_aniston.jpg","E_F_sandra_bullock.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F","1","2","12345","E_F_jennifer_aniston.jpg E_F_sandra_bullock.jpg",-1.5372479234656,"29","Female","right",1,1,FALSE
1785,"E_F_angelina_jolie.jpg","E_M_tom_hankes.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","4","2","12345","E_F_angelina_jolie.jpg E_M_tom_hankes.jpg",-0.133031070299908,"29","Female","right",1,1,FALSE
1639,"E_F_Judi_Dench.jpg","E_F_Kate_Winslet.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F","1","2","12345","E_F_Judi_Dench.jpg E_F_Kate_Winslet.jpg",-1.5372479234656,"29","Female","right",1,1,FALSE
3794,"E_M_tom_hankes.jpg","P_M_david_cameron.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","1","2","12345","E_M_tom_hankes.jpg P_M_david_cameron.jpg",-1.5372479234656,"29","Female","right",1,1,FALSE
2883,"E_F_keira_knightley.jpg","P_F_nicola_sturgeon.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","5","2","12345","E_F_keira_knightley.jpg P_F_nicola_sturgeon.jpg",0.335041214088657,"29","Female","right",1,1,FALSE
1282,"E_F_sandra_bullock.jpg","P_M_donald_trump.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","2","12345","E_F_sandra_bullock.jpg P_M_donald_trump.jpg",0.803113498477221,"29","Female","right",1,1,FALSE
1393,"E_F_sandra_bullock.jpg","P_M_bill_clinton.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","2","12345","E_F_sandra_bullock.jpg P_M_bill_clinton.jpg",0.803113498477221,"29","Female","right",1,0,TRUE
2013,"E_F_keira_knightley.jpg","P_F_hillary_clinton.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","3","2","12345","E_F_keira_knightley.jpg P_F_hillary_clinton.jpg",-0.601103354688473,"29","Female","right",1,1,FALSE
1585,"E_F_jennifer_aniston.jpg","E_M_tom_hankes.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","5","2","12345","E_F_jennifer_aniston.jpg E_M_tom_hankes.jpg",0.335041214088657,"29","Female","right",1,1,FALSE
1495,"E_M_nicolas_cage.jpg","P_M_david_cameron.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","1","2","12345","E_M_nicolas_cage.jpg P_M_david_cameron.jpg",-1.5372479234656,"29","Female","right",1,1,FALSE
2013,"E_M_michael_caine.jpg","P_F_tehresy_may.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","1","2","12345","E_M_michael_caine.jpg P_F_tehresy_may.jpg",-1.5372479234656,"29","Female","right",0,1,TRUE
1965,"P_M_donald_trump.jpg","P_M_Tony_Blair.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","1","2","12345","P_M_donald_trump.jpg P_M_Tony_Blair.jpg",-1.5372479234656,"29","Female","right",1,1,FALSE
1620,"E_F_Judi_Dench.jpg","P_M_donald_trump.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","2","12345","E_F_Judi_Dench.jpg P_M_donald_trump.jpg",0.803113498477221,"29","Female","right",1,1,FALSE
1978,"E_F_jennifer_aniston.jpg","P_F_tehresy_may.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","6","2","12345","E_F_jennifer_aniston.jpg P_F_tehresy_may.jpg",0.803113498477221,"29","Female","right",1,1,FALSE
1513,"P_M_bill_clinton.jpg","P_M_Tony_Blair.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","1","2","12345","P_M_bill_clinton.jpg P_M_Tony_Blair.jpg",-1.5372479234656,"29","Female","right",0,1,TRUE
4036,"E_M_robert_de_niro.jpg","P_F_nicola_sturgeon.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","1","2","12345","E_M_robert_de_niro.jpg P_F_nicola_sturgeon.jpg",-1.5372479234656,"29","Female","right",0,1,TRUE
3333,"E_F_angelina_jolie.jpg","E_F_jennifer_aniston.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F","1","2","12345","E_F_angelina_jolie.jpg E_F_jennifer_aniston.jpg",-1.5372479234656,"29","Female","right",1,1,FALSE
1551,"E_F_Judi_Dench.jpg","P_F_hillary_clinton.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","1","2","12345","E_F_Judi_Dench.jpg P_F_hillary_clinton.jpg",-1.5372479234656,"29","Female","right",1,1,FALSE
3450,"E_F_keira_knightley.jpg","E_M_michael_caine.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6","2","12345","E_F_keira_knightley.jpg E_M_michael_caine.jpg",0.803113498477221,"29","Female","right",1,0,TRUE
2574,"E_F_jennifer_aniston.jpg","P_M_donald_trump.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","2","12345","E_F_jennifer_aniston.jpg P_M_donald_trump.jpg",0.803113498477221,"29","Female","right",1,1,FALSE
1710,"E_F_sandra_bullock.jpg","P_F_tehresy_may.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","6","2","12345","E_F_sandra_bullock.jpg P_F_tehresy_may.jpg",0.803113498477221,"29","Female","right",1,1,FALSE
1176,"E_M_tom_hankes.jpg","P_F_nicola_sturgeon.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","6","2","12345","E_M_tom_hankes.jpg P_F_nicola_sturgeon.jpg",0.803113498477221,"29","Female","right",1,1,FALSE
5989,"E_M_robert_de_niro.jpg","E_M_tom_hankes.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M","1","2","12345","E_M_robert_de_niro.jpg E_M_tom_hankes.jpg",-1.5372479234656,"29","Female","right",0,1,TRUE
2012,"E_F_sandra_bullock.jpg","E_M_robert_de_niro.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6","2","12345","E_F_sandra_bullock.jpg E_M_robert_de_niro.jpg",0.803113498477221,"29","Female","right",1,0,TRUE
1655,"P_F_nicola_sturgeon.jpg","P_F_tehresy_may.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","F","1","2","12345","P_F_nicola_sturgeon.jpg P_F_tehresy_may.jpg",-1.5372479234656,"29","Female","right",1,1,FALSE
1960,"E_F_angelina_jolie.jpg","P_F_nicola_sturgeon.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","6","2","12345","E_F_angelina_jolie.jpg P_F_nicola_sturgeon.jpg",0.803113498477221,"29","Female","right",1,1,FALSE
32133,"E_M_Hugh_Grant.jpg","P_F_hillary_clinton.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","6","2","12345","E_M_Hugh_Grant.jpg P_F_hillary_clinton.jpg",0.803113498477221,"29","Female","right",1,1,TRUE
979,"E_F_angelina_jolie.jpg","E_M_michael_caine.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6","2","12345","E_F_angelina_jolie.jpg E_M_michael_caine.jpg",0.803113498477221,"29","Female","right",1,0,TRUE
1266,"E_F_keira_knightley.jpg","P_M_george_Wbush.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","2","12345","E_F_keira_knightley.jpg P_M_george_Wbush.jpg",0.803113498477221,"29","Female","right",1,1,FALSE
1787,"E_M_robert_de_niro.jpg","P_M_boris_johnson.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","1","2","12345","E_M_robert_de_niro.jpg P_M_boris_johnson.jpg",-1.5372479234656,"29","Female","right",0,1,TRUE
2654,"E_M_robert_de_niro.jpg","P_M_david_cameron.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","1","2","12345","E_M_robert_de_niro.jpg P_M_david_cameron.jpg",-1.5372479234656,"29","Female","right",0,1,TRUE
1651,"E_F_Judi_Dench.jpg","P_M_george_Wbush.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","2","12345","E_F_Judi_Dench.jpg P_M_george_Wbush.jpg",0.803113498477221,"29","Female","right",1,1,FALSE
1000,"E_F_jennifer_aniston.jpg","E_M_robert_de_niro.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6","2","12345","E_F_jennifer_aniston.jpg E_M_robert_de_niro.jpg",0.803113498477221,"29","Female","right",1,0,TRUE
2108,"E_F_jennifer_aniston.jpg","E_M_nicolas_cage.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6","2","12345","E_F_jennifer_aniston.jpg E_M_nicolas_cage.jpg",0.803113498477221,"29","Female","right",1,1,FALSE
1398,"E_M_nicolas_cage.jpg","P_M_boris_johnson.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","6","2","12345","E_M_nicolas_cage.jpg P_M_boris_johnson.jpg",0.803113498477221,"29","Female","right",1,1,FALSE
1382,"E_M_tom_hankes.jpg","P_M_Tony_Blair.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","1","2","12345","E_M_tom_hankes.jpg P_M_Tony_Blair.jpg",-1.5372479234656,"29","Female","right",1,1,FALSE
2014,"E_F_Kate_Winslet.jpg","P_F_nicola_sturgeon.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","5","2","12345","E_F_Kate_Winslet.jpg P_F_nicola_sturgeon.jpg",0.335041214088657,"29","Female","right",1,1,FALSE
2105,"P_M_donald_trump.jpg","P_M_george_Wbush.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","1","2","12345","P_M_donald_trump.jpg P_M_george_Wbush.jpg",-1.5372479234656,"29","Female","right",1,1,FALSE
1909,"P_F_tehresy_may.jpg","P_M_boris_johnson.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","1","2","12345","P_F_tehresy_may.jpg P_M_boris_johnson.jpg",-1.5372479234656,"29","Female","right",1,1,FALSE
1621,"E_F_keira_knightley.jpg","P_M_bill_clinton.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","2","12345","E_F_keira_knightley.jpg P_M_bill_clinton.jpg",0.803113498477221,"29","Female","right",1,0,TRUE
1325,"E_F_keira_knightley.jpg","E_M_Hugh_Grant.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6","2","12345","E_F_keira_knightley.jpg E_M_Hugh_Grant.jpg",0.803113498477221,"29","Female","right",1,1,FALSE
710,"E_M_robert_de_niro.jpg","P_F_tehresy_may.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","6","2","12345","E_M_robert_de_niro.jpg P_F_tehresy_may.jpg",0.803113498477221,"29","Female","right",0,1,TRUE
932,"E_F_jennifer_aniston.jpg","E_M_michael_caine.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6","2","12345","E_F_jennifer_aniston.jpg E_M_michael_caine.jpg",0.803113498477221,"29","Female","right",1,0,TRUE
2828,"E_F_Kate_Winslet.jpg","E_M_robert_de_niro.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6","2","12345","E_F_Kate_Winslet.jpg E_M_robert_de_niro.jpg",0.803113498477221,"29","Female","right",1,0,TRUE
3246,"E_M_michael_caine.jpg","E_M_robert_de_niro.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M","1","2","12345","E_M_michael_caine.jpg E_M_robert_de_niro.jpg",-1.5372479234656,"29","Female","right",0,0,TRUE
1081,"E_F_angelina_jolie.jpg","E_F_Judi_Dench.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F","6","2","12345","E_F_angelina_jolie.jpg E_F_Judi_Dench.jpg",0.803113498477221,"29","Female","right",1,1,FALSE
1961,"P_M_bill_clinton.jpg","P_M_george_Wbush.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","1","2","12345","P_M_bill_clinton.jpg P_M_george_Wbush.jpg",-1.5372479234656,"29","Female","right",0,1,TRUE
2170,"P_F_hillary_clinton.jpg","P_F_tehresy_may.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","F","1","2","12345","P_F_hillary_clinton.jpg P_F_tehresy_may.jpg",-1.5372479234656,"29","Female","right",1,1,FALSE
2996,"P_F_nicola_sturgeon.jpg","P_M_george_Wbush.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","1","2","12345","P_F_nicola_sturgeon.jpg P_M_george_Wbush.jpg",-1.5372479234656,"29","Female","right",1,1,FALSE
1604,"E_F_Judi_Dench.jpg","E_M_nicolas_cage.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6","2","12345","E_F_Judi_Dench.jpg E_M_nicolas_cage.jpg",0.803113498477221,"29","Female","right",1,1,FALSE
1654,"E_F_Kate_Winslet.jpg","P_F_hillary_clinton.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","1","2","12345","E_F_Kate_Winslet.jpg P_F_hillary_clinton.jpg",-1.5372479234656,"29","Female","right",1,1,FALSE
2060,"P_M_boris_johnson.jpg","P_M_george_Wbush.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","1","2","12345","P_M_boris_johnson.jpg P_M_george_Wbush.jpg",-1.5372479234656,"29","Female","right",1,1,FALSE
2768,"P_F_hillary_clinton.jpg","P_M_george_Wbush.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","1","2","12345","P_F_hillary_clinton.jpg P_M_george_Wbush.jpg",-1.5372479234656,"29","Female","right",1,1,FALSE
1008,"E_F_Kate_Winslet.jpg","P_M_bill_clinton.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","2","12345","E_F_Kate_Winslet.jpg P_M_bill_clinton.jpg",0.803113498477221,"29","Female","right",1,0,TRUE
1017,"E_F_jennifer_aniston.jpg","P_M_bill_clinton.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","2","12345","E_F_jennifer_aniston.jpg P_M_bill_clinton.jpg",0.803113498477221,"29","Female","right",1,0,TRUE
741,"E_F_angelina_jolie.jpg","P_M_george_Wbush.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","2","12345","E_F_angelina_jolie.jpg P_M_george_Wbush.jpg",0.803113498477221,"29","Female","right",1,1,FALSE
1974,"E_M_nicolas_cage.jpg","P_M_george_Wbush.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","1","2","12345","E_M_nicolas_cage.jpg P_M_george_Wbush.jpg",-1.5372479234656,"29","Female","right",1,1,FALSE
1761,"E_M_tom_hankes.jpg","P_M_donald_trump.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","6","2","12345","E_M_tom_hankes.jpg P_M_donald_trump.jpg",0.803113498477221,"29","Female","right",1,1,FALSE
2172,"E_M_nicolas_cage.jpg","P_F_tehresy_may.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","6","2","12345","E_M_nicolas_cage.jpg P_F_tehresy_may.jpg",0.803113498477221,"29","Female","right",1,1,FALSE
1020,"E_M_michael_caine.jpg","E_M_tom_hankes.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M","6","2","12345","E_M_michael_caine.jpg E_M_tom_hankes.jpg",0.803113498477221,"29","Female","right",0,1,TRUE
3131,"E_F_Kate_Winslet.jpg","P_M_george_Wbush.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","2","12345","E_F_Kate_Winslet.jpg P_M_george_Wbush.jpg",0.803113498477221,"29","Female","right",1,1,FALSE
2256,"P_F_hillary_clinton.jpg","P_M_boris_johnson.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","1","2","12345","P_F_hillary_clinton.jpg P_M_boris_johnson.jpg",-1.5372479234656,"29","Female","right",1,1,FALSE
1446,"E_F_angelina_jolie.jpg","E_M_robert_de_niro.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6","2","12345","E_F_angelina_jolie.jpg E_M_robert_de_niro.jpg",0.803113498477221,"29","Female","right",1,0,TRUE
2457,"E_F_keira_knightley.jpg","P_M_Tony_Blair.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","3","12345","E_F_keira_knightley.jpg P_M_Tony_Blair.jpg",1.1095824539594,"26","Female","right",1,1,FALSE
2304,"E_F_angelina_jolie.jpg","P_M_boris_johnson.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","3","12345","E_F_angelina_jolie.jpg P_M_boris_johnson.jpg",1.1095824539594,"26","Female","right",1,1,FALSE
3223,"P_F_tehresy_may.jpg","P_M_Tony_Blair.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","4","3","12345","P_F_tehresy_may.jpg P_M_Tony_Blair.jpg",-0.957286823023797,"26","Female","right",1,1,FALSE
3716,"E_M_Hugh_Grant.jpg","P_M_bill_clinton.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","3","3","12345","E_M_Hugh_Grant.jpg P_M_bill_clinton.jpg",-1.9907214615154,"26","Female","right",1,1,FALSE
3333,"E_M_Hugh_Grant.jpg","P_M_boris_johnson.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","3","3","12345","E_M_Hugh_Grant.jpg P_M_boris_johnson.jpg",-1.9907214615154,"26","Female","right",1,1,FALSE
2130,"E_F_keira_knightley.jpg","P_M_boris_johnson.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","3","12345","E_F_keira_knightley.jpg P_M_boris_johnson.jpg",1.1095824539594,"26","Female","right",1,1,FALSE
1798,"E_M_tom_hankes.jpg","P_M_david_cameron.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","3","3","12345","E_M_tom_hankes.jpg P_M_david_cameron.jpg",-1.9907214615154,"26","Female","right",1,1,FALSE
2362,"P_F_tehresy_may.jpg","P_M_bill_clinton.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","4","3","12345","P_F_tehresy_may.jpg P_M_bill_clinton.jpg",-0.957286823023797,"26","Female","right",1,1,FALSE
3098,"E_F_jennifer_aniston.jpg","P_M_donald_trump.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","3","12345","E_F_jennifer_aniston.jpg P_M_donald_trump.jpg",1.1095824539594,"26","Female","right",1,1,FALSE
2324,"E_M_robert_de_niro.jpg","P_M_Tony_Blair.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","4","3","12345","E_M_robert_de_niro.jpg P_M_Tony_Blair.jpg",-0.957286823023797,"26","Female","right",1,1,FALSE
2822,"E_F_sandra_bullock.jpg","E_M_Hugh_Grant.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","5","3","12345","E_F_sandra_bullock.jpg E_M_Hugh_Grant.jpg",0.0761478154678018,"26","Female","right",1,1,FALSE
2484,"E_F_Judi_Dench.jpg","E_M_robert_de_niro.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","4","3","12345","E_F_Judi_Dench.jpg E_M_robert_de_niro.jpg",-0.957286823023797,"26","Female","right",1,1,FALSE
2339,"P_M_david_cameron.jpg","P_M_george_Wbush.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","4","3","12345","P_M_david_cameron.jpg P_M_george_Wbush.jpg",-0.957286823023797,"26","Female","right",1,1,FALSE
2923,"E_F_Judi_Dench.jpg","P_F_tehresy_may.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","3","3","12345","E_F_Judi_Dench.jpg P_F_tehresy_may.jpg",-1.9907214615154,"26","Female","right",1,1,FALSE
2014,"E_M_nicolas_cage.jpg","E_M_tom_hankes.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M","4","3","12345","E_M_nicolas_cage.jpg E_M_tom_hankes.jpg",-0.957286823023797,"26","Female","right",1,1,FALSE
2047,"E_F_Judi_Dench.jpg","E_M_michael_caine.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","5","3","12345","E_F_Judi_Dench.jpg E_M_michael_caine.jpg",0.0761478154678018,"26","Female","right",1,1,FALSE
2258,"E_M_nicolas_cage.jpg","P_M_george_Wbush.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","3","3","12345","E_M_nicolas_cage.jpg P_M_george_Wbush.jpg",-1.9907214615154,"26","Female","right",1,1,FALSE
1846,"E_F_sandra_bullock.jpg","P_M_donald_trump.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","3","12345","E_F_sandra_bullock.jpg P_M_donald_trump.jpg",1.1095824539594,"26","Female","right",1,1,FALSE
2104,"E_F_jennifer_aniston.jpg","E_M_nicolas_cage.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","5","3","12345","E_F_jennifer_aniston.jpg E_M_nicolas_cage.jpg",0.0761478154678018,"26","Female","right",1,1,FALSE
1998,"P_F_nicola_sturgeon.jpg","P_M_boris_johnson.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","4","3","12345","P_F_nicola_sturgeon.jpg P_M_boris_johnson.jpg",-0.957286823023797,"26","Female","right",1,1,FALSE
2049,"E_F_keira_knightley.jpg","P_F_nicola_sturgeon.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","4","3","12345","E_F_keira_knightley.jpg P_F_nicola_sturgeon.jpg",-0.957286823023797,"26","Female","right",1,1,FALSE
3893,"E_M_nicolas_cage.jpg","P_M_boris_johnson.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","4","3","12345","E_M_nicolas_cage.jpg P_M_boris_johnson.jpg",-0.957286823023797,"26","Female","right",1,1,FALSE
2209,"E_M_michael_caine.jpg","P_M_bill_clinton.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","4","3","12345","E_M_michael_caine.jpg P_M_bill_clinton.jpg",-0.957286823023797,"26","Female","right",1,1,FALSE
2005,"P_F_tehresy_may.jpg","P_M_boris_johnson.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","5","3","12345","P_F_tehresy_may.jpg P_M_boris_johnson.jpg",0.0761478154678018,"26","Female","right",1,1,FALSE
3208,"E_F_Kate_Winslet.jpg","P_F_hillary_clinton.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","3","3","12345","E_F_Kate_Winslet.jpg P_F_hillary_clinton.jpg",-1.9907214615154,"26","Female","right",1,1,FALSE
2711,"E_M_michael_caine.jpg","P_M_boris_johnson.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","3","3","12345","E_M_michael_caine.jpg P_M_boris_johnson.jpg",-1.9907214615154,"26","Female","right",1,1,FALSE
2744,"E_F_keira_knightley.jpg","E_M_robert_de_niro.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6","3","12345","E_F_keira_knightley.jpg E_M_robert_de_niro.jpg",1.1095824539594,"26","Female","right",1,1,FALSE
2015,"E_F_angelina_jolie.jpg","E_M_michael_caine.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6","3","12345","E_F_angelina_jolie.jpg E_M_michael_caine.jpg",1.1095824539594,"26","Female","right",1,1,FALSE
3246,"P_M_bill_clinton.jpg","P_M_boris_johnson.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","4","3","12345","P_M_bill_clinton.jpg P_M_boris_johnson.jpg",-0.957286823023797,"26","Female","right",1,1,FALSE
2322,"E_F_jennifer_aniston.jpg","E_M_tom_hankes.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6","3","12345","E_F_jennifer_aniston.jpg E_M_tom_hankes.jpg",1.1095824539594,"26","Female","right",1,1,FALSE
2355,"E_F_Kate_Winslet.jpg","P_F_tehresy_may.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","5","3","12345","E_F_Kate_Winslet.jpg P_F_tehresy_may.jpg",0.0761478154678018,"26","Female","right",1,1,FALSE
2704,"E_F_Kate_Winslet.jpg","P_M_bill_clinton.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","5","3","12345","E_F_Kate_Winslet.jpg P_M_bill_clinton.jpg",0.0761478154678018,"26","Female","right",1,1,FALSE
1886,"E_M_michael_caine.jpg","E_M_nicolas_cage.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M","4","3","12345","E_M_michael_caine.jpg E_M_nicolas_cage.jpg",-0.957286823023797,"26","Female","right",1,1,FALSE
2270,"E_F_keira_knightley.jpg","E_M_Hugh_Grant.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","5","3","12345","E_F_keira_knightley.jpg E_M_Hugh_Grant.jpg",0.0761478154678018,"26","Female","right",1,1,FALSE
