"RT","img_1","img_2","isSameProffesion","img1proffesion","img2proffesion","img1Gender","img2Gender","keyPressed","participant","time","normlised_keyPress","age","gender","handedness","isFamiliar_img1","isFamiliar_img2","vividness_img1","vividness_img2","reject_trial","condition","pair"
3941,"E_F_Judi_Dench.jpg","E_F_Kate_Winslet.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F","6","57e508cec3e5930001447391","11/30/2021, 18:24:29",1.07774889189949,"36","Female","right",1,1,0,0,FALSE,"semantic_pics","E_F_Judi_Dench.jpg E_F_Kate_Winslet.jpg"
4007,"E_F_Judi_Dench.jpg","E_F_sandra_bullock.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F","6","57e508cec3e5930001447391","11/30/2021, 18:24:29",1.07774889189949,"36","Female","right",1,1,0,0,FALSE,"semantic_pics","E_F_Judi_Dench.jpg E_F_sandra_bullock.jpg"
3644,"E_M_robert_de_niro.jpg","P_F_PRITI_PATEL.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","6","57e508cec3e5930001447391","11/30/2021, 18:24:29",1.07774889189949,"36","Female","right",1,0,0,0,TRUE,"semantic_pics","E_M_robert_de_niro.jpg P_F_PRITI_PATEL.jpg"
3235,"E_F_jennifer_aniston.jpg","E_M_Martin_Freeman.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","4","57e508cec3e5930001447391","11/30/2021, 18:24:29",-0.475547737223943,"36","Female","right",1,1,0,0,FALSE,"semantic_pics","E_F_jennifer_aniston.jpg E_M_Martin_Freeman.jpg"
3069,"E_F_jennifer_aniston.jpg","E_F_Kate_Winslet.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F","3","57e508cec3e5930001447391","11/30/2021, 18:24:29",-1.25219605178566,"36","Female","right",1,1,0,0,FALSE,"semantic_pics","E_F_jennifer_aniston.jpg E_F_Kate_Winslet.jpg"
4425,"P_F_esther_mcvey.jpg","P_M_donald_trump.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","4","57e508cec3e5930001447391","11/30/2021, 18:24:29",-0.475547737223943,"36","Female","right",0,1,0,0,TRUE,"semantic_pics","P_F_esther_mcvey.jpg P_M_donald_trump.jpg"
2815,"E_F_keira_knightley.jpg","P_M_Tony_Blair.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","57e508cec3e5930001447391","11/30/2021, 18:24:29",1.07774889189949,"36","Female","right",1,1,0,0,FALSE,"semantic_pics","E_F_keira_knightley.jpg P_M_Tony_Blair.jpg"
2565,"E_M_anthony_hopkins.jpg","E_M_nicolas_cage.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M","6","57e508cec3e5930001447391","11/30/2021, 18:24:29",1.07774889189949,"36","Female","right",1,1,0,0,FALSE,"semantic_pics","E_M_anthony_hopkins.jpg E_M_nicolas_cage.jpg"
3453,"E_M_Hugh_Grant.jpg","P_F_esther_mcvey.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","6","57e508cec3e5930001447391","11/30/2021, 18:24:29",1.07774889189949,"36","Female","right",1,0,0,0,TRUE,"semantic_pics","E_M_Hugh_Grant.jpg P_F_esther_mcvey.jpg"
3870,"E_M_nicolas_cage.jpg","P_M_bill_clinton.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","4","57e508cec3e5930001447391","11/30/2021, 18:24:29",-0.475547737223943,"36","Female","right",1,1,0,0,FALSE,"semantic_pics","E_M_nicolas_cage.jpg P_M_bill_clinton.jpg"
