"RT","img_1","img_2","isSameProffesion","img1proffesion","img2proffesion","img1Gender","img2Gender","keyPressed","participant","time","normlised_keyPress","age","gender","handedness","isFamiliar_img1","isFamiliar_img2","vividness_img1","vividness_img2","reject_trial","condition","pair"
NA,"E_F_angelina_jolie.jpg","E_F_jennifer_aniston.jpg",NA,NA,NA,NA,NA,0.269164621829987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"SGPT","E_F_angelina_jolie.jpg E_F_jennifer_aniston.jpg"
NA,"E_F_angelina_jolie.jpg","E_F_Judi_Dench.jpg",NA,NA,NA,NA,NA,0.308781981468201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"SGPT","E_F_angelina_jolie.jpg E_F_Judi_Dench.jpg"
NA,"E_F_angelina_jolie.jpg","E_F_Kate_Winslet.jpg",NA,NA,NA,NA,NA,0.344168782234192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"SGPT","E_F_angelina_jolie.jpg E_F_Kate_Winslet.jpg"
NA,"E_F_angelina_jolie.jpg","E_F_keira_knightley.jpg",NA,NA,NA,NA,NA,0.303820908069611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"SGPT","E_F_angelina_jolie.jpg E_F_keira_knightley.jpg"
NA,"E_F_angelina_jolie.jpg","E_F_sandra_bullock.jpg",NA,NA,NA,NA,NA,0.227736115455627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"SGPT","E_F_angelina_jolie.jpg E_F_sandra_bullock.jpg"
NA,"E_F_angelina_jolie.jpg","E_M_anthony_hopkins.jpg",NA,NA,NA,NA,NA,0.44340044260025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"SGPT","E_F_angelina_jolie.jpg E_M_anthony_hopkins.jpg"
NA,"E_F_angelina_jolie.jpg","E_M_Hugh_Grant.jpg",NA,NA,NA,NA,NA,0.462071597576141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"SGPT","E_F_angelina_jolie.jpg E_M_Hugh_Grant.jpg"
NA,"E_F_angelina_jolie.jpg","E_M_liam_neeson.jpg",NA,NA,NA,NA,NA,0.402201175689697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"SGPT","E_F_angelina_jolie.jpg E_M_liam_neeson.jpg"
NA,"E_F_angelina_jolie.jpg","E_M_Martin_Freeman.jpg",NA,NA,NA,NA,NA,0.38415253162384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"SGPT","E_F_angelina_jolie.jpg E_M_Martin_Freeman.jpg"
NA,"E_F_angelina_jolie.jpg","E_M_michael_caine.jpg",NA,NA,NA,NA,NA,0.433677613735199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"SGPT","E_F_angelina_jolie.jpg E_M_michael_caine.jpg"
