"RT","img_1","img_2","isSameProffesion","img1proffesion","img2proffesion","img1Gender","img2Gender","keyPressed","participant","time","normlised_keyPress","age","gender","handedness","isFamiliar_img1","isFamiliar_img2","vividness_img1","vividness_img2","reject_trial","pair"
5068,"E_M_anthony_hopkins.jpg","E_M_robert_de_niro.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M","3","57fc3e1a7a62880001c197ac","11/30/2021, 07:16:41",-0.190871160361564,"36","Female","ambidextrous",1,1,0,0,FALSE,"E_M_anthony_hopkins.jpg E_M_robert_de_niro.jpg"
4985,"E_F_jennifer_aniston.jpg","E_M_michael_caine.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","4","57fc3e1a7a62880001c197ac","11/30/2021, 07:16:41",0.417296752555185,"36","Female","ambidextrous",1,1,0,0,FALSE,"E_F_jennifer_aniston.jpg E_M_michael_caine.jpg"
5328,"E_F_jennifer_aniston.jpg","P_M_Tony_Blair.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","5","57fc3e1a7a62880001c197ac","11/30/2021, 07:16:41",1.02546466547193,"36","Female","ambidextrous",1,1,0,0,FALSE,"E_F_jennifer_aniston.jpg P_M_Tony_Blair.jpg"
3094,"E_F_angelina_jolie.jpg","P_M_Tony_Blair.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","5","57fc3e1a7a62880001c197ac","11/30/2021, 07:16:41",1.02546466547193,"36","Female","ambidextrous",1,1,0,0,FALSE,"E_F_angelina_jolie.jpg P_M_Tony_Blair.jpg"
3090,"E_M_Hugh_Grant.jpg","E_M_liam_neeson.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M","1","57fc3e1a7a62880001c197ac","11/30/2021, 07:16:41",-1.40720698619506,"36","Female","ambidextrous",1,1,0,0,FALSE,"E_M_Hugh_Grant.jpg E_M_liam_neeson.jpg"
3099,"E_F_Kate_Winslet.jpg","E_F_keira_knightley.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F","1","57fc3e1a7a62880001c197ac","11/30/2021, 07:16:41",-1.40720698619506,"36","Female","ambidextrous",1,1,0,0,FALSE,"E_F_Kate_Winslet.jpg E_F_keira_knightley.jpg"
3405,"E_F_sandra_bullock.jpg","E_M_tom_hankes.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","3","57fc3e1a7a62880001c197ac","11/30/2021, 07:16:41",-0.190871160361564,"36","Female","ambidextrous",1,1,0,0,FALSE,"E_F_sandra_bullock.jpg E_M_tom_hankes.jpg"
3683,"E_M_Martin_Freeman.jpg","E_M_nicolas_cage.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M","3","57fc3e1a7a62880001c197ac","11/30/2021, 07:16:41",-0.190871160361564,"36","Female","ambidextrous",1,1,0,0,FALSE,"E_M_Martin_Freeman.jpg E_M_nicolas_cage.jpg"
4374,"P_F_hillary_clinton.jpg","P_F_PRITI_PATEL.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","F","2","57fc3e1a7a62880001c197ac","11/30/2021, 07:16:41",-0.799039073278314,"36","Female","ambidextrous",1,1,0,0,FALSE,"P_F_hillary_clinton.jpg P_F_PRITI_PATEL.jpg"
3589,"E_F_sandra_bullock.jpg","E_M_Hugh_Grant.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","2","57fc3e1a7a62880001c197ac","11/30/2021, 07:16:41",-0.799039073278314,"36","Female","ambidextrous",1,1,0,0,FALSE,"E_F_sandra_bullock.jpg E_M_Hugh_Grant.jpg"
2737,"E_F_sandra_bullock.jpg","E_M_robert_de_niro.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","2","57fc3e1a7a62880001c197ac","11/30/2021, 07:16:41",-0.799039073278314,"36","Female","ambidextrous",1,1,0,0,FALSE,"E_F_sandra_bullock.jpg E_M_robert_de_niro.jpg"
2934,"E_M_anthony_hopkins.jpg","E_M_tom_hankes.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M","2","57fc3e1a7a62880001c197ac","11/30/2021, 07:16:41",-0.799039073278314,"36","Female","ambidextrous",1,1,0,0,FALSE,"E_M_anthony_hopkins.jpg E_M_tom_hankes.jpg"
4868,"E_M_liam_neeson.jpg","P_F_esther_mcvey.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","5","57fc3e1a7a62880001c197ac","11/30/2021, 07:16:41",1.02546466547193,"36","Female","ambidextrous",1,1,0,0,FALSE,"E_M_liam_neeson.jpg P_F_esther_mcvey.jpg"
4854,"P_F_esther_mcvey.jpg","P_M_Tony_Blair.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","2","57fc3e1a7a62880001c197ac","11/30/2021, 07:16:41",-0.799039073278314,"36","Female","ambidextrous",1,1,0,0,FALSE,"P_F_esther_mcvey.jpg P_M_Tony_Blair.jpg"
3309,"E_F_Kate_Winslet.jpg","E_M_liam_neeson.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","2","57fc3e1a7a62880001c197ac","11/30/2021, 07:16:41",-0.799039073278314,"36","Female","ambidextrous",1,1,0,0,FALSE,"E_F_Kate_Winslet.jpg E_M_liam_neeson.jpg"
4787,"E_F_angelina_jolie.jpg","P_M_david_cameron.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","57fc3e1a7a62880001c197ac","11/30/2021, 07:16:41",1.63363257838868,"36","Female","ambidextrous",1,1,0,0,FALSE,"E_F_angelina_jolie.jpg P_M_david_cameron.jpg"
4986,"P_F_hillary_clinton.jpg","P_M_david_cameron.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","2","57fc3e1a7a62880001c197ac","11/30/2021, 07:16:41",-0.799039073278314,"36","Female","ambidextrous",1,1,0,0,FALSE,"P_F_hillary_clinton.jpg P_M_david_cameron.jpg"
3162,"E_M_tom_hankes.jpg","P_F_hillary_clinton.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","3","57fc3e1a7a62880001c197ac","11/30/2021, 07:16:41",-0.190871160361564,"36","Female","ambidextrous",1,1,0,0,FALSE,"E_M_tom_hankes.jpg P_F_hillary_clinton.jpg"
3129,"E_F_Kate_Winslet.jpg","E_M_Martin_Freeman.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","2","57fc3e1a7a62880001c197ac","11/30/2021, 07:16:41",-0.799039073278314,"36","Female","ambidextrous",1,1,0,0,FALSE,"E_F_Kate_Winslet.jpg E_M_Martin_Freeman.jpg"
4907,"E_M_liam_neeson.jpg","P_M_boris_johnson.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","4","57fc3e1a7a62880001c197ac","11/30/2021, 07:16:41",0.417296752555185,"36","Female","ambidextrous",1,1,0,0,FALSE,"E_M_liam_neeson.jpg P_M_boris_johnson.jpg"
3445,"E_M_Hugh_Grant.jpg","E_M_Martin_Freeman.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M","1","57fc3e1a7a62880001c197ac","11/30/2021, 07:16:41",-1.40720698619506,"36","Female","ambidextrous",1,1,0,0,FALSE,"E_M_Hugh_Grant.jpg E_M_Martin_Freeman.jpg"
2427,"E_F_angelina_jolie.jpg","E_M_nicolas_cage.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","2","57fc3e1a7a62880001c197ac","11/30/2021, 07:16:41",-0.799039073278314,"36","Female","ambidextrous",1,1,0,0,FALSE,"E_F_angelina_jolie.jpg E_M_nicolas_cage.jpg"
3110,"E_M_robert_de_niro.jpg","P_M_boris_johnson.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","5","57fc3e1a7a62880001c197ac","11/30/2021, 07:16:41",1.02546466547193,"36","Female","ambidextrous",1,1,0,0,FALSE,"E_M_robert_de_niro.jpg P_M_boris_johnson.jpg"
3357,"E_F_Kate_Winslet.jpg","P_F_nicola_sturgeon.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","3","57fc3e1a7a62880001c197ac","11/30/2021, 07:16:41",-0.190871160361564,"36","Female","ambidextrous",1,1,0,0,FALSE,"E_F_Kate_Winslet.jpg P_F_nicola_sturgeon.jpg"
3048,"P_M_bill_clinton.jpg","P_M_donald_trump.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","2","57fc3e1a7a62880001c197ac","11/30/2021, 07:16:41",-0.799039073278314,"36","Female","ambidextrous",1,1,0,0,FALSE,"P_M_bill_clinton.jpg P_M_donald_trump.jpg"
3007,"E_F_angelina_jolie.jpg","P_M_boris_johnson.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","57fc3e1a7a62880001c197ac","11/30/2021, 07:16:41",1.63363257838868,"36","Female","ambidextrous",1,1,0,0,FALSE,"E_F_angelina_jolie.jpg P_M_boris_johnson.jpg"
3019,"E_M_Hugh_Grant.jpg","P_F_tehresy_may.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","3","57fc3e1a7a62880001c197ac","11/30/2021, 07:16:41",-0.190871160361564,"36","Female","ambidextrous",1,1,0,0,FALSE,"E_M_Hugh_Grant.jpg P_F_tehresy_may.jpg"
