"RT","img_1","img_2","isSameProffesion","img1proffesion","img2proffesion","img1Gender","img2Gender","keyPressed","participant","time","normlised_keyPress","age","gender","handedness","isFamiliar_img1","isFamiliar_img2","vividness_img1","vividness_img2","reject_trial","pair"
2561,"E_C_M_mushonov.jpg","E_C_F_shaniCo.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","F","6","5a21800f8c1e5c0001715a21800f8c1e5c0001713d893d89","06/19/2022, 14:38:50",0.852575208372396,"23","Male","right",0,0,0,0,FALSE,"E_C_F_shaniCo.jpg E_C_M_mushonov.jpg"
3234,"E_C_M_katorza.jpg","E_H_F_yanai.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","F","6","5a21800f8c1e5c0001715a21800f8c1e5c0001713d893d89","06/19/2022, 14:38:50",0.852575208372396,"23","Male","right",0,0,0,0,FALSE,"E_C_M_katorza.jpg E_H_F_yanai.jpg"
3528,"E_C_F_ornaBanai.jpg","P_N_M_lapid.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","5","5a21800f8c1e5c0001715a21800f8c1e5c0001713d893d89","06/19/2022, 14:38:50",0.106080786295183,"23","Male","right",0,0,0,0,FALSE,"E_C_F_ornaBanai.jpg P_N_M_lapid.jpg"
1889,"P_P_M_peretz.jpg","P_P_F_shaked.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","F","6","5a21800f8c1e5c0001715a21800f8c1e5c0001713d893d89","06/19/2022, 14:38:50",0.852575208372396,"23","Male","right",0,0,0,0,FALSE,"P_P_F_shaked.jpg P_P_M_peretz.jpg"
2941,"E_M_M_Ivri.jpg","P_N_M_lapid.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","5","5a21800f8c1e5c0001715a21800f8c1e5c0001713d893d89","06/19/2022, 14:38:50",0.106080786295183,"23","Male","right",0,0,0,0,FALSE,"E_M_M_Ivri.jpg P_N_M_lapid.jpg"
4097,"E_M_M_Ivri.jpg","E_M_F_rita.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","F","5","5a21800f8c1e5c0001715a21800f8c1e5c0001713d893d89","06/19/2022, 14:38:50",0.106080786295183,"23","Male","right",0,0,0,0,FALSE,"E_M_F_rita.jpg E_M_M_Ivri.jpg"
2011,"P_N_M_lapid.jpg","P_P_M_liberman.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","6","5a21800f8c1e5c0001715a21800f8c1e5c0001713d893d89","06/19/2022, 14:38:50",0.852575208372396,"23","Male","right",0,0,0,0,FALSE,"P_N_M_lapid.jpg P_P_M_liberman.jpg"
3074,"P_P_M_benet.jpg","P_N_F_yehimovitz.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","F","6","5a21800f8c1e5c0001715a21800f8c1e5c0001713d893d89","06/19/2022, 14:38:50",0.852575208372396,"23","Male","right",0,0,0,0,FALSE,"P_N_F_yehimovitz.jpg P_P_M_benet.jpg"
4318,"E_C_F_ornaBanai.jpg","P_P_F_shaked.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","5","5a21800f8c1e5c0001715a21800f8c1e5c0001713d893d89","06/19/2022, 14:38:50",0.106080786295183,"23","Male","right",0,0,0,0,FALSE,"E_C_F_ornaBanai.jpg P_P_F_shaked.jpg"
1644,"E_M_M_Ivri.jpg","P_P_M_peretz.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","6","5a21800f8c1e5c0001715a21800f8c1e5c0001713d893d89","06/19/2022, 14:38:50",0.852575208372396,"23","Male","right",0,0,0,0,FALSE,"E_M_M_Ivri.jpg P_P_M_peretz.jpg"
