"RT","img_1","img_2","isSameProffesion","img1proffesion","img2proffesion","img1Gender","img2Gender","keyPressed","participant","time","normlised_keyPress","age","gender","handedness","isFamiliar_img1","isFamiliar_img2","vividness_img1","vividness_img2","reject_trial","pair"
8655,"E_C_M_alfi.jpg","E_M_M_tavori.jpg","TRUE","pictures/stimuli/Entertainmant","pictures/stimuli/Entertainmant","M","M","3","597ba81afd9fe500011672e2","06/18/2022, 21:40:48",-1.92568051621555,"31","M","right",1,1,0,0,FALSE,"E_C_M_alfi.jpg E_M_M_tavori.jpg"
6362,"E_C_M_katorza.jpg","E_C_M_shaharHasson.jpg","TRUE","pictures/stimuli/Entertainmant","pictures/stimuli/Entertainmant","M","M","5","597ba81afd9fe500011672e2","06/18/2022, 21:40:48",-0.096284025810778,"31","M","right",1,1,0,0,FALSE,"E_C_M_katorza.jpg E_C_M_shaharHasson.jpg"
4771,"E_C_M_mushonov.jpg","E_M_F_rita.jpg","TRUE","pictures/stimuli/Entertainmant","pictures/stimuli/Entertainmant","M","F","6","597ba81afd9fe500011672e2","06/18/2022, 21:40:48",0.81841421939161,"31","M","right",1,1,0,0,FALSE,"E_C_M_mushonov.jpg E_M_F_rita.jpg"
5300,"E_M_F_rita.jpg","P_P_F_michaeliM.jpg","FALSE","pictures/stimuli/Entertainmant","pictures/stimuli/Politics","F","F","5","597ba81afd9fe500011672e2","06/18/2022, 21:40:48",-0.096284025810778,"31","M","right",1,1,0,0,FALSE,"E_M_F_rita.jpg P_P_F_michaeliM.jpg"
5840,"E_M_M_Ivri.jpg","P_P_M_benet.jpg","FALSE","pictures/stimuli/Entertainmant","pictures/stimuli/Politics","M","M","5","597ba81afd9fe500011672e2","06/18/2022, 21:40:48",-0.096284025810778,"31","M","right",1,1,0,0,FALSE,"E_M_M_Ivri.jpg P_P_M_benet.jpg"
3764,"E_C_F_harLev.jpg","E_C_F_ornaBanai.jpg","TRUE","pictures/stimuli/Entertainmant","pictures/stimuli/Entertainmant","F","F","2","597ba81afd9fe500011672e2","06/18/2022, 21:40:48",-2.84037876141794,"31","M","right",1,1,0,0,FALSE,"E_C_F_harLev.jpg E_C_F_ornaBanai.jpg"
5003,"E_M_F_rita.jpg","P_P_M_peretz.jpg","FALSE","pictures/stimuli/Entertainmant","pictures/stimuli/Politics","F","M","6","597ba81afd9fe500011672e2","06/18/2022, 21:40:48",0.81841421939161,"31","M","right",1,1,0,0,FALSE,"E_M_F_rita.jpg P_P_M_peretz.jpg"
4398,"E_M_M_Ivri.jpg","P_P_M_peretz.jpg","FALSE","pictures/stimuli/Entertainmant","pictures/stimuli/Politics","M","M","2","597ba81afd9fe500011672e2","06/18/2022, 21:40:48",-2.84037876141794,"31","M","right",1,1,0,0,FALSE,"E_M_M_Ivri.jpg P_P_M_peretz.jpg"
4127,"P_P_F_shaked.jpg","P_N_F_yehimovitz.jpg","TRUE","pictures/stimuli/Politics","pictures/stimuli/Politics","F","F","3","597ba81afd9fe500011672e2","06/18/2022, 21:40:48",-1.92568051621555,"31","M","right",1,1,0,0,FALSE,"P_N_F_yehimovitz.jpg P_P_F_shaked.jpg"
6437,"E_C_F_harLev.jpg","E_C_F_shaniCo.jpg","TRUE","pictures/stimuli/Entertainmant","pictures/stimuli/Entertainmant","F","F","2","597ba81afd9fe500011672e2","06/18/2022, 21:40:48",-2.84037876141794,"31","M","right",1,1,0,0,FALSE,"E_C_F_harLev.jpg E_C_F_shaniCo.jpg"
