"RT","img_1","img_2","isSameProffesion","img1proffesion","img2proffesion","img1Gender","img2Gender","keyPressed","participant","time","normlised_keyPress","age","gender","handedness","isFamiliar_img1","isFamiliar_img2","vividness_img1","vividness_img2","reject_trial","pair"
4871,"E_C_M_mushonov.jpg","E_H_F_yanai.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","F","6","5ba8d21cd08ab20001c82ecf","08/06/2022, 16:32:57",0.968922079098579,"31","M","right",0,0,0,0,TRUE,"E_C_M_mushonov.jpg E_H_F_yanai.jpg"
3828,"E_C_M_mushonov.jpg","P_P_M_smootrich.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","4","5ba8d21cd08ab20001c82ecf","08/06/2022, 16:32:57",-0.818409911471615,"31","M","right",0,1,0,0,TRUE,"E_C_M_mushonov.jpg P_P_M_smootrich.jpg"
2415,"E_C_M_katorza.jpg","P_P_M_zamir.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","5","5ba8d21cd08ab20001c82ecf","08/06/2022, 16:32:57",0.0752560838134821,"31","M","right",1,0,0,0,TRUE,"E_C_M_katorza.jpg P_P_M_zamir.jpg"
2998,"E_C_M_katorza.jpg","E_M_M_tavori.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M","5","5ba8d21cd08ab20001c82ecf","08/06/2022, 16:32:57",0.0752560838134821,"31","M","right",1,1,0,0,TRUE,"E_C_M_katorza.jpg E_M_M_tavori.jpg"
1493,"P_P_M_liberman.jpg","P_P_F_shaked.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","F","6","5ba8d21cd08ab20001c82ecf","08/06/2022, 16:32:57",0.968922079098579,"31","M","right",1,1,0,0,TRUE,"P_P_F_shaked.jpg P_P_M_liberman.jpg"
2559,"P_P_M_benet.jpg","P_P_M_smootrich.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","4","5ba8d21cd08ab20001c82ecf","08/06/2022, 16:32:57",-0.818409911471615,"31","M","right",1,1,0,0,TRUE,"P_P_M_benet.jpg P_P_M_smootrich.jpg"
3698,"E_C_M_mushonov.jpg","E_M_M_tavori.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M","3","5ba8d21cd08ab20001c82ecf","08/06/2022, 16:32:57",-1.71207590675671,"31","M","right",0,1,0,0,TRUE,"E_C_M_mushonov.jpg E_M_M_tavori.jpg"
2597,"P_P_M_benet.jpg","P_N_F_yehimovitz.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","F","6","5ba8d21cd08ab20001c82ecf","08/06/2022, 16:32:57",0.968922079098579,"31","M","right",1,1,0,0,TRUE,"P_N_F_yehimovitz.jpg P_P_M_benet.jpg"
2116,"E_M_F_rita.jpg","P_P_F_shaked.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","4","5ba8d21cd08ab20001c82ecf","08/06/2022, 16:32:57",-0.818409911471615,"31","M","right",0,1,0,0,TRUE,"E_M_F_rita.jpg P_P_F_shaked.jpg"
3614,"E_C_M_shaharHasson.jpg","P_P_F_shaked.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","6","5ba8d21cd08ab20001c82ecf","08/06/2022, 16:32:57",0.968922079098579,"31","M","right",1,1,0,0,TRUE,"E_C_M_shaharHasson.jpg P_P_F_shaked.jpg"
1749,"E_C_F_shaniCo.jpg","P_P_M_smootrich.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","5ba8d21cd08ab20001c82ecf","08/06/2022, 16:32:57",0.968922079098579,"31","M","right",1,1,0,0,TRUE,"E_C_F_shaniCo.jpg P_P_M_smootrich.jpg"
2277,"E_M_M_Ivri.jpg","E_M_M_tavori.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M","4","5ba8d21cd08ab20001c82ecf","08/06/2022, 16:32:57",-0.818409911471615,"31","M","right",0,1,0,0,TRUE,"E_M_M_Ivri.jpg E_M_M_tavori.jpg"
1509,"E_M_M_Ivri.jpg","E_C_F_shaniCo.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","F","6","5ba8d21cd08ab20001c82ecf","08/06/2022, 16:32:57",0.968922079098579,"31","M","right",0,1,0,0,TRUE,"E_C_F_shaniCo.jpg E_M_M_Ivri.jpg"
1331,"E_M_M_tavori.jpg","E_H_F_yanai.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","F","6","5ba8d21cd08ab20001c82ecf","08/06/2022, 16:32:57",0.968922079098579,"31","M","right",1,0,0,0,TRUE,"E_H_F_yanai.jpg E_M_M_tavori.jpg"
3176,"E_M_M_tavori.jpg","P_P_M_smootrich.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","4","5ba8d21cd08ab20001c82ecf","08/06/2022, 16:32:57",-0.818409911471615,"31","M","right",1,1,0,0,TRUE,"E_M_M_tavori.jpg P_P_M_smootrich.jpg"
1301,"E_C_F_harLev.jpg","P_N_M_lapid.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","5ba8d21cd08ab20001c82ecf","08/06/2022, 16:32:57",0.968922079098579,"31","M","right",1,1,0,0,TRUE,"E_C_F_harLev.jpg P_N_M_lapid.jpg"
