"file","isFamiliar","participant","time"
"Entertainment_HassonShaher.jpg",0,"5a21800f8c1e5c0001715a21800f8c1e5c0001713d893d89","06/19/2022, 14:38:50"
"Politics_benet.jpg",0,"5a21800f8c1e5c0001715a21800f8c1e5c0001713d893d89","06/19/2022, 14:38:50"
"Politics_lapid.jpg",0,"5a21800f8c1e5c0001715a21800f8c1e5c0001713d893d89","06/19/2022, 14:38:50"
"Politics_smootch.jpg",0,"5a21800f8c1e5c0001715a21800f8c1e5c0001713d893d89","06/19/2022, 14:38:50"
"Entertainment_yanai.jpg",0,"5a21800f8c1e5c0001715a21800f8c1e5c0001713d893d89","06/19/2022, 14:38:50"
"Entertainment_rita.jpg",0,"5a21800f8c1e5c0001715a21800f8c1e5c0001713d893d89","06/19/2022, 14:38:50"
"E_katorza2-250x341.jpg",0,"5a21800f8c1e5c0001715a21800f8c1e5c0001713d893d89","06/19/2022, 14:38:50"
"Entertainment_shimi.jpg",0,"5a21800f8c1e5c0001715a21800f8c1e5c0001713d893d89","06/19/2022, 14:38:50"
"Entertainment_ornaBanai.jpg",0,"5a21800f8c1e5c0001715a21800f8c1e5c0001713d893d89","06/19/2022, 14:38:50"
"Politics_zamir.jpg",0,"5a21800f8c1e5c0001715a21800f8c1e5c0001713d893d89","06/19/2022, 14:38:50"
"Entertainment_har_lev.jpg",0,"5a21800f8c1e5c0001715a21800f8c1e5c0001713d893d89","06/19/2022, 14:38:50"
"Entertainment_Ivri2.jpg",0,"5a21800f8c1e5c0001715a21800f8c1e5c0001713d893d89","06/19/2022, 14:38:50"
"Politics_shaked.jpg",0,"5a21800f8c1e5c0001715a21800f8c1e5c0001713d893d89","06/19/2022, 14:38:50"
"Politics_yehimovitz.jpg",0,"5a21800f8c1e5c0001715a21800f8c1e5c0001713d893d89","06/19/2022, 14:38:50"
"Politics_liberman2.jpg",0,"5a21800f8c1e5c0001715a21800f8c1e5c0001713d893d89","06/19/2022, 14:38:50"
"Politics_michaeliM.jpg",0,"5a21800f8c1e5c0001715a21800f8c1e5c0001713d893d89","06/19/2022, 14:38:50"
"Entertainment_mushonov.jpg",0,"5a21800f8c1e5c0001715a21800f8c1e5c0001713d893d89","06/19/2022, 14:38:50"
