"file","isFamiliar","age","gender","handedness","participant"
"E_M_asi.png","1","22","M","right","30097"
"E_F_galit_gutman.png","1","22","M","right","30097"
"P_F_shaked.png","1","22","M","right","30097"
"E_F_shiri.png","1","22","M","right","30097"
"P_M_lapid.png","1","22","M","right","30097"
"E_F_ninet.png","1","22","M","right","30097"
"P_F_michaeli.png","1","22","M","right","30097"
"P_M_gantz.png","1","22","M","right","30097"
"P_F_staiv.png","1","22","M","right","30097"
"E_M_yuda.png","1","22","M","right","30097"
"E_M_ido.png","1","22","M","right","30097"
"P_M_saar.png","1","22","M","right","30097"
"P_M_benet.png","1","22","M","right","30097"
"E_M_liorA.png","1","22","M","right","30097"
"P_F_regev.png","1","22","M","right","30097"
"E_M_danker.png","1","22","M","right","30097"
"E_F_ilanit.png","1","22","M","right","30097"
"P_M_buji.png","0","22","F","right","30175"
"E_M_liorA.png","0","22","F","right","30175"
"P_M_saar.png","1","22","F","right","30175"
"E_M_asi.png","1","22","F","right","30175"
"P_M_smut.png","1","22","F","right","30175"
"E_F_ilanit.png","1","22","F","right","30175"
"P_F_regev.png","1","22","F","right","30175"
"E_M_yuda.png","1","22","F","right","30175"
"E_M_danker.png","1","22","F","right","30175"
"E_F_ninet.png","1","22","F","right","30175"
"E_M_ido.png","1","22","F","right","30175"
"P_F_shaked.png","1","22","F","right","30175"
"E_F_rotem_sela.png","1","22","F","right","30175"
"P_F_staiv.png","0","22","F","right","30175"
"P_M_lapid.png","1","22","F","right","30175"
"P_M_benet.png","1","22","F","right","30175"
"E_F_shiri.png","1","22","F","right","30175"
"E_F_galit_gutman.png","0","22","F","right","30175"
"P_F_michaeli.png","1","22","F","right","30175"
"P_M_gantz.png","1","22","F","right","30175"
"E_F_ninet.png","1","23","F","right","30034"
"E_M_yuda.png","1","23","F","right","30034"
"P_M_gantz.png","1","23","F","right","30034"
"P_M_smut.png","0","23","F","right","30034"
"E_M_danker.png","1","23","F","right","30034"
"E_F_ilanit.png","0","23","F","right","30034"
"E_M_liorA.png","0","23","F","right","30034"
"E_F_shiri.png","0","23","F","right","30034"
"P_M_benet.png","1","23","F","right","30034"
"E_M_ido.png","1","23","F","right","30034"
"P_M_buji.png","0","23","F","right","30034"
"P_F_shaked.png","0","23","F","right","30034"
"E_F_rotem_sela.png","1","23","F","right","30034"
"E_M_asi.png","1","23","F","right","30034"
"P_M_saar.png","0","23","F","right","30034"
"P_F_regev.png","0","23","F","right","30034"
"P_M_lapid.png","1","23","F","right","30034"
"E_F_galit_gutman.png","1","23","F","right","30034"
"P_F_staiv.png","0","23","F","right","30034"
"P_F_michaeli.png","1","23","F","right","30034"
"E_M_danker.png","1","20","F","right","28858"
"P_M_buji.png","1","20","F","right","28858"
"E_F_ilanit.png","1","20","F","right","28858"
"E_M_ido.png","1","20","F","right","28858"
"P_M_saar.png","1","20","F","right","28858"
"P_F_regev.png","1","20","F","right","28858"
"E_F_ninet.png","1","20","F","right","28858"
"P_F_shaked.png","1","20","F","right","28858"
"P_F_michaeli.png","1","20","F","right","28858"
"E_M_asi.png","1","20","F","right","28858"
"P_M_smut.png","1","20","F","right","28858"
"E_F_shiri.png","1","20","F","right","28858"
"P_M_lapid.png","1","20","F","right","28858"
"P_M_gantz.png","1","20","F","right","28858"
"E_F_galit_gutman.png","1","20","F","right","28858"
"P_F_staiv.png","0","20","F","right","28858"
"E_M_liorA.png","0","20","F","right","28858"
"P_M_benet.png","1","20","F","right","28858"
"E_F_rotem_sela.png","1","20","F","right","28858"
"E_M_yuda.png","1","20","F","right","28858"
"P_M_gantz.png","1","21","F","right","28870"
"P_M_benet.png","1","21","F","right","28870"
"P_M_lapid.png","1","21","F","right","28870"
"E_M_yuda.png","1","21","F","right","28870"
"P_M_saar.png","1","21","F","right","28870"
"P_F_shaked.png","1","21","F","right","28870"
"E_M_danker.png","1","21","F","right","28870"
"P_F_staiv.png","1","21","F","right","28870"
"E_F_rotem_sela.png","1","21","F","right","28870"
"P_M_smut.png","1","21","F","right","28870"
"E_F_ninet.png","1","21","F","right","28870"
"E_F_shiri.png","1","21","F","right","28870"
"E_M_ido.png","1","21","F","right","28870"
"E_F_ilanit.png","1","21","F","right","28870"
"E_F_galit_gutman.png","1","21","F","right","28870"
"E_M_asi.png","1","21","F","right","28870"
"P_M_buji.png","1","21","F","right","28870"
"P_F_michaeli.png","1","21","F","right","28870"
"E_M_liorA.png","1","21","F","right","28870"
"P_F_regev.png","1","21","F","right","28870"
"P_F_regev.png","1","23","F","right","28897"
"E_F_galit_gutman.png","1","23","F","right","28897"
"P_F_michaeli.png","1","23","F","right","28897"
"P_M_smut.png","1","23","F","right","28897"
"E_F_shiri.png","1","23","F","right","28897"
"E_F_ilanit.png","1","23","F","right","28897"
"P_F_shaked.png","1","23","F","right","28897"
"E_M_asi.png","1","23","F","right","28897"
"E_M_yuda.png","1","23","F","right","28897"
"P_M_gantz.png","1","23","F","right","28897"
"P_M_saar.png","1","23","F","right","28897"
"P_M_lapid.png","1","23","F","right","28897"
"E_M_ido.png","1","23","F","right","28897"
"P_M_buji.png","1","23","F","right","28897"
"E_M_liorA.png","1","23","F","right","28897"
"E_F_ninet.png","1","23","F","right","28897"
"E_M_danker.png","1","23","F","right","28897"
"P_F_staiv.png","1","23","F","right","28897"
"E_F_rotem_sela.png","1","23","F","right","28897"
"P_M_benet.png","1","23","F","right","28897"
"P_F_staiv.png","1","22","F","right","30067"
"P_M_saar.png","1","22","F","right","30067"
"E_F_rotem_sela.png","1","22","F","right","30067"
"P_F_regev.png","1","22","F","right","30067"
"P_M_benet.png","1","22","F","right","30067"
"P_M_buji.png","1","22","F","right","30067"
"E_F_shiri.png","1","22","F","right","30067"
"P_M_lapid.png","1","22","F","right","30067"
"P_F_shaked.png","1","22","F","right","30067"
"P_M_smut.png","1","22","F","right","30067"
"P_F_michaeli.png","1","22","F","right","30067"
"E_M_ido.png","1","22","F","right","30067"
"E_M_liorA.png","1","22","F","right","30067"
"E_M_asi.png","1","22","F","right","30067"
"E_F_ilanit.png","1","22","F","right","30067"
"E_M_danker.png","1","22","F","right","30067"
"P_M_gantz.png","1","22","F","right","30067"
"E_F_galit_gutman.png","1","22","F","right","30067"
"E_F_ninet.png","1","22","F","right","30067"
"E_M_yuda.png","1","22","F","right","30067"
"P_F_regev.png","0","23","F","right","28849"
"P_M_buji.png","0","23","F","right","28849"
"E_M_yuda.png","1","23","F","right","28849"
"E_F_galit_gutman.png","0","23","F","right","28849"
"E_M_asi.png","1","23","F","right","28849"
"E_M_danker.png","1","23","F","right","28849"
"P_M_smut.png","1","23","F","right","28849"
"E_M_liorA.png","1","23","F","right","28849"
"P_F_shaked.png","1","23","F","right","28849"
"P_F_staiv.png","0","23","F","right","28849"
"P_F_michaeli.png","1","23","F","right","28849"
"P_M_saar.png","0","23","F","right","28849"
"E_M_ido.png","1","23","F","right","28849"
"P_M_benet.png","1","23","F","right","28849"
"E_F_rotem_sela.png","1","23","F","right","28849"
"P_M_lapid.png","1","23","F","right","28849"
"E_F_ninet.png","1","23","F","right","28849"
"P_M_gantz.png","1","23","F","right","28849"
"E_F_shiri.png","1","23","F","right","28849"
"E_F_ilanit.png","0","23","F","right","28849"
"P_M_lapid.png","1","23","F","right","30139"
"E_F_galit_gutman.png","1","23","F","right","30139"
"P_M_gantz.png","1","23","F","right","30139"
"P_M_benet.png","1","23","F","right","30139"
"E_M_asi.png","1","23","F","right","30139"
"E_F_ninet.png","1","23","F","right","30139"
"P_F_michaeli.png","1","23","F","right","30139"
"P_M_buji.png","1","23","F","right","30139"
"E_M_yuda.png","1","23","F","right","30139"
"E_M_liorA.png","1","23","F","right","30139"
"E_F_rotem_sela.png","1","23","F","right","30139"
"P_F_staiv.png","0","23","F","right","30139"
"P_M_saar.png","1","23","F","right","30139"
"P_F_shaked.png","1","23","F","right","30139"
"E_F_shiri.png","1","23","F","right","30139"
"P_M_smut.png","1","23","F","right","30139"
"E_F_ilanit.png","0","23","F","right","30139"
"E_M_danker.png","1","23","F","right","30139"
"E_M_ido.png","1","23","F","right","30139"
"P_F_regev.png","1","23","F","right","30139"
"P_F_regev.png","1","24","F","right","30244"
"P_M_lapid.png","1","24","F","right","30244"
"P_M_gantz.png","1","24","F","right","30244"
"E_M_asi.png","1","24","F","right","30244"
"E_M_yuda.png","1","24","F","right","30244"
"P_M_smut.png","1","24","F","right","30244"
"P_F_shaked.png","1","24","F","right","30244"
"P_M_benet.png","1","24","F","right","30244"
"E_F_rotem_sela.png","1","24","F","right","30244"
"P_M_buji.png","1","24","F","right","30244"
"P_F_michaeli.png","1","24","F","right","30244"
"E_F_shiri.png","1","24","F","right","30244"
"E_M_liorA.png","1","24","F","right","30244"
"E_F_ninet.png","1","24","F","right","30244"
"E_M_danker.png","1","24","F","right","30244"
"P_M_saar.png","1","24","F","right","30244"
"P_F_staiv.png","1","24","F","right","30244"
"E_M_ido.png","1","24","F","right","30244"
"E_F_ilanit.png","1","24","F","right","30244"
"E_F_galit_gutman.png","1","24","F","right","30244"
"E_F_shiri.png","1","22","F","right","30352"
"P_F_shaked.png","1","22","F","right","30352"
"P_M_lapid.png","1","22","F","right","30352"
"E_M_liorA.png","1","22","F","right","30352"
"P_F_staiv.png","1","22","F","right","30352"
"P_M_gantz.png","1","22","F","right","30352"
"P_M_benet.png","1","22","F","right","30352"
"P_M_saar.png","1","22","F","right","30352"
"P_F_regev.png","1","22","F","right","30352"
"E_F_ninet.png","1","22","F","right","30352"
"E_M_yuda.png","1","22","F","right","30352"
"P_M_buji.png","1","22","F","right","30352"
"E_F_galit_gutman.png","1","22","F","right","30352"
"E_M_ido.png","1","22","F","right","30352"
"P_M_smut.png","1","22","F","right","30352"
"E_F_rotem_sela.png","1","22","F","right","30352"
"E_M_asi.png","1","22","F","right","30352"
"P_F_michaeli.png","1","22","F","right","30352"
"E_F_ilanit.png","1","22","F","right","30352"
"E_M_danker.png","1","22","F","right","30352"
"E_F_ninet.png","1","23","F","right","30346"
"P_M_saar.png","1","23","F","right","30346"
"E_F_rotem_sela.png","1","23","F","right","30346"
"P_M_lapid.png","1","23","F","right","30346"
"E_M_danker.png","1","23","F","right","30346"
"P_M_gantz.png","1","23","F","right","30346"
"E_M_ido.png","1","23","F","right","30346"
"E_M_liorA.png","1","23","F","right","30346"
"P_M_benet.png","1","23","F","right","30346"
"P_M_buji.png","1","23","F","right","30346"
"E_F_galit_gutman.png","1","23","F","right","30346"
"E_M_asi.png","1","23","F","right","30346"
"E_F_ilanit.png","1","23","F","right","30346"
"P_F_regev.png","1","23","F","right","30346"
"E_M_yuda.png","1","23","F","right","30346"
"P_M_smut.png","1","23","F","right","30346"
"P_F_shaked.png","1","23","F","right","30346"
"P_F_michaeli.png","1","23","F","right","30346"
"P_F_staiv.png","1","23","F","right","30346"
"E_F_shiri.png","1","23","F","right","30346"
"P_M_smut.png","1","23","F","right","28819"
"E_F_galit_gutman.png","1","23","F","right","28819"
"P_F_shaked.png","1","23","F","right","28819"
"E_M_asi.png","1","23","F","right","28819"
"P_F_regev.png","1","23","F","right","28819"
"P_M_benet.png","1","23","F","right","28819"
"E_M_liorA.png","1","23","F","right","28819"
"E_F_rotem_sela.png","1","23","F","right","28819"
"E_F_ninet.png","1","23","F","right","28819"
"P_F_michaeli.png","1","23","F","right","28819"
"P_F_staiv.png","1","23","F","right","28819"
"P_M_buji.png","1","23","F","right","28819"
"E_M_ido.png","1","23","F","right","28819"
"E_M_yuda.png","1","23","F","right","28819"
"P_M_lapid.png","1","23","F","right","28819"
"P_M_saar.png","1","23","F","right","28819"
"E_F_shiri.png","1","23","F","right","28819"
"E_F_ilanit.png","1","23","F","right","28819"
"P_M_gantz.png","1","23","F","right","28819"
"E_M_danker.png","1","23","F","right","28819"
"E_M_danker.png","1","24","F","right","30247"
"E_M_liorA.png","1","24","F","right","30247"
"P_M_saar.png","1","24","F","right","30247"
"P_F_regev.png","1","24","F","right","30247"
"P_M_gantz.png","1","24","F","right","30247"
"E_F_rotem_sela.png","1","24","F","right","30247"
"P_M_benet.png","1","24","F","right","30247"
"P_F_michaeli.png","1","24","F","right","30247"
"E_F_ninet.png","1","24","F","right","30247"
"E_M_ido.png","1","24","F","right","30247"
"E_F_ilanit.png","1","24","F","right","30247"
"P_M_lapid.png","1","24","F","right","30247"
"P_M_smut.png","1","24","F","right","30247"
"E_M_yuda.png","1","24","F","right","30247"
"P_M_buji.png","1","24","F","right","30247"
"E_M_asi.png","1","24","F","right","30247"
"E_F_shiri.png","1","24","F","right","30247"
"P_F_shaked.png","1","24","F","right","30247"
"P_F_staiv.png","1","24","F","right","30247"
"E_F_galit_gutman.png","1","24","F","right","30247"
"P_F_staiv.png","0","20","F","right","27232"
"E_M_ido.png","0","20","F","right","27232"
"E_F_galit_gutman.png","1","20","F","right","27232"
"E_F_rotem_sela.png","1","20","F","right","27232"
"P_F_shaked.png","0","20","F","right","27232"
"P_M_smut.png","0","20","F","right","27232"
"E_M_asi.png","1","20","F","right","27232"
"E_M_danker.png","1","20","F","right","27232"
"E_F_ninet.png","0","20","F","right","27232"
"P_M_benet.png","1","20","F","right","27232"
"E_M_liorA.png","0","20","F","right","27232"
"E_F_ilanit.png","0","20","F","right","27232"
"E_M_yuda.png","0","20","F","right","27232"
"P_F_michaeli.png","0","20","F","right","27232"
"P_F_regev.png","0","20","F","right","27232"
"P_M_buji.png","0","20","F","right","27232"
"P_M_gantz.png","1","20","F","right","27232"
"P_M_lapid.png","1","20","F","right","27232"
"P_M_saar.png","0","20","F","right","27232"
"E_F_shiri.png","1","20","F","right","27232"
"P_M_buji.png","1","24","F","right","30166"
"P_F_shaked.png","1","24","F","right","30166"
"P_F_michaeli.png","1","24","F","right","30166"
"E_F_galit_gutman.png","1","24","F","right","30166"
"P_M_benet.png","1","24","F","right","30166"
"P_M_saar.png","1","24","F","right","30166"
"E_F_rotem_sela.png","1","24","F","right","30166"
"P_F_staiv.png","1","24","F","right","30166"
"E_M_asi.png","1","24","F","right","30166"
"P_M_gantz.png","1","24","F","right","30166"
"P_F_regev.png","1","24","F","right","30166"
"P_M_lapid.png","1","24","F","right","30166"
"E_F_shiri.png","1","24","F","right","30166"
"P_M_smut.png","1","24","F","right","30166"
"E_M_yuda.png","1","24","F","right","30166"
"E_M_danker.png","1","24","F","right","30166"
"E_F_ilanit.png","1","24","F","right","30166"
"E_M_ido.png","1","24","F","right","30166"
"E_M_liorA.png","1","24","F","right","30166"
"E_F_ninet.png","1","24","F","right","30166"
"E_M_ido.png","1","22","F","right","30382"
"E_M_yuda.png","0","22","F","right","30382"
"E_F_ninet.png","1","22","F","right","30382"
"E_M_danker.png","1","22","F","right","30382"
"P_M_saar.png","1","22","F","right","30382"
"P_F_regev.png","0","22","F","right","30382"
"E_F_shiri.png","1","22","F","right","30382"
"P_M_lapid.png","1","22","F","right","30382"
"E_F_galit_gutman.png","1","22","F","right","30382"
"P_F_shaked.png","1","22","F","right","30382"
"P_F_staiv.png","0","22","F","right","30382"
"P_M_smut.png","0","22","F","right","30382"
"P_M_benet.png","1","22","F","right","30382"
"P_F_michaeli.png","1","22","F","right","30382"
"E_F_rotem_sela.png","1","22","F","right","30382"
"P_M_buji.png","1","22","F","right","30382"
"P_M_gantz.png","1","22","F","right","30382"
"E_M_asi.png","1","22","F","right","30382"
"E_M_liorA.png","0","22","F","right","30382"
"E_F_ilanit.png","1","22","F","right","30382"
