"","E_F_Dawn_Roma_French.png","E_F_Jennifer_Saunders.png","E_F_Julie_Walters.png","E_F_Sarah_Millican.png","E_M_Ewan_McGregor.png","E_M_Jimmy_Carr.png","E_M_Michael_McIntyr.png","E_M_Peter_Kay.png","E_M_Russell_Howard.png","E_M_Simon_Pegg.png","P_F_nicola_sturge.png","P_F_Theresa_May.png","P_M_david_camer.png","P_M_Gordon_Brown.png","P_M_jeremy_corbyn.png","P_M_keir_starmer.png","P_M_Michael_Gove.png","P_M_nigel_farage.png","P_M_Sajid_Javid.png","P_M_Tony_Blair.png"
"E_F_Dawn_Roma_French.png",NA,-0.0954577186774443,-0.680709343639416,-0.975093176297319,-0.0376905480961451,-0.797432707622129,-1.47896862206733,-0.976790123601373,0.117233672332223,0.579549401091616,-0.00326220890811904,0.356043550180826,0.212565211853045,-0.0285553309567667,0.567812545670387,0.582940544220548,0.385584857595469,0.629714352827881,0.521234351657886,0.85473833609737
"E_F_Jennifer_Saunders.png",-0.0954577186774443,NA,-1.87436192885236,-0.103898550118773,-0.0332632841516857,0.378814796226725,-0.223265175264262,0.327862477728247,-0.167202692849652,-0.280198579835645,-1.02463016628368,-0.768829587750496,-0.0769742649354002,0.24807631281619,-0.188053946753863,-0.525678589656631,0.306791578727536,0.644872618800548,0.526078284392223,-0.279466604649239
"E_F_Julie_Walters.png",-0.680709343639416,-1.87436192885236,NA,-0.272363676371373,-0.0773529551635089,-0.486553441364189,-0.239608931399077,0.331479634961269,-0.667915716660019,-0.080289057289864,-0.825182187725818,-0.842989950962383,0.161615653769065,0.242973185250261,-0.293666265243701,-0.144587860177349,0.203478188377201,0.773863529813745,0.50389698281559,-0.326905283950115
"E_F_Sarah_Millican.png",-0.975093176297319,-0.103898550118773,-0.272363676371373,NA,0.669674438750231,-0.548553885940709,-0.183058953430604,-0.353606770090254,0.30348442151589,0.551475913706144,-0.0251662661147125,0.388636094874078,0.389777362118881,-0.0703477213408953,0.214826944031424,0.421966013897941,-0.747373253970286,0.622043677274437,0.102858292164833,0.546069074527248
"E_M_Ewan_McGregor.png",-0.0376905480961451,-0.0332632841516857,-0.0773529551635089,0.669674438750231,NA,-0.267938184170539,-0.00686850602632048,0.470614870876094,-1.04116692487903,-0.861109235655008,0.357502495229999,0.654801398499839,-0.0644456502649495,-0.115588062300745,-0.139399203564796,-0.0354104851314729,0.284094625461185,0.605410840610685,0.506053275867155,-0.350150811156905
"E_M_Jimmy_Carr.png",-0.797432707622129,0.378814796226725,-0.486553441364189,-0.548553885940709,-0.267938184170539,NA,-1.05693449023644,-0.300460739212913,-0.545299854160522,0.484664140254373,-0.341315155215658,0.534164557621685,-0.538752801720925,-0.130809554196234,0.385791243568512,-0.055319432560798,0.144205164190131,0.209025607085706,0.327965318391982,-0.0287773581310826
"E_M_Michael_McIntyr.png",-1.47896862206733,-0.223265175264262,-0.239608931399077,-0.183058953430604,-0.00686850602632048,-1.05693449023644,NA,-0.364330578480151,0.0795878472942735,0.532946061560644,-0.382701124814343,0.191215115118571,-0.398973180418245,-1.14169552071722,0.60123421410839,-0.396043479722173,0.0245944374383564,0.199999119844554,0.247592364988928,-0.135085690304686
"E_M_Peter_Kay.png",-0.976790123601373,0.327862477728247,0.331479634961269,-0.353606770090254,0.470614870876094,-0.300460739212913,-0.364330578480151,NA,0.195806741914677,0.690855495843491,0.30318576081126,0.822283640105913,-0.374716528919666,-0.807448203703983,0.681899552392614,-0.062931144521002,0.472825725705082,0.525338654539022,0.565024294778594,0.74401397624383
"E_M_Russell_Howard.png",0.117233672332223,-0.167202692849652,-0.667915716660019,0.30348442151589,-1.04116692487903,-0.545299854160522,0.0795878472942735,0.195806741914677,NA,0.00179655535836089,-0.172975781234836,-0.0787768839028231,0.407662125432812,-0.169222161100668,-0.503720752071621,0.22619055259809,-0.0821592904618773,0.216062274241464,0.647229362852582,-0.662139618484228
"E_M_Simon_Pegg.png",0.579549401091616,-0.280198579835645,-0.080289057289864,0.551475913706144,-0.861109235655008,0.484664140254373,0.532946061560644,0.690855495843491,0.00179655535836089,NA,-0.00741396906822278,0.425007049273833,0.660339225960437,0.444280012156744,-0.766077081465169,0.101368888759556,0.0564547495998378,0.260819971835036,0.692582223293709,-0.310125978884806
"P_F_nicola_sturge.png",-0.00326220890811904,-1.02463016628368,-0.825182187725818,-0.0251662661147125,0.357502495229999,-0.341315155215658,-0.382701124814343,0.30318576081126,-0.172975781234836,-0.00741396906822278,NA,-0.247747489433402,-0.0392289049866555,-0.00229903686571316,0.376346276880813,-0.489388874774482,0.244285223634327,0.239625114466505,0.284649266854035,0.350925728322187
