"RT","img_1","img_2","isSameProffesion","img1proffesion","img2proffesion","img1Gender","img2Gender","keyPressed","participant","time","normlised_keyPress","age","gender","handedness","isFamiliar_img1","isFamiliar_img2","vividness_img1","vividness_img2","reject_trial","condition","pair"
NA,"P_M_Sajid_Javid.png","P_M_Michael_Gove.png",NA,NA,NA,NA,NA,0.3637128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_Typ","P_M_Michael_Gove.png P_M_Sajid_Javid.png"
NA,"P_M_Sajid_Javid.png","E_F_Dawn_Roma_French.png",NA,NA,NA,NA,NA,0.50393286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_Typ","E_F_Dawn_Roma_French.png P_M_Sajid_Javid.png"
NA,"P_M_Sajid_Javid.png","E_M_Ewan_McGregor.png",NA,NA,NA,NA,NA,0.48705065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_Typ","E_M_Ewan_McGregor.png P_M_Sajid_Javid.png"
NA,"P_M_Sajid_Javid.png","E_M_Russell_Howard.png",NA,NA,NA,NA,NA,0.463591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_Typ","E_M_Russell_Howard.png P_M_Sajid_Javid.png"
NA,"P_M_Sajid_Javid.png","E_M_Simon_Pegg.png",NA,NA,NA,NA,NA,0.4506629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_Typ","E_M_Simon_Pegg.png P_M_Sajid_Javid.png"
NA,"P_M_Sajid_Javid.png","E_M_Jimmy_Carr.png",NA,NA,NA,NA,NA,0.4705787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_Typ","E_M_Jimmy_Carr.png P_M_Sajid_Javid.png"
NA,"P_M_Sajid_Javid.png","P_M_nigel_farage.png",NA,NA,NA,NA,NA,0.25568837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_Typ","P_M_nigel_farage.png P_M_Sajid_Javid.png"
NA,"P_M_Sajid_Javid.png","E_M_Peter_Kay.png",NA,NA,NA,NA,NA,0.43093145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_Typ","E_M_Peter_Kay.png P_M_Sajid_Javid.png"
NA,"P_M_Sajid_Javid.png","E_M_Michael_McIntyr.png",NA,NA,NA,NA,NA,0.490685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_Typ","E_M_Michael_McIntyr.png P_M_Sajid_Javid.png"
NA,"P_M_Sajid_Javid.png","P_M_keir_starmer.png",NA,NA,NA,NA,NA,0.4353402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_Typ","P_M_keir_starmer.png P_M_Sajid_Javid.png"
NA,"P_M_Sajid_Javid.png","E_F_Jennifer_Saunders.png",NA,NA,NA,NA,NA,0.4933775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_Typ","E_F_Jennifer_Saunders.png P_M_Sajid_Javid.png"
NA,"P_M_Sajid_Javid.png","P_M_Tony_Blair.png",NA,NA,NA,NA,NA,0.2855805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_Typ","P_M_Sajid_Javid.png P_M_Tony_Blair.png"
NA,"P_M_Sajid_Javid.png","P_F_Theresa_May.png",NA,NA,NA,NA,NA,0.2628836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_Typ","P_F_Theresa_May.png P_M_Sajid_Javid.png"
NA,"P_M_Sajid_Javid.png","P_F_nicola_sturge.png",NA,NA,NA,NA,NA,0.3076821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_Typ","P_F_nicola_sturge.png P_M_Sajid_Javid.png"
NA,"P_M_Sajid_Javid.png","P_M_jeremy_corbyn.png",NA,NA,NA,NA,NA,0.23209375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_Typ","P_M_jeremy_corbyn.png P_M_Sajid_Javid.png"
NA,"P_M_Sajid_Javid.png","E_F_Julie_Walters.png",NA,NA,NA,NA,NA,0.5365652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_Typ","E_F_Julie_Walters.png P_M_Sajid_Javid.png"
NA,"P_M_Sajid_Javid.png","E_F_Sarah_Millican.png",NA,NA,NA,NA,NA,0.4992495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_Typ","E_F_Sarah_Millican.png P_M_Sajid_Javid.png"
NA,"P_M_Sajid_Javid.png","P_M_Gordon_Brown.png",NA,NA,NA,NA,NA,0.31716794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_Typ","P_M_Gordon_Brown.png P_M_Sajid_Javid.png"
NA,"P_M_Sajid_Javid.png","P_M_david_camer.png",NA,NA,NA,NA,NA,0.2277703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_Typ","P_M_david_camer.png P_M_Sajid_Javid.png"
NA,"P_M_Michael_Gove.png","E_F_Dawn_Roma_French.png",NA,NA,NA,NA,NA,0.5010888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_Typ","E_F_Dawn_Roma_French.png P_M_Michael_Gove.png"
NA,"P_M_Michael_Gove.png","E_M_Ewan_McGregor.png",NA,NA,NA,NA,NA,0.5007455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_Typ","E_M_Ewan_McGregor.png P_M_Michael_Gove.png"
NA,"P_M_Michael_Gove.png","E_M_Russell_Howard.png",NA,NA,NA,NA,NA,0.4848653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_Typ","E_M_Russell_Howard.png P_M_Michael_Gove.png"
NA,"P_M_Michael_Gove.png","E_M_Simon_Pegg.png",NA,NA,NA,NA,NA,0.4418938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_Typ","E_M_Simon_Pegg.png P_M_Michael_Gove.png"
NA,"P_M_Michael_Gove.png","E_M_Jimmy_Carr.png",NA,NA,NA,NA,NA,0.52188596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_Typ","E_M_Jimmy_Carr.png P_M_Michael_Gove.png"
NA,"P_M_Michael_Gove.png","P_M_nigel_farage.png",NA,NA,NA,NA,NA,0.3106542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_Typ","P_M_Michael_Gove.png P_M_nigel_farage.png"
NA,"P_M_Michael_Gove.png","E_M_Peter_Kay.png",NA,NA,NA,NA,NA,0.52099648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_Typ","E_M_Peter_Kay.png P_M_Michael_Gove.png"
NA,"P_M_Michael_Gove.png","E_M_Michael_McIntyr.png",NA,NA,NA,NA,NA,0.4570559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_Typ","E_M_Michael_McIntyr.png P_M_Michael_Gove.png"
NA,"P_M_Michael_Gove.png","P_M_keir_starmer.png",NA,NA,NA,NA,NA,0.34120905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_Typ","P_M_keir_starmer.png P_M_Michael_Gove.png"
