"RT","img_1","img_2","isSameProffesion","img1proffesion","img2proffesion","img1Gender","img2Gender","keyPressed","participant","time","normlised_keyPress","age","gender","handedness","isFamiliar_img1","isFamiliar_img2","vividness_img1","vividness_img2","reject_trial","pair"
3434,"E_M_Russell_Howard.png","P_F_Theresa_May.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","6","58542426733c730001a5d1f4","10/14/2022, 09:17:10",0.63964113844792,"27","Male","right",1,1,0,0,FALSE,"E_M_Russell_Howard.png P_F_Theresa_May.png"
2175,"E_M_Ewan_McGregor.png","P_M_Sajid_Javid.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","6","58542426733c730001a5d1f4","10/14/2022, 09:17:10",0.63964113844792,"27","Male","right",0,1,0,0,TRUE,"E_M_Ewan_McGregor.png P_M_Sajid_Javid.png"
1815,"E_F_Julie_Walters.png","P_M_Tony_Blair.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","58542426733c730001a5d1f4","10/14/2022, 09:17:10",0.63964113844792,"27","Male","right",0,1,0,0,TRUE,"E_F_Julie_Walters.png P_M_Tony_Blair.png"
8319,"E_M_Simon_Pegg.png","P_M_Sajid_Javid.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","6","58542426733c730001a5d1f4","10/14/2022, 09:17:10",0.63964113844792,"27","Male","right",1,1,0,0,FALSE,"E_M_Simon_Pegg.png P_M_Sajid_Javid.png"
7799,"P_M_david_camer.png","P_M_Tony_Blair.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","5","58542426733c730001a5d1f4","10/14/2022, 09:17:10",-0.587952965644047,"27","Male","right",1,1,0,0,FALSE,"P_M_david_camer.png P_M_Tony_Blair.png"
2142,"P_F_Theresa_May.png","P_M_keir_starmer.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","6","58542426733c730001a5d1f4","10/14/2022, 09:17:10",0.63964113844792,"27","Male","right",1,1,0,0,FALSE,"P_F_Theresa_May.png P_M_keir_starmer.png"
3407,"P_M_keir_starmer.png","P_M_nigel_farage.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","4","58542426733c730001a5d1f4","10/14/2022, 09:17:10",-1.81554706973601,"27","Male","right",1,1,0,0,FALSE,"P_M_keir_starmer.png P_M_nigel_farage.png"
1951,"E_F_Dawn_Roma_French.png","P_M_Tony_Blair.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","58542426733c730001a5d1f4","10/14/2022, 09:17:10",0.63964113844792,"27","Male","right",0,1,0,0,TRUE,"E_F_Dawn_Roma_French.png P_M_Tony_Blair.png"
1815,"P_M_Michael_Gove.png","P_M_Sajid_Javid.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","6","58542426733c730001a5d1f4","10/14/2022, 09:17:10",0.63964113844792,"27","Male","right",1,1,0,0,FALSE,"P_M_Michael_Gove.png P_M_Sajid_Javid.png"
1671,"P_F_nicola_sturge.png","P_M_jeremy_corbyn.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","6","58542426733c730001a5d1f4","10/14/2022, 09:17:10",0.63964113844792,"27","Male","right",1,1,0,0,FALSE,"P_F_nicola_sturge.png P_M_jeremy_corbyn.png"
