"RT","img_1","img_2","isSameProffesion","img1proffesion","img2proffesion","img1Gender","img2Gender","keyPressed","participant","time","normlised_keyPress","age","gender","handedness","isFamiliar_img1","isFamiliar_img2","vividness_img1","vividness_img2","reject_trial","condition","pair"
NA,"E_F_Dawn_Roma_French.png","E_F_Jennifer_Saunders.png",NA,NA,NA,NA,NA,0.813217983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"VGG_typ","E_F_Dawn_Roma_French.png E_F_Jennifer_Saunders.png"
NA,"E_F_Dawn_Roma_French.png","E_F_Julie_Walters.png",NA,NA,NA,NA,NA,0.708178341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"VGG_typ","E_F_Dawn_Roma_French.png E_F_Julie_Walters.png"
NA,"E_F_Dawn_Roma_French.png","E_F_Sarah_Millican.png",NA,NA,NA,NA,NA,0.762262255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"VGG_typ","E_F_Dawn_Roma_French.png E_F_Sarah_Millican.png"
NA,"E_F_Dawn_Roma_French.png","E_M_Ewan_McGregor.png",NA,NA,NA,NA,NA,0.847857326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"VGG_typ","E_F_Dawn_Roma_French.png E_M_Ewan_McGregor.png"
NA,"E_F_Dawn_Roma_French.png","E_M_Jimmy_Carr.png",NA,NA,NA,NA,NA,0.862407193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"VGG_typ","E_F_Dawn_Roma_French.png E_M_Jimmy_Carr.png"
NA,"E_F_Dawn_Roma_French.png","E_M_Michael_McIntyr.png",NA,NA,NA,NA,NA,0.77182363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"VGG_typ","E_F_Dawn_Roma_French.png E_M_Michael_McIntyr.png"
NA,"E_F_Dawn_Roma_French.png","E_M_Peter_Kay.png",NA,NA,NA,NA,NA,0.843249157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"VGG_typ","E_F_Dawn_Roma_French.png E_M_Peter_Kay.png"
NA,"E_F_Dawn_Roma_French.png","E_M_Russell_Howard.png",NA,NA,NA,NA,NA,0.853300229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"VGG_typ","E_F_Dawn_Roma_French.png E_M_Russell_Howard.png"
NA,"E_F_Dawn_Roma_French.png","E_M_Simon_Pegg.png",NA,NA,NA,NA,NA,0.808586091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"VGG_typ","E_F_Dawn_Roma_French.png E_M_Simon_Pegg.png"
NA,"E_F_Dawn_Roma_French.png","P_F_nicola_sturge.png",NA,NA,NA,NA,NA,0.739047825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"VGG_typ","E_F_Dawn_Roma_French.png P_F_nicola_sturge.png"
NA,"E_F_Dawn_Roma_French.png","P_F_Theresa_May.png",NA,NA,NA,NA,NA,0.788460672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"VGG_typ","E_F_Dawn_Roma_French.png P_F_Theresa_May.png"
NA,"E_F_Dawn_Roma_French.png","P_M_david_camer.png",NA,NA,NA,NA,NA,0.86275667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"VGG_typ","E_F_Dawn_Roma_French.png P_M_david_camer.png"
NA,"E_F_Dawn_Roma_French.png","P_M_Gordon_Brown.png",NA,NA,NA,NA,NA,0.830659926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"VGG_typ","E_F_Dawn_Roma_French.png P_M_Gordon_Brown.png"
NA,"E_F_Dawn_Roma_French.png","P_M_jeremy_corbyn.png",NA,NA,NA,NA,NA,0.859478652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"VGG_typ","E_F_Dawn_Roma_French.png P_M_jeremy_corbyn.png"
NA,"E_F_Dawn_Roma_French.png","P_M_keir_starmer.png",NA,NA,NA,NA,NA,0.804041475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"VGG_typ","E_F_Dawn_Roma_French.png P_M_keir_starmer.png"
NA,"E_F_Dawn_Roma_French.png","P_M_Michael_Gove.png",NA,NA,NA,NA,NA,0.755844906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"VGG_typ","E_F_Dawn_Roma_French.png P_M_Michael_Gove.png"
NA,"E_F_Dawn_Roma_French.png","P_M_nigel_farage.png",NA,NA,NA,NA,NA,0.781917721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"VGG_typ","E_F_Dawn_Roma_French.png P_M_nigel_farage.png"
NA,"E_F_Dawn_Roma_French.png","P_M_Sajid_Javid.png",NA,NA,NA,NA,NA,0.783349127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"VGG_typ","E_F_Dawn_Roma_French.png P_M_Sajid_Javid.png"
NA,"E_F_Dawn_Roma_French.png","P_M_Tony_Blair.png",NA,NA,NA,NA,NA,0.863370568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"VGG_typ","E_F_Dawn_Roma_French.png P_M_Tony_Blair.png"
NA,"E_F_Jennifer_Saunders.png","E_F_Julie_Walters.png",NA,NA,NA,NA,NA,0.475446284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"VGG_typ","E_F_Jennifer_Saunders.png E_F_Julie_Walters.png"
NA,"E_F_Jennifer_Saunders.png","E_F_Sarah_Millican.png",NA,NA,NA,NA,NA,0.69795388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"VGG_typ","E_F_Jennifer_Saunders.png E_F_Sarah_Millican.png"
