"RT","img_1","img_2","isSameProffesion","img1proffesion","img2proffesion","img1Gender","img2Gender","keyPressed","participant","time","pair","normlised_keyPress","age","gender","handedness"
"2978","E_M_Jimmy_Carr.png","P_M_jeremy_corbyn.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M",5,"5b5d6507ba7ec90001fe85ff","06/30/2022, 14:57:16","E_M_Jimmy_Carr.png P_M_jeremy_corbyn.png",0.616306121404621,"30","Female","right"
"3084","P_F_Theresa_May.png","P_M_Tony_Blair.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M",3,"5b5d6507ba7ec90001fe85ff","06/30/2022, 14:57:16","P_F_Theresa_May.png P_M_Tony_Blair.png",-0.98777830416905,"30","Female","right"
"5779","E_M_Simon_Pegg.png","P_M_jeremy_corbyn.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M",5,"5b5d6507ba7ec90001fe85ff","06/30/2022, 14:57:16","E_M_Simon_Pegg.png P_M_jeremy_corbyn.png",0.616306121404621,"30","Female","right"
"3061","P_M_Gordon_Brown.png","P_M_Michael_Gove.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M",6,"5b5d6507ba7ec90001fe85ff","06/30/2022, 14:57:16","P_M_Gordon_Brown.png P_M_Michael_Gove.png",1.41834833419146,"30","Female","right"
"3832","E_M_Jimmy_Carr.png","P_F_nicola_sturge.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F",5,"5b5d6507ba7ec90001fe85ff","06/30/2022, 14:57:16","E_M_Jimmy_Carr.png P_F_nicola_sturge.png",0.616306121404621,"30","Female","right"
"3331","P_M_keir_starmer.png","P_M_nigel_farage.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M",3,"5b5d6507ba7ec90001fe85ff","06/30/2022, 14:57:16","P_M_keir_starmer.png P_M_nigel_farage.png",-0.98777830416905,"30","Female","right"
"2736","P_M_nigel_farage.png","P_M_Tony_Blair.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M",5,"5b5d6507ba7ec90001fe85ff","06/30/2022, 14:57:16","P_M_nigel_farage.png P_M_Tony_Blair.png",0.616306121404621,"30","Female","right"
"2960","E_M_Peter_Kay.png","E_M_Russell_Howard.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M",6,"5b5d6507ba7ec90001fe85ff","06/30/2022, 14:57:16","E_M_Peter_Kay.png E_M_Russell_Howard.png",1.41834833419146,"30","Female","right"
"3016","E_M_Michael_McIntyr.png","P_M_Gordon_Brown.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M",4,"5b5d6507ba7ec90001fe85ff","06/30/2022, 14:57:16","E_M_Michael_McIntyr.png P_M_Gordon_Brown.png",-0.185736091382214,"30","Female","right"
"2500","E_M_Peter_Kay.png","P_M_david_camer.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M",2,"5b5d6507ba7ec90001fe85ff","06/30/2022, 14:57:16","E_M_Peter_Kay.png P_M_david_camer.png",-1.78982051695589,"30","Female","right"
"2430","E_F_Dawn_Roma_French.png","E_M_Michael_McIntyr.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M",4,"5b5d6507ba7ec90001fe85ff","06/30/2022, 14:57:16","E_F_Dawn_Roma_French.png E_M_Michael_McIntyr.png",-0.185736091382214,"30","Female","right"
"2647","E_M_Simon_Pegg.png","P_M_Michael_Gove.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M",5,"5b5d6507ba7ec90001fe85ff","06/30/2022, 14:57:16","E_M_Simon_Pegg.png P_M_Michael_Gove.png",0.616306121404621,"30","Female","right"
"6214","E_M_Peter_Kay.png","P_M_nigel_farage.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M",4,"5b5d6507ba7ec90001fe85ff","06/30/2022, 14:57:16","E_M_Peter_Kay.png P_M_nigel_farage.png",-0.185736091382214,"30","Female","right"
"4302","E_M_Michael_McIntyr.png","E_M_Russell_Howard.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M",5,"5b5d6507ba7ec90001fe85ff","06/30/2022, 14:57:16","E_M_Michael_McIntyr.png E_M_Russell_Howard.png",0.616306121404621,"30","Female","right"
"3342","E_M_Simon_Pegg.png","P_F_Theresa_May.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F",5,"5b5d6507ba7ec90001fe85ff","06/30/2022, 14:57:16","E_M_Simon_Pegg.png P_F_Theresa_May.png",0.616306121404621,"30","Female","right"
"5384","P_F_nicola_sturge.png","P_M_Gordon_Brown.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M",4,"5b5d6507ba7ec90001fe85ff","06/30/2022, 14:57:16","P_F_nicola_sturge.png P_M_Gordon_Brown.png",-0.185736091382214,"30","Female","right"
"2201","E_M_Jimmy_Carr.png","P_M_Michael_Gove.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M",5,"5b5d6507ba7ec90001fe85ff","06/30/2022, 14:57:16","E_M_Jimmy_Carr.png P_M_Michael_Gove.png",0.616306121404621,"30","Female","right"
"2280","E_M_Michael_McIntyr.png","E_M_Simon_Pegg.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M",6,"5b5d6507ba7ec90001fe85ff","06/30/2022, 14:57:16","E_M_Michael_McIntyr.png E_M_Simon_Pegg.png",1.41834833419146,"30","Female","right"
"3708","E_M_Russell_Howard.png","P_M_nigel_farage.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M",2,"5b5d6507ba7ec90001fe85ff","06/30/2022, 14:57:16","E_M_Russell_Howard.png P_M_nigel_farage.png",-1.78982051695589,"30","Female","right"
"7318","E_M_Simon_Pegg.png","P_M_Tony_Blair.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M",3,"5b5d6507ba7ec90001fe85ff","06/30/2022, 14:57:16","E_M_Simon_Pegg.png P_M_Tony_Blair.png",-0.98777830416905,"30","Female","right"
"5001","E_M_Russell_Howard.png","P_M_jeremy_corbyn.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M",4,"5b5d6507ba7ec90001fe85ff","06/30/2022, 14:57:16","E_M_Russell_Howard.png P_M_jeremy_corbyn.png",-0.185736091382214,"30","Female","right"
"7230","P_F_nicola_sturge.png","P_M_Tony_Blair.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M",5,"5b5d6507ba7ec90001fe85ff","06/30/2022, 14:57:16","P_F_nicola_sturge.png P_M_Tony_Blair.png",0.616306121404621,"30","Female","right"
"2654","E_F_Dawn_Roma_French.png","E_M_Russell_Howard.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M",5,"5b5d6507ba7ec90001fe85ff","06/30/2022, 14:57:16","E_F_Dawn_Roma_French.png E_M_Russell_Howard.png",0.616306121404621,"30","Female","right"
"5059","P_F_Theresa_May.png","P_M_david_camer.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M",5,"5b5d6507ba7ec90001fe85ff","06/30/2022, 14:57:16","P_F_Theresa_May.png P_M_david_camer.png",0.616306121404621,"30","Female","right"
"3380","E_M_Jimmy_Carr.png","E_M_Russell_Howard.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M",5,"5b5d6507ba7ec90001fe85ff","06/30/2022, 14:57:16","E_M_Jimmy_Carr.png E_M_Russell_Howard.png",0.616306121404621,"30","Female","right"
"4364","P_F_Theresa_May.png","P_M_jeremy_corbyn.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M",3,"5b5d6507ba7ec90001fe85ff","06/30/2022, 14:57:16","P_F_Theresa_May.png P_M_jeremy_corbyn.png",-0.98777830416905,"30","Female","right"
"2842","E_M_Jimmy_Carr.png","P_M_Tony_Blair.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M",6,"5b5d6507ba7ec90001fe85ff","06/30/2022, 14:57:16","E_M_Jimmy_Carr.png P_M_Tony_Blair.png",1.41834833419146,"30","Female","right"
"3023","E_M_Peter_Kay.png","P_F_nicola_sturge.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F",5,"5b5d6507ba7ec90001fe85ff","06/30/2022, 14:57:16","E_M_Peter_Kay.png P_F_nicola_sturge.png",0.616306121404621,"30","Female","right"
"2501","P_M_jeremy_corbyn.png","P_M_Tony_Blair.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M",6,"5b5d6507ba7ec90001fe85ff","06/30/2022, 14:57:16","P_M_jeremy_corbyn.png P_M_Tony_Blair.png",1.41834833419146,"30","Female","right"
"6661","E_F_Dawn_Roma_French.png","E_M_Simon_Pegg.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M",6,"5b76febccee87f0001f989ac","06/30/2022, 14:51:59","E_F_Dawn_Roma_French.png E_M_Simon_Pegg.png",0.932809700826692,"28","Female","right"
"4051","P_M_jeremy_corbyn.png","P_M_nigel_farage.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M",5,"5b76febccee87f0001f989ac","06/30/2022, 14:51:59","P_M_jeremy_corbyn.png P_M_nigel_farage.png",0.123522745771571,"28","Female","right"
"3605","E_M_Jimmy_Carr.png","E_M_Michael_McIntyr.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M",3,"5b76febccee87f0001f989ac","06/30/2022, 14:51:59","E_M_Jimmy_Carr.png E_M_Michael_McIntyr.png",-1.49505116433867,"28","Female","right"
"3086","E_F_Julie_Walters.png","P_M_Tony_Blair.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M",6,"5b76febccee87f0001f989ac","06/30/2022, 14:51:59","E_F_Julie_Walters.png P_M_Tony_Blair.png",0.932809700826692,"28","Female","right"
"2082","E_F_Julie_Walters.png","E_M_Simon_Pegg.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M",6,"5b76febccee87f0001f989ac","06/30/2022, 14:51:59","E_F_Julie_Walters.png E_M_Simon_Pegg.png",0.932809700826692,"28","Female","right"
"3372","P_F_Theresa_May.png","P_M_Gordon_Brown.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M",4,"5b76febccee87f0001f989ac","06/30/2022, 14:51:59","P_F_Theresa_May.png P_M_Gordon_Brown.png",-0.68576420928355,"28","Female","right"
"3115","E_M_Michael_McIntyr.png","E_M_Simon_Pegg.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M",5,"5b76febccee87f0001f989ac","06/30/2022, 14:51:59","E_M_Michael_McIntyr.png E_M_Simon_Pegg.png",0.123522745771571,"28","Female","right"
"4412","E_F_Julie_Walters.png","P_M_Gordon_Brown.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M",5,"5b76febccee87f0001f989ac","06/30/2022, 14:51:59","E_F_Julie_Walters.png P_M_Gordon_Brown.png",0.123522745771571,"28","Female","right"
"2910","E_M_Peter_Kay.png","P_M_david_camer.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M",2,"5b76febccee87f0001f989ac","06/30/2022, 14:51:59","E_M_Peter_Kay.png P_M_david_camer.png",-2.30433811939379,"28","Female","right"
"2193","E_F_Julie_Walters.png","E_M_Jimmy_Carr.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M",6,"5b76febccee87f0001f989ac","06/30/2022, 14:51:59","E_F_Julie_Walters.png E_M_Jimmy_Carr.png",0.932809700826692,"28","Female","right"
"2469","E_M_Jimmy_Carr.png","E_M_Russell_Howard.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M",5,"5b76febccee87f0001f989ac","06/30/2022, 14:51:59","E_M_Jimmy_Carr.png E_M_Russell_Howard.png",0.123522745771571,"28","Female","right"
"3987","E_F_Jennifer_Saunders.png","P_F_nicola_sturge.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F",1,"5b76febccee87f0001f989ac","06/30/2022, 14:51:59","E_F_Jennifer_Saunders.png P_F_nicola_sturge.png",-3.11362507444891,"28","Female","right"
"2623","P_M_david_camer.png","P_M_jeremy_corbyn.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M",4,"5b76febccee87f0001f989ac","06/30/2022, 14:51:59","P_M_david_camer.png P_M_jeremy_corbyn.png",-0.68576420928355,"28","Female","right"
"2094","E_M_Michael_McIntyr.png","P_M_david_camer.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M",2,"5b76febccee87f0001f989ac","06/30/2022, 14:51:59","E_M_Michael_McIntyr.png P_M_david_camer.png",-2.30433811939379,"28","Female","right"
"1932","P_M_david_camer.png","P_M_Tony_Blair.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M",5,"5b76febccee87f0001f989ac","06/30/2022, 14:51:59","P_M_david_camer.png P_M_Tony_Blair.png",0.123522745771571,"28","Female","right"
"3692","E_F_Julie_Walters.png","P_F_Theresa_May.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F",3,"5b76febccee87f0001f989ac","06/30/2022, 14:51:59","E_F_Julie_Walters.png P_F_Theresa_May.png",-1.49505116433867,"28","Female","right"
"2436","E_F_Jennifer_Saunders.png","E_M_Michael_McIntyr.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M",5,"5b76febccee87f0001f989ac","06/30/2022, 14:51:59","E_F_Jennifer_Saunders.png E_M_Michael_McIntyr.png",0.123522745771571,"28","Female","right"
"1952","E_F_Julie_Walters.png","P_M_jeremy_corbyn.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M",6,"5b76febccee87f0001f989ac","06/30/2022, 14:51:59","E_F_Julie_Walters.png P_M_jeremy_corbyn.png",0.932809700826692,"28","Female","right"
"2280","E_F_Dawn_Roma_French.png","P_F_Theresa_May.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F",6,"5b76febccee87f0001f989ac","06/30/2022, 14:51:59","E_F_Dawn_Roma_French.png P_F_Theresa_May.png",0.932809700826692,"28","Female","right"
"1970","E_M_Russell_Howard.png","P_M_david_camer.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M",4,"5b76febccee87f0001f989ac","06/30/2022, 14:51:59","E_M_Russell_Howard.png P_M_david_camer.png",-0.68576420928355,"28","Female","right"
"2320","E_M_Peter_Kay.png","E_M_Simon_Pegg.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M",6,"5b76febccee87f0001f989ac","06/30/2022, 14:51:59","E_M_Peter_Kay.png E_M_Simon_Pegg.png",0.932809700826692,"28","Female","right"
"1835","E_F_Jennifer_Saunders.png","E_M_Peter_Kay.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M",6,"5b76febccee87f0001f989ac","06/30/2022, 14:51:59","E_F_Jennifer_Saunders.png E_M_Peter_Kay.png",0.932809700826692,"28","Female","right"
"1780","E_M_Simon_Pegg.png","P_M_Tony_Blair.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M",5,"5b76febccee87f0001f989ac","06/30/2022, 14:51:59","E_M_Simon_Pegg.png P_M_Tony_Blair.png",0.123522745771571,"28","Female","right"
"1777","E_F_Dawn_Roma_French.png","P_M_Gordon_Brown.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M",6,"5b76febccee87f0001f989ac","06/30/2022, 14:51:59","E_F_Dawn_Roma_French.png P_M_Gordon_Brown.png",0.932809700826692,"28","Female","right"
"1946","E_M_Peter_Kay.png","E_M_Russell_Howard.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M",6,"5b76febccee87f0001f989ac","06/30/2022, 14:51:59","E_M_Peter_Kay.png E_M_Russell_Howard.png",0.932809700826692,"28","Female","right"
"1844","E_F_Jennifer_Saunders.png","P_M_david_camer.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M",6,"5b76febccee87f0001f989ac","06/30/2022, 14:51:59","E_F_Jennifer_Saunders.png P_M_david_camer.png",0.932809700826692,"28","Female","right"
"2263","E_F_Sarah_Millican.png","P_F_Theresa_May.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F",6,"5b76febccee87f0001f989ac","06/30/2022, 14:51:59","E_F_Sarah_Millican.png P_F_Theresa_May.png",0.932809700826692,"28","Female","right"
"2035","E_M_Michael_McIntyr.png","E_M_Peter_Kay.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M",3,"5b76febccee87f0001f989ac","06/30/2022, 14:51:59","E_M_Michael_McIntyr.png E_M_Peter_Kay.png",-1.49505116433867,"28","Female","right"
"2005","E_M_Jimmy_Carr.png","E_M_Simon_Pegg.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M",5,"5b76febccee87f0001f989ac","06/30/2022, 14:51:59","E_M_Jimmy_Carr.png E_M_Simon_Pegg.png",0.123522745771571,"28","Female","right"
"1882","P_F_nicola_sturge.png","P_M_nigel_farage.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M",6,"5b76febccee87f0001f989ac","06/30/2022, 14:51:59","P_F_nicola_sturge.png P_M_nigel_farage.png",0.932809700826692,"28","Female","right"
"2073","E_F_Julie_Walters.png","P_F_nicola_sturge.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F",4,"5b76febccee87f0001f989ac","06/30/2022, 14:51:59","E_F_Julie_Walters.png P_F_nicola_sturge.png",-0.68576420928355,"28","Female","right"
"1954","E_M_Michael_McIntyr.png","P_M_nigel_farage.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M",5,"5b76febccee87f0001f989ac","06/30/2022, 14:51:59","E_M_Michael_McIntyr.png P_M_nigel_farage.png",0.123522745771571,"28","Female","right"
"2315","E_F_Jennifer_Saunders.png","E_M_Simon_Pegg.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M",6,"5b76febccee87f0001f989ac","06/30/2022, 14:51:59","E_F_Jennifer_Saunders.png E_M_Simon_Pegg.png",0.932809700826692,"28","Female","right"
"2147","P_F_nicola_sturge.png","P_M_Tony_Blair.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M",6,"5b76febccee87f0001f989ac","06/30/2022, 14:51:59","P_F_nicola_sturge.png P_M_Tony_Blair.png",0.932809700826692,"28","Female","right"
"1992","E_F_Jennifer_Saunders.png","P_M_Tony_Blair.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M",6,"5b76febccee87f0001f989ac","06/30/2022, 14:51:59","E_F_Jennifer_Saunders.png P_M_Tony_Blair.png",0.932809700826692,"28","Female","right"
"2492","E_M_Peter_Kay.png","P_M_Tony_Blair.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M",5,"5b76febccee87f0001f989ac","06/30/2022, 14:51:59","E_M_Peter_Kay.png P_M_Tony_Blair.png",0.123522745771571,"28","Female","right"
"2712","E_M_Russell_Howard.png","E_M_Simon_Pegg.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M",5,"5b76febccee87f0001f989ac","06/30/2022, 14:51:59","E_M_Russell_Howard.png E_M_Simon_Pegg.png",0.123522745771571,"28","Female","right"
"2273","E_M_Michael_McIntyr.png","P_F_nicola_sturge.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F",6,"5b76febccee87f0001f989ac","06/30/2022, 14:51:59","E_M_Michael_McIntyr.png P_F_nicola_sturge.png",0.932809700826692,"28","Female","right"
"2484","E_F_Dawn_Roma_French.png","E_M_Peter_Kay.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M",5,"5b76febccee87f0001f989ac","06/30/2022, 14:51:59","E_F_Dawn_Roma_French.png E_M_Peter_Kay.png",0.123522745771571,"28","Female","right"
"1674","E_F_Jennifer_Saunders.png","P_M_Gordon_Brown.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M",5,"5b76febccee87f0001f989ac","06/30/2022, 14:51:59","E_F_Jennifer_Saunders.png P_M_Gordon_Brown.png",0.123522745771571,"28","Female","right"
"2282","P_F_nicola_sturge.png","P_M_Gordon_Brown.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M",6,"5b76febccee87f0001f989ac","06/30/2022, 14:51:59","P_F_nicola_sturge.png P_M_Gordon_Brown.png",0.932809700826692,"28","Female","right"
"2075","E_M_Michael_McIntyr.png","P_F_Theresa_May.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F",5,"5b76febccee87f0001f989ac","06/30/2022, 14:51:59","E_M_Michael_McIntyr.png P_F_Theresa_May.png",0.123522745771571,"28","Female","right"
"1989","E_F_Jennifer_Saunders.png","E_F_Sarah_Millican.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F",6,"5b76febccee87f0001f989ac","06/30/2022, 14:51:59","E_F_Jennifer_Saunders.png E_F_Sarah_Millican.png",0.932809700826692,"28","Female","right"
"1998","P_M_david_camer.png","P_M_nigel_farage.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M",3,"5b76febccee87f0001f989ac","06/30/2022, 14:51:59","P_M_david_camer.png P_M_nigel_farage.png",-1.49505116433867,"28","Female","right"
"2634","P_M_jeremy_corbyn.png","P_M_Tony_Blair.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M",3,"5b76febccee87f0001f989ac","06/30/2022, 14:51:59","P_M_jeremy_corbyn.png P_M_Tony_Blair.png",-1.49505116433867,"28","Female","right"
"1670","E_F_Julie_Walters.png","P_M_nigel_farage.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M",6,"5b76febccee87f0001f989ac","06/30/2022, 14:51:59","E_F_Julie_Walters.png P_M_nigel_farage.png",0.932809700826692,"28","Female","right"
"1698","E_M_Michael_McIntyr.png","P_M_Tony_Blair.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M",6,"5b76febccee87f0001f989ac","06/30/2022, 14:51:59","E_M_Michael_McIntyr.png P_M_Tony_Blair.png",0.932809700826692,"28","Female","right"
"1740","P_F_nicola_sturge.png","P_M_jeremy_corbyn.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M",6,"5b76febccee87f0001f989ac","06/30/2022, 14:51:59","P_F_nicola_sturge.png P_M_jeremy_corbyn.png",0.932809700826692,"28","Female","right"
"2132","E_M_Russell_Howard.png","P_F_Theresa_May.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F",4,"5b76febccee87f0001f989ac","06/30/2022, 14:51:59","E_M_Russell_Howard.png P_F_Theresa_May.png",-0.68576420928355,"28","Female","right"
"2034","E_F_Julie_Walters.png","E_M_Michael_McIntyr.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M",4,"5b76febccee87f0001f989ac","06/30/2022, 14:51:59","E_F_Julie_Walters.png E_M_Michael_McIntyr.png",-0.68576420928355,"28","Female","right"
"2309","E_F_Julie_Walters.png","E_F_Sarah_Millican.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F",4,"5b76febccee87f0001f989ac","06/30/2022, 14:51:59","E_F_Julie_Walters.png E_F_Sarah_Millican.png",-0.68576420928355,"28","Female","right"
"5329","E_M_Jimmy_Carr.png","E_M_Peter_Kay.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M",3,"5b76febccee87f0001f989ac","06/30/2022, 14:51:59","E_M_Jimmy_Carr.png E_M_Peter_Kay.png",-1.49505116433867,"28","Female","right"
"4015","P_F_Theresa_May.png","P_M_nigel_farage.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M",5,"5b76febccee87f0001f989ac","06/30/2022, 14:51:59","P_F_Theresa_May.png P_M_nigel_farage.png",0.123522745771571,"28","Female","right"
"3871","E_M_Peter_Kay.png","P_M_jeremy_corbyn.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M",3,"5b76febccee87f0001f989ac","06/30/2022, 14:51:59","E_M_Peter_Kay.png P_M_jeremy_corbyn.png",-1.49505116433867,"28","Female","right"
"3586","E_M_Russell_Howard.png","P_M_Gordon_Brown.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M",6,"5b76febccee87f0001f989ac","06/30/2022, 14:51:59","E_M_Russell_Howard.png P_M_Gordon_Brown.png",0.932809700826692,"28","Female","right"
"2482","E_F_Sarah_Millican.png","P_M_jeremy_corbyn.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M",6,"5b76febccee87f0001f989ac","06/30/2022, 14:51:59","E_F_Sarah_Millican.png P_M_jeremy_corbyn.png",0.932809700826692,"28","Female","right"
"2129","E_F_Sarah_Millican.png","P_M_Gordon_Brown.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M",6,"5b76febccee87f0001f989ac","06/30/2022, 14:51:59","E_F_Sarah_Millican.png P_M_Gordon_Brown.png",0.932809700826692,"28","Female","right"
"3627","E_M_Russell_Howard.png","P_F_nicola_sturge.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F",5,"5b76febccee87f0001f989ac","06/30/2022, 14:51:59","E_M_Russell_Howard.png P_F_nicola_sturge.png",0.123522745771571,"28","Female","right"
"5034","E_M_Jimmy_Carr.png","P_M_Gordon_Brown.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M",2,"5b76febccee87f0001f989ac","06/30/2022, 14:51:59","E_M_Jimmy_Carr.png P_M_Gordon_Brown.png",-2.30433811939379,"28","Female","right"
"2002","E_F_Julie_Walters.png","P_M_david_camer.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M",5,"5b76febccee87f0001f989ac","06/30/2022, 14:51:59","E_F_Julie_Walters.png P_M_david_camer.png",0.123522745771571,"28","Female","right"
"2603","P_M_nigel_farage.png","P_M_Tony_Blair.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M",2,"5b76febccee87f0001f989ac","06/30/2022, 14:51:59","P_M_nigel_farage.png P_M_Tony_Blair.png",-2.30433811939379,"28","Female","right"
"3827","E_F_Sarah_Millican.png","P_M_david_camer.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M",5,"5b76febccee87f0001f989ac","06/30/2022, 14:51:59","E_F_Sarah_Millican.png P_M_david_camer.png",0.123522745771571,"28","Female","right"
"2025","E_F_Jennifer_Saunders.png","P_F_Theresa_May.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F",2,"5b76febccee87f0001f989ac","06/30/2022, 14:51:59","E_F_Jennifer_Saunders.png P_F_Theresa_May.png",-2.30433811939379,"28","Female","right"
"1772","P_F_nicola_sturge.png","P_F_Theresa_May.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","F",2,"5b76febccee87f0001f989ac","06/30/2022, 14:51:59","P_F_nicola_sturge.png P_F_Theresa_May.png",-2.30433811939379,"28","Female","right"
"1959","E_M_Simon_Pegg.png","P_F_Theresa_May.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F",5,"5b76febccee87f0001f989ac","06/30/2022, 14:51:59","E_M_Simon_Pegg.png P_F_Theresa_May.png",0.123522745771571,"28","Female","right"
"3498","P_F_Theresa_May.png","P_M_david_camer.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M",5,"5b76febccee87f0001f989ac","06/30/2022, 14:51:59","P_F_Theresa_May.png P_M_david_camer.png",0.123522745771571,"28","Female","right"
"2981","E_M_Michael_McIntyr.png","P_M_jeremy_corbyn.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M",5,"5b76febccee87f0001f989ac","06/30/2022, 14:51:59","E_M_Michael_McIntyr.png P_M_jeremy_corbyn.png",0.123522745771571,"28","Female","right"
"1599","E_F_Sarah_Millican.png","E_M_Simon_Pegg.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M",6,"5b76febccee87f0001f989ac","06/30/2022, 14:51:59","E_F_Sarah_Millican.png E_M_Simon_Pegg.png",0.932809700826692,"28","Female","right"
