"file","isFamiliar","age","gender","handedness","participant"
"P_M_smut.png","1","21","M","right","8985"
"P_M_buji.png","1","21","M","right","8985"
"E_M_danker.png","1","21","M","right","8985"
"P_F_regev.png","1","21","M","right","8985"
"P_F_shaked.png","1","21","M","right","8985"
"E_M_ido.png","1","21","M","right","8985"
"P_F_michaeli.png","1","21","M","right","8985"
"E_M_liorA.png","1","21","M","right","8985"
"P_M_saar.png","1","21","M","right","8985"
"E_M_yuda.png","1","21","M","right","8985"
"E_M_liorA.png","1","22","M","left","9057"
"P_M_gantz.png","1","22","M","left","9057"
"E_M_asi.png","1","22","M","left","9057"
"E_F_ninet.png","1","22","M","left","9057"
"P_M_benet.png","1","22","M","left","9057"
"P_F_michaeli.png","1","22","M","left","9057"
"P_F_shaked.png","1","22","M","left","9057"
"E_M_danker.png","1","22","M","left","9057"
"E_F_shiri.png","1","22","M","left","9057"
"P_M_smut.png","1","22","M","left","9057"
"E_F_ilanit.png","1","22","M","left","9057"
"P_M_buji.png","1","22","M","left","9057"
"P_F_staiv.png","1","22","M","left","9057"
"P_F_regev.png","1","22","M","left","9057"
"E_F_galit_gutman.png","1","22","M","left","9057"
"P_M_lapid.png","1","22","M","left","9057"
"P_M_saar.png","1","22","M","left","9057"
"E_F_rotem_sela.png","1","22","M","left","9057"
"E_M_yuda.png","1","22","M","left","9057"
"E_M_ido.png","1","22","M","left","9057"
"E_F_shiri.png","1","23","F","right","8965"
"P_M_saar.png","1","23","F","right","8965"
"E_M_danker.png","1","23","F","right","8965"
"E_F_ilanit.png","1","23","F","right","8965"
"P_M_benet.png","1","23","F","right","8965"
"P_M_lapid.png","1","23","F","right","8965"
"E_M_ido.png","1","23","F","right","8965"
"E_F_ninet.png","1","23","F","right","8965"
"P_F_regev.png","1","23","F","right","8965"
"P_M_gantz.png","1","23","F","right","8965"
"P_M_buji.png","1","23","F","right","8965"
"P_M_smut.png","1","23","F","right","8965"
"P_F_staiv.png","1","23","F","right","8965"
"E_M_yuda.png","1","23","F","right","8965"
"E_F_rotem_sela.png","1","23","F","right","8965"
"P_F_michaeli.png","1","23","F","right","8965"
"P_F_shaked.png","1","23","F","right","8965"
"E_F_galit_gutman.png","1","23","F","right","8965"
"E_M_liorA.png","1","23","F","right","8965"
"E_M_asi.png","1","23","F","right","8965"
"P_M_lapid.png","1","24","F","right","8964"
"E_M_yuda.png","1","24","F","right","8964"
"E_F_ilanit.png","1","24","F","right","8964"
"P_F_staiv.png","1","24","F","right","8964"
"E_F_shiri.png","1","24","F","right","8964"
"E_M_liorA.png","1","24","F","right","8964"
"P_M_benet.png","1","24","F","right","8964"
"E_M_asi.png","1","24","F","right","8964"
"P_F_michaeli.png","1","24","F","right","8964"
"P_M_saar.png","1","24","F","right","8964"
"P_M_smut.png","1","24","F","right","8964"
"E_F_galit_gutman.png","1","24","F","right","8964"
"P_M_gantz.png","1","24","F","right","8964"
"E_M_danker.png","1","24","F","right","8964"
"P_M_buji.png","1","24","F","right","8964"
"E_F_rotem_sela.png","1","24","F","right","8964"
"E_M_ido.png","1","24","F","right","8964"
"P_F_regev.png","1","24","F","right","8964"
"P_F_shaked.png","1","24","F","right","8964"
"E_F_ninet.png","1","24","F","right","8964"
"P_M_smut.png","1","22","F","right","9000"
"E_M_yuda.png","1","22","F","right","9000"
"E_F_galit_gutman.png","1","22","F","right","9000"
"P_M_buji.png","1","22","F","right","9000"
"E_M_danker.png","1","22","F","right","9000"
"P_F_staiv.png","1","22","F","right","9000"
"E_F_ninet.png","1","22","F","right","9000"
"P_M_lapid.png","1","22","F","right","9000"
"E_M_liorA.png","1","22","F","right","9000"
"P_F_regev.png","1","22","F","right","9000"
"P_F_shaked.png","1","22","F","right","9000"
"E_F_shiri.png","1","22","F","right","9000"
"E_F_ilanit.png","1","22","F","right","9000"
"P_M_gantz.png","1","22","F","right","9000"
"P_M_benet.png","1","22","F","right","9000"
"E_M_asi.png","1","22","F","right","9000"
"E_M_ido.png","1","22","F","right","9000"
"E_F_rotem_sela.png","1","22","F","right","9000"
"P_M_saar.png","1","22","F","right","9000"
"P_F_michaeli.png","1","22","F","right","9000"
"P_F_regev.png","1","19","other","right","9006"
"P_F_staiv.png","0","19","other","right","9006"
"E_F_ilanit.png","1","19","other","right","9006"
"E_M_yuda.png","0","19","other","right","9006"
"P_M_gantz.png","1","19","other","right","9006"
"E_F_shiri.png","1","19","other","right","9006"
"E_F_rotem_sela.png","1","19","other","right","9006"
"P_F_shaked.png","1","19","other","right","9006"
"P_M_buji.png","1","19","other","right","9006"
"P_F_michaeli.png","1","19","other","right","9006"
"E_M_asi.png","1","19","other","right","9006"
"E_F_galit_gutman.png","1","19","other","right","9006"
"E_M_ido.png","1","19","other","right","9006"
"P_M_saar.png","1","19","other","right","9006"
"P_M_smut.png","1","19","other","right","9006"
"P_M_benet.png","1","19","other","right","9006"
"E_M_liorA.png","0","19","other","right","9006"
"E_F_ninet.png","1","19","other","right","9006"
"E_M_danker.png","1","19","other","right","9006"
"P_M_lapid.png","1","19","other","right","9006"
"E_F_ilanit.png","0","23","F","right","8641"
"P_M_gantz.png","1","23","F","right","8641"
"P_M_saar.png","1","23","F","right","8641"
"E_M_yuda.png","1","23","F","right","8641"
"E_F_ninet.png","1","23","F","right","8641"
"E_F_galit_gutman.png","1","23","F","right","8641"
"E_M_danker.png","1","23","F","right","8641"
"E_F_rotem_sela.png","1","23","F","right","8641"
"P_M_benet.png","1","23","F","right","8641"
"P_M_buji.png","1","23","F","right","8641"
"P_F_regev.png","1","23","F","right","8641"
"E_M_ido.png","0","23","F","right","8641"
"P_M_smut.png","0","23","F","right","8641"
"E_F_shiri.png","1","23","F","right","8641"
"E_M_asi.png","1","23","F","right","8641"
"P_F_michaeli.png","1","23","F","right","8641"
"E_M_liorA.png","1","23","F","right","8641"
"P_M_lapid.png","1","23","F","right","8641"
"P_F_staiv.png","0","23","F","right","8641"
"P_F_shaked.png","1","23","F","right","8641"
"E_F_ninet.png","1","22","F","right","8925"
"E_M_danker.png","1","22","F","right","8925"
"E_M_liorA.png","0","22","F","right","8925"
"P_F_staiv.png","1","22","F","right","8925"
"E_F_shiri.png","1","22","F","right","8925"
"P_F_shaked.png","1","22","F","right","8925"
"P_M_buji.png","1","22","F","right","8925"
"E_F_galit_gutman.png","1","22","F","right","8925"
"P_M_saar.png","1","22","F","right","8925"
"P_F_michaeli.png","1","22","F","right","8925"
"E_F_ilanit.png","1","22","F","right","8925"
"E_F_rotem_sela.png","1","22","F","right","8925"
"P_M_lapid.png","1","22","F","right","8925"
"P_M_benet.png","1","22","F","right","8925"
"P_M_gantz.png","1","22","F","right","8925"
"P_M_smut.png","1","22","F","right","8925"
"P_F_regev.png","1","22","F","right","8925"
"E_M_yuda.png","1","22","F","right","8925"
"E_M_asi.png","1","22","F","right","8925"
"E_M_ido.png","1","22","F","right","8925"
"P_M_gantz.png","1","23","F","right","8987"
"P_F_michaeli.png","1","23","F","right","8987"
"E_M_yuda.png","1","23","F","right","8987"
"P_F_staiv.png","1","23","F","right","8987"
"E_F_rotem_sela.png","1","23","F","right","8987"
"P_F_regev.png","1","23","F","right","8987"
"E_M_liorA.png","1","23","F","right","8987"
"E_M_asi.png","1","23","F","right","8987"
"E_F_ilanit.png","1","23","F","right","8987"
"P_M_lapid.png","1","23","F","right","8987"
"E_F_ninet.png","1","23","F","right","8987"
"E_F_shiri.png","1","23","F","right","8987"
"E_M_danker.png","1","23","F","right","8987"
"P_M_saar.png","1","23","F","right","8987"
"P_M_buji.png","1","23","F","right","8987"
"E_M_ido.png","1","23","F","right","8987"
"E_F_galit_gutman.png","1","23","F","right","8987"
"P_M_benet.png","1","23","F","right","8987"
"P_F_shaked.png","1","23","F","right","8987"
"P_M_smut.png","1","23","F","right","8987"
"E_F_galit_gutman.png","0","22","F","right","8619"
"P_M_gantz.png","1","22","F","right","8619"
"P_F_shaked.png","1","22","F","right","8619"
"E_M_liorA.png","0","22","F","right","8619"
"P_F_staiv.png","0","22","F","right","8619"
"P_M_saar.png","1","22","F","right","8619"
"P_M_benet.png","1","22","F","right","8619"
"E_M_asi.png","1","22","F","right","8619"
"P_M_buji.png","1","22","F","right","8619"
"P_M_smut.png","0","22","F","right","8619"
"E_F_rotem_sela.png","1","22","F","right","8619"
"E_F_ninet.png","1","22","F","right","8619"
"E_M_danker.png","1","22","F","right","8619"
"P_M_lapid.png","1","22","F","right","8619"
"E_F_shiri.png","1","22","F","right","8619"
"P_F_michaeli.png","1","22","F","right","8619"
"E_M_ido.png","1","22","F","right","8619"
"E_F_ilanit.png","1","22","F","right","8619"
"P_F_regev.png","1","22","F","right","8619"
"E_M_yuda.png","1","22","F","right","8619"
"E_M_asi.png","0","24","M","right","9190"
"E_F_shiri.png","1","24","M","right","9190"
"E_F_rotem_sela.png","0","24","M","right","9190"
"E_F_ilanit.png","0","24","M","right","9190"
"E_M_danker.png","1","24","M","right","9190"
"P_M_smut.png","1","24","M","right","9190"
"P_M_saar.png","1","24","M","right","9190"
"E_M_liorA.png","1","24","M","right","9190"
"P_M_benet.png","1","24","M","right","9190"
"P_F_regev.png","1","24","M","right","9190"
"E_F_ninet.png","0","24","M","right","9190"
"P_F_michaeli.png","1","24","M","right","9190"
"P_M_buji.png","1","24","M","right","9190"
"E_F_galit_gutman.png","0","24","M","right","9190"
"E_M_ido.png","0","24","M","right","9190"
"P_F_staiv.png","0","24","M","right","9190"
"P_M_gantz.png","1","24","M","right","9190"
"E_M_yuda.png","0","24","M","right","9190"
"P_M_lapid.png","1","24","M","right","9190"
"P_F_shaked.png","1","24","M","right","9190"
"E_F_shiri.png","1","23","M","right","9089"
"E_M_danker.png","1","23","M","right","9089"
"E_F_ninet.png","1","23","M","right","9089"
"P_M_smut.png","1","23","M","right","9089"
"E_F_galit_gutman.png","1","23","M","right","9089"
"P_F_shaked.png","1","23","M","right","9089"
"P_M_benet.png","1","23","M","right","9089"
"P_M_lapid.png","1","23","M","right","9089"
"E_M_yuda.png","1","23","M","right","9089"
"E_M_ido.png","1","23","M","right","9089"
"P_F_michaeli.png","1","23","M","right","9089"
"E_M_asi.png","1","23","M","right","9089"
"E_F_rotem_sela.png","1","23","M","right","9089"
"P_M_saar.png","1","23","M","right","9089"
"P_M_buji.png","1","23","M","right","9089"
"E_M_liorA.png","1","23","M","right","9089"
"P_M_gantz.png","1","23","M","right","9089"
"E_F_ilanit.png","1","23","M","right","9089"
"P_F_regev.png","1","23","M","right","9089"
"P_F_staiv.png","1","23","M","right","9089"
"P_M_lapid.png","1","24","F","right","8959"
"P_M_saar.png","1","24","F","right","8959"
"P_F_staiv.png","1","24","F","right","8959"
"E_M_liorA.png","1","24","F","right","8959"
"E_F_ilanit.png","1","24","F","right","8959"
"P_F_shaked.png","1","24","F","right","8959"
"P_M_smut.png","1","24","F","right","8959"
"E_M_ido.png","1","24","F","right","8959"
"E_M_yuda.png","1","24","F","right","8959"
"E_M_asi.png","1","24","F","right","8959"
"P_M_gantz.png","1","24","F","right","8959"
"P_M_buji.png","1","24","F","right","8959"
"P_F_michaeli.png","1","24","F","right","8959"
"E_F_shiri.png","1","24","F","right","8959"
"P_M_benet.png","1","24","F","right","8959"
"E_M_danker.png","1","24","F","right","8959"
"P_F_regev.png","1","24","F","right","8959"
"E_F_rotem_sela.png","1","24","F","right","8959"
"E_F_galit_gutman.png","1","24","F","right","8959"
"E_F_ninet.png","1","24","F","right","8959"
"E_M_yuda.png","1","24","F","right","9179"
"P_F_shaked.png","1","24","F","right","9179"
"P_M_saar.png","1","24","F","right","9179"
"E_M_danker.png","1","24","F","right","9179"
"P_M_buji.png","1","24","F","right","9179"
"E_M_asi.png","1","24","F","right","9179"
"P_M_benet.png","1","24","F","right","9179"
"E_F_ilanit.png","1","24","F","right","9179"
"P_M_lapid.png","1","24","F","right","9179"
"P_F_michaeli.png","1","24","F","right","9179"
"E_M_liorA.png","1","24","F","right","9179"
"P_M_smut.png","1","24","F","right","9179"
"P_F_staiv.png","1","24","F","right","9179"
"E_F_ninet.png","1","24","F","right","9179"
"P_M_gantz.png","1","24","F","right","9179"
"P_F_regev.png","1","24","F","right","9179"
"E_M_ido.png","1","24","F","right","9179"
"E_F_rotem_sela.png","1","24","F","right","9179"
"E_F_shiri.png","1","24","F","right","9179"
"E_F_galit_gutman.png","1","24","F","right","9179"
"P_F_michaeli.png","1","25","F","right","8610"
"E_F_ilanit.png","1","25","F","right","8610"
"E_M_liorA.png","1","25","F","right","8610"
"E_M_asi.png","1","25","F","right","8610"
"E_M_danker.png","1","25","F","right","8610"
"P_F_staiv.png","0","25","F","right","8610"
"P_F_shaked.png","1","25","F","right","8610"
"E_M_ido.png","1","25","F","right","8610"
"P_M_benet.png","1","25","F","right","8610"
"E_M_yuda.png","1","25","F","right","8610"
"E_F_galit_gutman.png","1","25","F","right","8610"
"P_M_gantz.png","1","25","F","right","8610"
"E_F_ninet.png","1","25","F","right","8610"
"E_F_shiri.png","1","25","F","right","8610"
"P_F_regev.png","1","25","F","right","8610"
"E_F_rotem_sela.png","1","25","F","right","8610"
"P_M_lapid.png","1","25","F","right","8610"
"P_M_smut.png","1","25","F","right","8610"
"P_M_buji.png","1","25","F","right","8610"
"P_M_saar.png","1","25","F","right","8610"
"P_F_regev.png","1","22","F","right","9093"
"E_F_ninet.png","1","22","F","right","9093"
"E_F_shiri.png","1","22","F","right","9093"
"P_M_gantz.png","1","22","F","right","9093"
"P_M_benet.png","1","22","F","right","9093"
"P_M_buji.png","1","22","F","right","9093"
"P_F_staiv.png","1","22","F","right","9093"
"E_F_rotem_sela.png","1","22","F","right","9093"
"E_M_asi.png","1","22","F","right","9093"
"E_F_galit_gutman.png","1","22","F","right","9093"
"P_F_michaeli.png","1","22","F","right","9093"
"P_M_saar.png","1","22","F","right","9093"
"P_M_lapid.png","1","22","F","right","9093"
"P_F_shaked.png","1","22","F","right","9093"
"E_M_danker.png","1","22","F","right","9093"
"P_M_smut.png","1","22","F","right","9093"
"E_M_ido.png","1","22","F","right","9093"
"E_M_liorA.png","1","22","F","right","9093"
"E_F_ilanit.png","1","22","F","right","9093"
"E_M_yuda.png","1","22","F","right","9093"
"E_F_galit_gutman.png","1","29","F","right","9142"
"P_M_saar.png","1","29","F","right","9142"
"E_M_danker.png","1","29","F","right","9142"
"P_M_lapid.png","1","29","F","right","9142"
"E_M_yuda.png","1","29","F","right","9142"
"P_M_buji.png","1","29","F","right","9142"
"P_F_staiv.png","1","29","F","right","9142"
"E_M_liorA.png","1","29","F","right","9142"
"P_F_shaked.png","1","29","F","right","9142"
"P_F_michaeli.png","1","29","F","right","9142"
"P_M_gantz.png","1","29","F","right","9142"
"E_F_rotem_sela.png","1","29","F","right","9142"
"E_M_ido.png","1","29","F","right","9142"
"E_F_ilanit.png","1","29","F","right","9142"
"P_F_regev.png","1","29","F","right","9142"
"P_M_benet.png","1","29","F","right","9142"
"E_F_shiri.png","1","29","F","right","9142"
"E_F_ninet.png","1","29","F","right","9142"
"E_M_asi.png","1","29","F","right","9142"
"P_M_smut.png","1","29","F","right","9142"
