"","E_F_galit_gutman.png","E_F_ilanit.png","E_F_ninet.png","E_F_rotem_sela.png","E_F_shiri.png","E_M_asi.png","E_M_danker.png","E_M_ido.png","E_M_liorA.png","E_M_yuda.png","P_F_michaeli.png","P_F_regev.png","P_F_shaked.png","P_F_staiv.png","P_M_benet.png","P_M_buji.png","P_M_gantz.png","P_M_lapid.png","P_M_saar.png","P_M_smut.png"
"E_F_galit_gutman.png",NA,-2.35880021913638,-0.605466803913518,-1.9201041206872,-1.42306647437849,0.120774146799261,-0.141154409705891,-0.150529851801621,0.279001765601639,0.269881433266893,-0.465858844606033,0.399962301014894,-0.535572712992738,-0.844718290488136,0.219594868804555,0.513040150566247,0.266534761197057,0.279886044430723,0.618567756081059,0.214904882168583
"E_F_ilanit.png",-2.35880021913638,NA,-0.223169254353398,-1.56854261986731,-1.60219552181995,-0.0694203165778445,0.202978134100038,-0.0934852688548399,0.44058751354421,0.181672550789351,-0.367738163163458,0.248822992197152,0.0818211213540563,-0.335039802144468,0.663435306591874,0.471443384853991,0.27883979405887,0.715977977269493,0.643811798053583,0.625852311952352
"E_F_ninet.png",-0.605466803913518,-0.223169254353398,NA,-0.806586264699838,-0.430539265367861,0.178378900699903,-0.538916869762208,-0.167848214123743,0.10900552281159,-0.280180850156907,-0.997367219551474,-0.578340597255817,-1.22099378896551,-0.150799569759061,-0.0369823824604638,0.685160575282115,0.46960934254746,0.451130983248514,0.332694945148074,0.505458355708216
"E_F_rotem_sela.png",-1.9201041206872,-1.56854261986731,-0.806586264699838,NA,-1.7711474959236,-0.35338089503064,-0.0673554031261917,0.110052492045993,0.213530217619995,0.000645406190241352,-0.233854972641245,0.453166295347786,-0.648770918824211,-0.648477213290849,0.57316155519868,0.386398110626956,0.176169267809642,0.509696415029736,0.582498514778371,0.617804814007764
"E_F_shiri.png",-1.42306647437849,-1.60219552181995,-0.430539265367861,-1.7711474959236,NA,0.207659655531588,0.253739428798095,0.0192937366372158,0.22160765341831,0.501899500013624,-0.412343247528029,0.0394933557813566,-0.301245210116894,-0.491940382026769,0.551991924533734,0.556838044462007,0.386505076762132,0.734618201881793,0.696525699512774,0.582967586597118
"E_M_asi.png",0.120774146799261,-0.0694203165778445,0.178378900699903,-0.35338089503064,0.207659655531588,NA,-0.875200180135467,-0.922731610157148,0.294813916093862,-0.662112876434642,0.203641082581248,-0.0667503519906182,0.134492350858275,0.15368264875588,0.410001210717152,0.39024862509725,0.348012434925528,0.28278375100538,-0.28513028642166,0.290804350106325
"E_M_danker.png",-0.141154409705891,0.202978134100038,-0.538916869762208,-0.0673554031261917,0.253739428798095,-0.875200180135467,NA,-1.97469873779378,0.00534039174808608,-1.73203686215577,-0.0863490930652928,0.437740500808195,0.0858084049828952,0.356185308811869,0.590939895139424,0.0507678829426704,0.303389012973191,0.0957098090590214,-0.0946805038655194,0.29871660675726
"E_M_ido.png",-0.150529851801621,-0.0934852688548399,-0.167848214123743,0.110052492045993,0.0192937366372158,-0.922731610157148,-1.97469873779378,NA,-1.00888403676611,-1.48526671541667,-0.00483451695834635,0.100261069036249,-0.337844481400519,-0.127731986786794,0.0393760439884121,-0.0912148092554197,0.000232811097333531,0.122627682177257,-0.340649634203893,0.295263380541593
"E_M_liorA.png",0.279001765601639,0.44058751354421,0.10900552281159,0.213530217619995,0.22160765341831,0.294813916093862,0.00534039174808608,-1.00888403676611,NA,-0.350788605805719,0.348005719969914,0.146558868012994,0.448918663709515,-0.122102945338212,0.378214319291257,0.120651462465669,-1.64038393399152,-0.539490721053446,-0.0556907136902923,-0.0628388798153908
"E_M_yuda.png",0.269881433266893,0.181672550789351,-0.280180850156907,0.000645406190241352,0.501899500013624,-0.662112876434642,-1.73203686215577,-1.48526671541667,-0.350788605805719,NA,0.0190854856255263,0.558344347834845,-0.0186536770121103,0.472539795377679,0.490099178493159,0.4954317072564,0.307175346953824,-0.381007444753199,-0.124564421770954,0.0122221611935697
