"RT","img_1","img_2","isSameProffesion","img1proffesion","img2proffesion","img1Gender","img2Gender","keyPressed","pair","normlised_keyPress","age","gender","handedness","participant"
"2789","E_F_galit_gutman.png","P_M_saar.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M",4,"E_F_galit_gutman.png P_M_saar.png",-0.47154640623728,"23","F","right","8920"
"3743","E_F_ilanit.png","P_M_gantz.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M",6,"E_F_ilanit.png P_M_gantz.png",0.631795684715786,"23","F","right","9221"
"4476","P_F_staiv.png","P_M_gantz.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M",6,"P_F_staiv.png P_M_gantz.png",0.631795684715786,"23","F","right","9221"
"4737","P_M_lapid.png","P_M_saar.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M",6,"P_M_lapid.png P_M_saar.png",0.631795684715786,"23","F","right","9221"
"5890","E_M_ido.png","P_M_gantz.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M",5,"E_M_ido.png P_M_gantz.png",-0.680395352770846,"23","F","right","9221"
"3805","E_M_ido.png","P_M_saar.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M",5,"E_M_ido.png P_M_saar.png",-0.680395352770846,"23","F","right","9221"
"4159","P_M_gantz.png","P_M_saar.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M",6,"P_M_gantz.png P_M_saar.png",0.631795684715786,"23","F","right","9221"
"6591","E_F_ilanit.png","P_M_lapid.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M",6,"E_F_ilanit.png P_M_lapid.png",0.631795684715786,"23","F","right","9221"
"3713","P_F_staiv.png","P_M_saar.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M",6,"P_F_staiv.png P_M_saar.png",0.631795684715786,"23","F","right","9221"
"1927","E_F_ilanit.png","P_M_saar.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M",6,"E_F_ilanit.png P_M_saar.png",0.631795684715786,"23","F","right","9221"
"3844","E_M_ido.png","P_M_lapid.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M",6,"E_M_ido.png P_M_lapid.png",0.631795684715786,"23","F","right","9221"
"2106","P_F_staiv.png","P_M_lapid.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M",6,"P_F_staiv.png P_M_lapid.png",0.631795684715786,"23","F","right","9221"
"1947","E_F_ilanit.png","E_M_ido.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M",6,"E_F_ilanit.png E_M_ido.png",0.631795684715786,"23","F","right","9221"
"2011","P_M_gantz.png","P_M_lapid.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M",6,"P_M_gantz.png P_M_lapid.png",0.631795684715786,"23","F","right","9221"
"3268","E_M_ido.png","P_F_staiv.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F",6,"E_M_ido.png P_F_staiv.png",0.631795684715786,"23","F","right","9221"
"1680","E_F_ilanit.png","P_F_staiv.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F",6,"E_F_ilanit.png P_F_staiv.png",0.631795684715786,"23","F","right","9221"
"6162","E_F_galit_gutman.png","P_M_saar.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M",5,"E_F_galit_gutman.png P_M_saar.png",0.107584659051675,"21","M","right","8985"
"2292","E_M_yuda.png","P_M_buji.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M",6,"E_M_yuda.png P_M_buji.png",0.417439325308463,"22","M","left","9057"
"4572","P_M_benet.png","P_M_saar.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M",6,"P_M_benet.png P_M_saar.png",0.417439325308463,"22","M","left","9057"
"3207","P_M_benet.png","P_M_buji.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M",5,"P_M_benet.png P_M_buji.png",-1.77411713256097,"22","M","left","9057"
"2440","E_F_rotem_sela.png","P_M_benet.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M",6,"E_F_rotem_sela.png P_M_benet.png",0.417439325308463,"22","M","left","9057"
"5228","P_M_buji.png","P_M_saar.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M",5,"P_M_buji.png P_M_saar.png",-1.77411713256097,"22","M","left","9057"
"1853","E_M_yuda.png","P_M_saar.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M",6,"E_M_yuda.png P_M_saar.png",0.417439325308463,"22","M","left","9057"
"1139","E_M_yuda.png","P_M_benet.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M",6,"E_M_yuda.png P_M_benet.png",0.417439325308463,"22","M","left","9057"
"2388","E_F_rotem_sela.png","P_M_saar.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M",6,"E_F_rotem_sela.png P_M_saar.png",0.417439325308463,"22","M","left","9057"
"1339","E_F_rotem_sela.png","P_M_buji.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M",6,"E_F_rotem_sela.png P_M_buji.png",0.417439325308463,"22","M","left","9057"
"1654","E_F_rotem_sela.png","E_M_yuda.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M",6,"E_F_rotem_sela.png E_M_yuda.png",0.417439325308463,"22","M","left","9057"
"2995","E_F_galit_gutman.png","P_M_saar.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M",6,"E_F_galit_gutman.png P_M_saar.png",0.633907692387618,"23","F","right","8965"
"4613","E_F_ilanit.png","P_M_saar.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M",6,"E_F_ilanit.png P_M_saar.png",0.633907692387618,"23","F","right","8965"
"5143","E_F_galit_gutman.png","E_F_ilanit.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F",3,"E_F_galit_gutman.png E_F_ilanit.png",-3.54546046556331,"23","F","right","8965"
"10455","E_F_rotem_sela.png","P_M_benet.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M",6,"E_F_rotem_sela.png P_M_benet.png",1.75879884341579,"19","other","right","9006"
"4449","E_F_shiri.png","P_M_buji.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M",5,"E_F_shiri.png P_M_buji.png",0.976650651873237,"19","other","right","9006"
"14383","E_F_galit_gutman.png","E_F_shiri.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F",3,"E_F_galit_gutman.png E_F_shiri.png",-0.587645731211862,"19","other","right","9006"
"7882","E_F_ilanit.png","P_M_benet.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M",4,"E_F_ilanit.png P_M_benet.png",0.194502460330687,"19","other","right","9006"
"4538","E_F_rotem_sela.png","E_M_ido.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M",5,"E_F_rotem_sela.png E_M_ido.png",0.976650651873237,"19","other","right","9006"
"4574","E_F_shiri.png","P_M_gantz.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M",3,"E_F_shiri.png P_M_gantz.png",-0.587645731211862,"19","other","right","9006"
"5190","E_M_ido.png","P_M_benet.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M",4,"E_M_ido.png P_M_benet.png",0.194502460330687,"19","other","right","9006"
"15753","E_F_galit_gutman.png","E_M_ido.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M",4,"E_F_galit_gutman.png E_M_ido.png",0.194502460330687,"19","other","right","9006"
"5057","E_F_galit_gutman.png","P_F_michaeli.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F",3,"E_F_galit_gutman.png P_F_michaeli.png",-0.587645731211862,"19","other","right","9006"
"5151","E_F_ninet.png","P_F_michaeli.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F",2,"E_F_ninet.png P_F_michaeli.png",-1.36979392275441,"19","other","right","9006"
"12628","E_F_ninet.png","P_M_gantz.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M",6,"E_F_ninet.png P_M_gantz.png",1.75879884341579,"19","other","right","9006"
"9731","E_F_ilanit.png","E_F_rotem_sela.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F",2,"E_F_ilanit.png E_F_rotem_sela.png",-1.36979392275441,"19","other","right","9006"
"21106","P_M_gantz.png","P_M_buji.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M",3,"P_M_gantz.png P_M_buji.png",-0.587645731211862,"19","other","right","9006"
"15929","E_F_shiri.png","P_M_benet.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M",4,"E_F_shiri.png P_M_benet.png",0.194502460330687,"19","other","right","9006"
"7035","E_F_galit_gutman.png","P_M_benet.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M",3,"E_F_galit_gutman.png P_M_benet.png",-0.587645731211862,"19","other","right","9006"
"21595","E_F_ilanit.png","P_F_regev.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F",2,"E_F_ilanit.png P_F_regev.png",-1.36979392275441,"19","other","right","9006"
"21455","E_F_ninet.png","E_M_ido.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M",4,"E_F_ninet.png E_M_ido.png",0.194502460330687,"19","other","right","9006"
"11972","E_F_galit_gutman.png","P_M_buji.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M",4,"E_F_galit_gutman.png P_M_buji.png",0.194502460330687,"19","other","right","9006"
"10068","E_F_ninet.png","P_M_benet.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M",3,"E_F_ninet.png P_M_benet.png",-0.587645731211862,"19","other","right","9006"
"12951","E_M_ido.png","P_F_michaeli.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F",3,"E_M_ido.png P_F_michaeli.png",-0.587645731211862,"19","other","right","9006"
"6628","P_F_michaeli.png","P_M_gantz.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M",3,"P_F_michaeli.png P_M_gantz.png",-0.587645731211862,"19","other","right","9006"
"3463","E_M_ido.png","P_F_regev.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F",2,"E_M_ido.png P_F_regev.png",-1.36979392275441,"19","other","right","9006"
"11156","E_F_ilanit.png","P_M_buji.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M",3,"E_F_ilanit.png P_M_buji.png",-0.587645731211862,"19","other","right","9006"
"11437","E_F_shiri.png","P_F_regev.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F",4,"E_F_shiri.png P_F_regev.png",0.194502460330687,"19","other","right","9006"
"7314","E_F_shiri.png","E_M_ido.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M",5,"E_F_shiri.png E_M_ido.png",0.976650651873237,"19","other","right","9006"
"10222","E_F_galit_gutman.png","E_F_ilanit.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F",1,"E_F_galit_gutman.png E_F_ilanit.png",-2.15194211429696,"19","other","right","9006"
