"""RT""","""img_1""","""img_2""","""isSameProffesion""","""img1proffesion""","""img2proffesion""","""img1Gender""","""img2Gender""","""keyPressed"""
7089,"""E_F_sandra_bullock.jpg""","""P_M_david_cameron.jpg""","""FALSE""","""pictures/stimuli/E""","""pictures/stimuli/P""","""F""","""M""","""5"""
3162,"""E_F_jennifer_aniston.jpg""","""E_M_michael_caine.jpg""","""TRUE""","""pictures/stimuli/E""","""pictures/stimuli/E""","""F""","""M""","""5"""
7031,"""E_M_robert_de_niro.jpg""","""E_M_tom_hankes.jpg""","""TRUE""","""pictures/stimuli/E""","""pictures/stimuli/E""","""M""","""M""","""2"""
4338,"""E_F_jennifer_aniston.jpg""","""E_F_Kate_Winslet.jpg""","""TRUE""","""pictures/stimuli/E""","""pictures/stimuli/E""","""F""","""F""","""2"""
3216,"""P_F_hillary_clinton.jpg""","""P_M_bill_clinton.jpg""","""TRUE""","""pictures/stimuli/P""","""pictures/stimuli/P""","""F""","""M""","""5"""
4214,"""P_F_hillary_clinton.jpg""","""P_F_tehresy_may.jpg""","""TRUE""","""pictures/stimuli/P""","""pictures/stimuli/P""","""F""","""F""","""2"""
3016,"""E_F_sandra_bullock.jpg""","""E_M_tom_hankes.jpg""","""TRUE""","""pictures/stimuli/E""","""pictures/stimuli/E""","""F""","""M""","""5"""
3205,"""E_F_Judi_Dench.jpg""","""P_F_nicola_sturgeon.jpg""","""FALSE""","""pictures/stimuli/E""","""pictures/stimuli/P""","""F""","""F""","""2"""
2767,"""E_F_keira_knightley.jpg""","""P_F_nicola_sturgeon.jpg""","""FALSE""","""pictures/stimuli/E""","""pictures/stimuli/P""","""F""","""F""","""3"""
2586,"""E_M_robert_de_niro.jpg""","""P_M_donald_trump.jpg""","""FALSE""","""pictures/stimuli/E""","""pictures/stimuli/P""","""M""","""M""","""3"""
2652,"""P_F_nicola_sturgeon.jpg""","""P_M_bill_clinton.jpg""","""TRUE""","""pictures/stimuli/P""","""pictures/stimuli/P""","""F""","""M""","""5"""
3313,"""E_M_robert_de_niro.jpg""","""P_M_Tony_Blair.jpg""","""FALSE""","""pictures/stimuli/E""","""pictures/stimuli/P""","""M""","""M""","""2"""
2175,"""P_F_hillary_clinton.jpg""","""P_M_Tony_Blair.jpg""","""TRUE""","""pictures/stimuli/P""","""pictures/stimuli/P""","""F""","""M""","""5"""
2485,"""E_F_Kate_Winslet.jpg""","""E_F_keira_knightley.jpg""","""TRUE""","""pictures/stimuli/E""","""pictures/stimuli/E""","""F""","""F""","""3"""
