"pair","img_1","img_2","keyPressed","fc8"
"E_F_angelina_jolie.jpg E_F_jennifer_aniston.jpg","E_F_angelina_jolie.jpg","E_F_jennifer_aniston.jpg",0.840930551290512,0.774872615933418
"E_F_angelina_jolie.jpg E_F_Judi_Dench.jpg","E_F_angelina_jolie.jpg","E_F_Judi_Dench.jpg",0.908752270042896,1.24597695469856
"E_F_angelina_jolie.jpg E_F_Kate_Winslet.jpg","E_F_angelina_jolie.jpg","E_F_Kate_Winslet.jpg",0.730546772480011,0.710244745016098
"E_F_angelina_jolie.jpg E_F_keira_knightley.jpg","E_F_angelina_jolie.jpg","E_F_keira_knightley.jpg",0.719180852174759,0.381672978401184
"E_F_angelina_jolie.jpg E_F_sandra_bullock.jpg","E_F_angelina_jolie.jpg","E_F_sandra_bullock.jpg",0.854195609688759,0.83412478864193
"E_F_angelina_jolie.jpg E_M_anthony_hopkins.jpg","E_F_angelina_jolie.jpg","E_M_anthony_hopkins.jpg",0.8898870870471,1.17324964702129
"E_F_angelina_jolie.jpg E_M_Hugh_Grant.jpg","E_F_angelina_jolie.jpg","E_M_Hugh_Grant.jpg",0.795824870467186,0.748926669359207
"E_F_angelina_jolie.jpg E_M_liam_neeson.jpg","E_F_angelina_jolie.jpg","E_M_liam_neeson.jpg",0.800294414162636,0.827653288841248
"E_F_angelina_jolie.jpg E_M_Martin_Freeman.jpg","E_F_angelina_jolie.jpg","E_M_Martin_Freeman.jpg",0.900087088346481,0.994202968664467
"E_F_angelina_jolie.jpg E_M_michael_caine.jpg","E_F_angelina_jolie.jpg","E_M_michael_caine.jpg",0.937812145799398,1.19544488191605
"E_F_angelina_jolie.jpg E_M_nicolas_cage.jpg","E_F_angelina_jolie.jpg","E_M_nicolas_cage.jpg",0.850851595401764,0.99450216954574
"E_F_angelina_jolie.jpg E_M_robert_de_niro.jpg","E_F_angelina_jolie.jpg","E_M_robert_de_niro.jpg",0.959476083517075,1.25097420811653
"E_F_angelina_jolie.jpg E_M_tom_hankes.jpg","E_F_angelina_jolie.jpg","E_M_tom_hankes.jpg",0.876640044152737,0.902807548642159
"E_F_angelina_jolie.jpg P_F_angela_rayner.jpg","E_F_angelina_jolie.jpg","P_F_angela_rayner.jpg",0.803990066051483,0.873096466064453
"E_F_angelina_jolie.jpg P_F_esther_mcvey.jpg","E_F_angelina_jolie.jpg","P_F_esther_mcvey.jpg",0.884451650083065,1.04947644099593
"E_F_angelina_jolie.jpg P_F_hillary_clinton.jpg","E_F_angelina_jolie.jpg","P_F_hillary_clinton.jpg",0.868957117199898,0.949235927313566
"E_F_angelina_jolie.jpg P_F_nicola_sturgeon.jpg","E_F_angelina_jolie.jpg","P_F_nicola_sturgeon.jpg",0.931106507778168,1.1196691468358
"E_F_angelina_jolie.jpg P_F_PRITI_PATEL.jpg","E_F_angelina_jolie.jpg","P_F_PRITI_PATEL.jpg",0.787601411342621,0.85784712433815
"E_F_angelina_jolie.jpg P_F_theresa_may.jpg","E_F_angelina_jolie.jpg","P_F_theresa_may.jpg",0.942345529794693,1.12984322011471
"E_F_angelina_jolie.jpg P_M_bill_clinton.jpg","E_F_angelina_jolie.jpg","P_M_bill_clinton.jpg",0.916872665286064,1.04866042733192
"E_F_angelina_jolie.jpg P_M_boris_johnson.jpg","E_F_angelina_jolie.jpg","P_M_boris_johnson.jpg",0.943420924246311,1.24698974192142
"E_F_angelina_jolie.jpg P_M_david_cameron.jpg","E_F_angelina_jolie.jpg","P_M_david_cameron.jpg",0.92900625616312,1.15663672983646
"E_F_angelina_jolie.jpg P_M_donald_trump.jpg","E_F_angelina_jolie.jpg","P_M_donald_trump.jpg",0.932176783680916,0.98875914607197
"E_F_angelina_jolie.jpg P_M_george_Wbush.jpg","E_F_angelina_jolie.jpg","P_M_george_Wbush.jpg",0.924439996480942,1.03473505750299
"E_F_angelina_jolie.jpg P_M_Tony_Blair.jpg","E_F_angelina_jolie.jpg","P_M_Tony_Blair.jpg",0.816011279821396,0.990090162493289
"E_F_jennifer_aniston.jpg E_F_Judi_Dench.jpg","E_F_jennifer_aniston.jpg","E_F_Judi_Dench.jpg",0.875770412385464,1.04416156560183
"E_F_jennifer_aniston.jpg E_F_Kate_Winslet.jpg","E_F_jennifer_aniston.jpg","E_F_Kate_Winslet.jpg",0.786350592970848,0.805948868393898
"E_F_jennifer_aniston.jpg E_F_keira_knightley.jpg","E_F_jennifer_aniston.jpg","E_F_keira_knightley.jpg",0.779793724417686,0.63623982667923
"E_F_jennifer_aniston.jpg E_F_sandra_bullock.jpg","E_F_jennifer_aniston.jpg","E_F_sandra_bullock.jpg",0.753104746341705,0.862071827054024
"E_F_jennifer_aniston.jpg E_M_anthony_hopkins.jpg","E_F_jennifer_aniston.jpg","E_M_anthony_hopkins.jpg",0.904956690967083,1.12715227901936
"E_F_jennifer_aniston.jpg E_M_Hugh_Grant.jpg","E_F_jennifer_aniston.jpg","E_M_Hugh_Grant.jpg",0.819945320487022,0.830695241689682
"E_F_jennifer_aniston.jpg E_M_liam_neeson.jpg","E_F_jennifer_aniston.jpg","E_M_liam_neeson.jpg",0.849534541368484,1.16753239929676
"E_F_jennifer_aniston.jpg E_M_Martin_Freeman.jpg","E_F_jennifer_aniston.jpg","E_M_Martin_Freeman.jpg",0.791472971439362,0.727002620697021
"E_F_jennifer_aniston.jpg E_M_michael_caine.jpg","E_F_jennifer_aniston.jpg","E_M_michael_caine.jpg",0.886515833437443,1.1285659968853
"E_F_jennifer_aniston.jpg E_M_nicolas_cage.jpg","E_F_jennifer_aniston.jpg","E_M_nicolas_cage.jpg",0.825012788176537,0.963335238397121
"E_F_jennifer_aniston.jpg E_M_robert_de_niro.jpg","E_F_jennifer_aniston.jpg","E_M_robert_de_niro.jpg",0.904430009424686,1.14955082535744
"E_F_jennifer_aniston.jpg E_M_tom_hankes.jpg","E_F_jennifer_aniston.jpg","E_M_tom_hankes.jpg",0.863686814904213,1.00368806091137
"E_F_jennifer_aniston.jpg P_F_angela_rayner.jpg","E_F_jennifer_aniston.jpg","P_F_angela_rayner.jpg",0.849912285804749,0.825686559081078
"E_F_jennifer_aniston.jpg P_F_esther_mcvey.jpg","E_F_jennifer_aniston.jpg","P_F_esther_mcvey.jpg",0.776845350861549,0.898237034678459
"E_F_jennifer_aniston.jpg P_F_hillary_clinton.jpg","E_F_jennifer_aniston.jpg","P_F_hillary_clinton.jpg",0.755017712712288,0.653737753629684
"E_F_jennifer_aniston.jpg P_F_nicola_sturgeon.jpg","E_F_jennifer_aniston.jpg","P_F_nicola_sturgeon.jpg",0.773772180080414,0.750573486089706
"E_F_jennifer_aniston.jpg P_F_PRITI_PATEL.jpg","E_F_jennifer_aniston.jpg","P_F_PRITI_PATEL.jpg",0.795684888958931,0.895875826478004
"E_F_jennifer_aniston.jpg P_F_theresa_may.jpg","E_F_jennifer_aniston.jpg","P_F_theresa_may.jpg",0.877244859933853,1.09951438009739
"E_F_jennifer_aniston.jpg P_M_bill_clinton.jpg","E_F_jennifer_aniston.jpg","P_M_bill_clinton.jpg",0.833189979195595,0.984861885197461
"E_F_jennifer_aniston.jpg P_M_boris_johnson.jpg","E_F_jennifer_aniston.jpg","P_M_boris_johnson.jpg",0.906261496245861,1.25864541530609
"E_F_jennifer_aniston.jpg P_M_david_cameron.jpg","E_F_jennifer_aniston.jpg","P_M_david_cameron.jpg",0.830894142389297,0.93282476067543
"E_F_jennifer_aniston.jpg P_M_donald_trump.jpg","E_F_jennifer_aniston.jpg","P_M_donald_trump.jpg",0.874786034226418,1.22576820850372
"E_F_jennifer_aniston.jpg P_M_george_Wbush.jpg","E_F_jennifer_aniston.jpg","P_M_george_Wbush.jpg",0.894948467612267,1.02775334380567
"E_F_jennifer_aniston.jpg P_M_Tony_Blair.jpg","E_F_jennifer_aniston.jpg","P_M_Tony_Blair.jpg",0.919105030596256,1.35214880108833
"E_F_Judi_Dench.jpg E_F_Kate_Winslet.jpg","E_F_Judi_Dench.jpg","E_F_Kate_Winslet.jpg",0.884823456406593,1.01090919505805
"E_F_Judi_Dench.jpg E_F_keira_knightley.jpg","E_F_Judi_Dench.jpg","E_F_keira_knightley.jpg",0.936596557497978,1.04369262233377
"E_F_Judi_Dench.jpg E_F_sandra_bullock.jpg","E_F_Judi_Dench.jpg","E_F_sandra_bullock.jpg",0.905148945748806,0.931672833859921
"E_F_Judi_Dench.jpg E_M_anthony_hopkins.jpg","E_F_Judi_Dench.jpg","E_M_anthony_hopkins.jpg",0.812449306249619,1.26657366752625
"E_F_Judi_Dench.jpg E_M_Hugh_Grant.jpg","E_F_Judi_Dench.jpg","E_M_Hugh_Grant.jpg",0.888524770736694,1.05923253297806
"E_F_Judi_Dench.jpg E_M_liam_neeson.jpg","E_F_Judi_Dench.jpg","E_M_liam_neeson.jpg",0.907026052474976,1.27885127067566
"E_F_Judi_Dench.jpg E_M_Martin_Freeman.jpg","E_F_Judi_Dench.jpg","E_M_Martin_Freeman.jpg",0.843560889363289,0.809064328670502
"E_F_Judi_Dench.jpg E_M_michael_caine.jpg","E_F_Judi_Dench.jpg","E_M_michael_caine.jpg",0.917227253317833,1.22118411958218
"E_F_Judi_Dench.jpg E_M_nicolas_cage.jpg","E_F_Judi_Dench.jpg","E_M_nicolas_cage.jpg",0.940571572631598,0.980132553726435
"E_F_Judi_Dench.jpg E_M_robert_de_niro.jpg","E_F_Judi_Dench.jpg","E_M_robert_de_niro.jpg",0.953982226550579,1.06214453652501
"E_F_Judi_Dench.jpg E_M_tom_hankes.jpg","E_F_Judi_Dench.jpg","E_M_tom_hankes.jpg",0.880596786737442,1.04863272607327
"E_F_Judi_Dench.jpg P_F_angela_rayner.jpg","E_F_Judi_Dench.jpg","P_F_angela_rayner.jpg",0.875717058777809,0.983213001862168
"E_F_Judi_Dench.jpg P_F_esther_mcvey.jpg","E_F_Judi_Dench.jpg","P_F_esther_mcvey.jpg",0.769552126526833,0.95488054677844
"E_F_Judi_Dench.jpg P_F_hillary_clinton.jpg","E_F_Judi_Dench.jpg","P_F_hillary_clinton.jpg",0.789453893899918,0.811529338359833
"E_F_Judi_Dench.jpg P_F_nicola_sturgeon.jpg","E_F_Judi_Dench.jpg","P_F_nicola_sturgeon.jpg",0.692578136920929,0.958544358611107
"E_F_Judi_Dench.jpg P_F_PRITI_PATEL.jpg","E_F_Judi_Dench.jpg","P_F_PRITI_PATEL.jpg",0.907349087297916,0.985203227959573
"E_F_Judi_Dench.jpg P_F_theresa_may.jpg","E_F_Judi_Dench.jpg","P_F_theresa_may.jpg",0.746959298849106,0.817336738109589
"E_F_Judi_Dench.jpg P_M_bill_clinton.jpg","E_F_Judi_Dench.jpg","P_M_bill_clinton.jpg",0.830715090036392,0.960509847849607
"E_F_Judi_Dench.jpg P_M_boris_johnson.jpg","E_F_Judi_Dench.jpg","P_M_boris_johnson.jpg",0.748350292444229,0.934229716658592
"E_F_Judi_Dench.jpg P_M_david_cameron.jpg","E_F_Judi_Dench.jpg","P_M_david_cameron.jpg",0.832235932350159,0.99300223402679
"E_F_Judi_Dench.jpg P_M_donald_trump.jpg","E_F_Judi_Dench.jpg","P_M_donald_trump.jpg",0.731947779655457,0.626520305871964
"E_F_Judi_Dench.jpg P_M_george_Wbush.jpg","E_F_Judi_Dench.jpg","P_M_george_Wbush.jpg",0.853990837931633,1.04851803928614
"E_F_Judi_Dench.jpg P_M_Tony_Blair.jpg","E_F_Judi_Dench.jpg","P_M_Tony_Blair.jpg",0.831099003553391,1.03985083475709
"E_F_Kate_Winslet.jpg E_F_keira_knightley.jpg","E_F_Kate_Winslet.jpg","E_F_keira_knightley.jpg",0.75587172806263,0.652418583631516
"E_F_Kate_Winslet.jpg E_F_sandra_bullock.jpg","E_F_Kate_Winslet.jpg","E_F_sandra_bullock.jpg",0.807553753256798,0.659746587276459
"E_F_Kate_Winslet.jpg E_M_anthony_hopkins.jpg","E_F_Kate_Winslet.jpg","E_M_anthony_hopkins.jpg",0.888251945376396,1.13468888401985
"E_F_Kate_Winslet.jpg E_M_Hugh_Grant.jpg","E_F_Kate_Winslet.jpg","E_M_Hugh_Grant.jpg",0.91263697296381,1.11773651093245
"E_F_Kate_Winslet.jpg E_M_liam_neeson.jpg","E_F_Kate_Winslet.jpg","E_M_liam_neeson.jpg",0.896799132227898,1.1895896345377
"E_F_Kate_Winslet.jpg E_M_Martin_Freeman.jpg","E_F_Kate_Winslet.jpg","E_M_Martin_Freeman.jpg",0.898106373846531,1.10148388892412
"E_F_Kate_Winslet.jpg E_M_michael_caine.jpg","E_F_Kate_Winslet.jpg","E_M_michael_caine.jpg",0.881504632532597,1.16464444994926
"E_F_Kate_Winslet.jpg E_M_nicolas_cage.jpg","E_F_Kate_Winslet.jpg","E_M_nicolas_cage.jpg",0.817426010966301,0.759391918778419
"E_F_Kate_Winslet.jpg E_M_robert_de_niro.jpg","E_F_Kate_Winslet.jpg","E_M_robert_de_niro.jpg",0.911984883248806,1.130250826478
"E_F_Kate_Winslet.jpg E_M_tom_hankes.jpg","E_F_Kate_Winslet.jpg","E_M_tom_hankes.jpg",0.866106405854225,0.939506225287914
"E_F_Kate_Winslet.jpg P_F_angela_rayner.jpg","E_F_Kate_Winslet.jpg","P_F_angela_rayner.jpg",0.717423111200333,0.519713133573532
"E_F_Kate_Winslet.jpg P_F_esther_mcvey.jpg","E_F_Kate_Winslet.jpg","P_F_esther_mcvey.jpg",0.837192967534065,0.987135164439678
"E_F_Kate_Winslet.jpg P_F_hillary_clinton.jpg","E_F_Kate_Winslet.jpg","P_F_hillary_clinton.jpg",0.790446937084198,1.00013610799215
"E_F_Kate_Winslet.jpg P_F_nicola_sturgeon.jpg","E_F_Kate_Winslet.jpg","P_F_nicola_sturgeon.jpg",0.913972243666649,0.903082177042961
