"pair","img_1","img_2","keyPressed"
"P_F_PRITI_PATEL.jpg E_M_anthony_hopkins.jpg","P_F_PRITI_PATEL.jpg","E_M_anthony_hopkins.jpg",0.548
"P_F_PRITI_PATEL.jpg P_F_nicola_sturgeon.jpg","P_F_PRITI_PATEL.jpg","P_F_nicola_sturgeon.jpg",0.5186
"P_F_PRITI_PATEL.jpg E_M_michael_caine.jpg","P_F_PRITI_PATEL.jpg","E_M_michael_caine.jpg",0.5386
"P_F_PRITI_PATEL.jpg E_M_robert_de_niro.jpg","P_F_PRITI_PATEL.jpg","E_M_robert_de_niro.jpg",0.5703
"P_F_PRITI_PATEL.jpg E_F_Kate_Winslet.jpg","P_F_PRITI_PATEL.jpg","E_F_Kate_Winslet.jpg",0.426
"P_F_PRITI_PATEL.jpg E_M_Hugh_Grant.jpg","P_F_PRITI_PATEL.jpg","E_M_Hugh_Grant.jpg",0.5562
"P_F_PRITI_PATEL.jpg P_M_donald_trump.jpg","P_F_PRITI_PATEL.jpg","P_M_donald_trump.jpg",0.496
"P_F_PRITI_PATEL.jpg E_M_liam_neeson.jpg","P_F_PRITI_PATEL.jpg","E_M_liam_neeson.jpg",0.6252
"P_F_PRITI_PATEL.jpg P_M_boris_johnson.jpg","P_F_PRITI_PATEL.jpg","P_M_boris_johnson.jpg",0.5327
"P_F_PRITI_PATEL.jpg E_M_tom_hankes.jpg","P_F_PRITI_PATEL.jpg","E_M_tom_hankes.jpg",0.5413
"P_F_PRITI_PATEL.jpg P_F_tehresy_may.jpg","P_F_PRITI_PATEL.jpg","P_F_tehresy_may.jpg",0.491
"P_F_PRITI_PATEL.jpg P_F_hillary_clinton.jpg","P_F_PRITI_PATEL.jpg","P_F_hillary_clinton.jpg",0.4565
"P_F_PRITI_PATEL.jpg P_M_Tony_Blair.jpg","P_F_PRITI_PATEL.jpg","P_M_Tony_Blair.jpg",0.5144
"P_F_PRITI_PATEL.jpg E_M_nicolas_cage.jpg","P_F_PRITI_PATEL.jpg","E_M_nicolas_cage.jpg",0.5918
"P_M_david_cameron.jpg P_M_george_Wbush.jpg","P_M_david_cameron.jpg","P_M_george_Wbush.jpg",0.3057
"P_M_david_cameron.jpg E_M_Martin_Freeman.jpg","P_M_david_cameron.jpg","E_M_Martin_Freeman.jpg",0.353
"P_M_david_cameron.jpg E_F_angelina_jolie.jpg","P_M_david_cameron.jpg","E_F_angelina_jolie.jpg",0.3613
"P_M_david_cameron.jpg E_M_anthony_hopkins.jpg","P_M_david_cameron.jpg","E_M_anthony_hopkins.jpg",0.401
"P_M_david_cameron.jpg P_F_nicola_sturgeon.jpg","P_M_david_cameron.jpg","P_F_nicola_sturgeon.jpg",0.248
"P_M_david_cameron.jpg E_M_michael_caine.jpg","P_M_david_cameron.jpg","E_M_michael_caine.jpg",0.4595
"P_M_david_cameron.jpg E_M_robert_de_niro.jpg","P_M_david_cameron.jpg","E_M_robert_de_niro.jpg",0.4697
"P_M_david_cameron.jpg E_F_Kate_Winslet.jpg","P_M_david_cameron.jpg","E_F_Kate_Winslet.jpg",0.4717
"P_M_david_cameron.jpg E_M_Hugh_Grant.jpg","P_M_david_cameron.jpg","E_M_Hugh_Grant.jpg",0.423
"P_M_david_cameron.jpg P_M_donald_trump.jpg","P_M_david_cameron.jpg","P_M_donald_trump.jpg",0.326
"P_M_david_cameron.jpg E_M_liam_neeson.jpg","P_M_david_cameron.jpg","E_M_liam_neeson.jpg",0.442
"P_M_david_cameron.jpg P_M_boris_johnson.jpg","P_M_david_cameron.jpg","P_M_boris_johnson.jpg",0.2007
"P_M_david_cameron.jpg E_M_tom_hankes.jpg","P_M_david_cameron.jpg","E_M_tom_hankes.jpg",0.343
"P_M_david_cameron.jpg P_F_tehresy_may.jpg","P_M_david_cameron.jpg","P_F_tehresy_may.jpg",0.2544
"P_M_david_cameron.jpg P_F_hillary_clinton.jpg","P_M_david_cameron.jpg","P_F_hillary_clinton.jpg",0.3364
"P_M_david_cameron.jpg P_M_Tony_Blair.jpg","P_M_david_cameron.jpg","P_M_Tony_Blair.jpg",0.225
"P_M_david_cameron.jpg E_M_nicolas_cage.jpg","P_M_david_cameron.jpg","E_M_nicolas_cage.jpg",0.391
"P_M_george_Wbush.jpg E_M_Martin_Freeman.jpg","P_M_george_Wbush.jpg","E_M_Martin_Freeman.jpg",0.394
"P_M_george_Wbush.jpg E_F_angelina_jolie.jpg","P_M_george_Wbush.jpg","E_F_angelina_jolie.jpg",0.3403
"P_M_george_Wbush.jpg E_M_anthony_hopkins.jpg","P_M_george_Wbush.jpg","E_M_anthony_hopkins.jpg",0.4194
"P_M_george_Wbush.jpg P_F_nicola_sturgeon.jpg","P_M_george_Wbush.jpg","P_F_nicola_sturgeon.jpg",0.3877
"P_M_george_Wbush.jpg E_M_michael_caine.jpg","P_M_george_Wbush.jpg","E_M_michael_caine.jpg",0.414
"P_M_george_Wbush.jpg E_M_robert_de_niro.jpg","P_M_george_Wbush.jpg","E_M_robert_de_niro.jpg",0.429
"P_M_george_Wbush.jpg E_F_Kate_Winslet.jpg","P_M_george_Wbush.jpg","E_F_Kate_Winslet.jpg",0.495
"P_M_george_Wbush.jpg E_M_Hugh_Grant.jpg","P_M_george_Wbush.jpg","E_M_Hugh_Grant.jpg",0.49
"P_M_george_Wbush.jpg P_M_donald_trump.jpg","P_M_george_Wbush.jpg","P_M_donald_trump.jpg",0.23
"P_M_george_Wbush.jpg E_M_liam_neeson.jpg","P_M_george_Wbush.jpg","E_M_liam_neeson.jpg",0.3804
"P_M_george_Wbush.jpg P_M_boris_johnson.jpg","P_M_george_Wbush.jpg","P_M_boris_johnson.jpg",0.308
"P_M_george_Wbush.jpg E_M_tom_hankes.jpg","P_M_george_Wbush.jpg","E_M_tom_hankes.jpg",0.309
"P_M_george_Wbush.jpg P_F_tehresy_may.jpg","P_M_george_Wbush.jpg","P_F_tehresy_may.jpg",0.3765
"P_M_george_Wbush.jpg P_F_hillary_clinton.jpg","P_M_george_Wbush.jpg","P_F_hillary_clinton.jpg",0.2705
"P_M_george_Wbush.jpg P_M_Tony_Blair.jpg","P_M_george_Wbush.jpg","P_M_Tony_Blair.jpg",0.289
"P_M_george_Wbush.jpg E_M_nicolas_cage.jpg","P_M_george_Wbush.jpg","E_M_nicolas_cage.jpg",0.3276
