RT,img_1,img_2,isSameProffesion,img1proffesion,img2proffesion,img1Gender,img2Gender,keyPressed,5fd131a9a38b070be1ad92f0,"07/12/2022, 11:52:15"
18568,E_M_Peter_Kay.png,P_M_nigel_farage.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,4,5fd131a9a38b070be1ad92f0,"07/12/2022, 11:52:15"
7382,E_M_Simon_Pegg.png,P_M_nigel_farage.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,4,5fd131a9a38b070be1ad92f0,"07/12/2022, 11:52:15"
23743,E_M_Jimmy_Carr.png,E_M_Russell_Howard.png,TRUE,pictures/stimuli/E,pictures/stimuli/E,M,M,4,5fd131a9a38b070be1ad92f0,"07/12/2022, 11:52:15"
6062,P_F_nicola_sturge.png,P_F_Theresa_May.png,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,F,3,5fd131a9a38b070be1ad92f0,"07/12/2022, 11:52:15"
6032,E_M_Peter_Kay.png,P_M_Sajid_Javid.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,5,5fd131a9a38b070be1ad92f0,"07/12/2022, 11:52:15"
9770,E_F_Jennifer_Saunders.png,P_M_keir_starmer.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,4,5fd131a9a38b070be1ad92f0,"07/12/2022, 11:52:15"
5592,E_M_Russell_Howard.png,P_M_Sajid_Javid.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,5,5fd131a9a38b070be1ad92f0,"07/12/2022, 11:52:15"
4750,E_F_Dawn_Roma_French.png,E_F_Jennifer_Saunders.png,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,F,4,5fd131a9a38b070be1ad92f0,"07/12/2022, 11:52:15"
7286,E_M_Peter_Kay.png,P_M_keir_starmer.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,4,5fd131a9a38b070be1ad92f0,"07/12/2022, 11:52:15"
20818,E_M_Jimmy_Carr.png,P_F_nicola_sturge.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,4,5fd131a9a38b070be1ad92f0,"07/12/2022, 11:52:15"
6871,E_F_Sarah_Millican.png,P_M_Michael_Gove.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,4,5fd131a9a38b070be1ad92f0,"07/12/2022, 11:52:15"
5656,P_F_Theresa_May.png,P_M_Sajid_Javid.png,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,M,5,5fd131a9a38b070be1ad92f0,"07/12/2022, 11:52:15"
3779,E_M_Simon_Pegg.png,P_M_david_camer.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,5,5fd131a9a38b070be1ad92f0,"07/12/2022, 11:52:15"
3446,P_F_nicola_sturge.png,P_M_Gordon_Brown.png,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,M,4,5fd131a9a38b070be1ad92f0,"07/12/2022, 11:52:15"
4005,E_M_Michael_McIntyr.png,E_M_Simon_Pegg.png,TRUE,pictures/stimuli/E,pictures/stimuli/E,M,M,4,5fd131a9a38b070be1ad92f0,"07/12/2022, 11:52:15"
3922,P_F_nicola_sturge.png,P_M_Sajid_Javid.png,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,M,5,5fd131a9a38b070be1ad92f0,"07/12/2022, 11:52:15"
3865,E_F_Sarah_Millican.png,P_M_Gordon_Brown.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,5,5fd131a9a38b070be1ad92f0,"07/12/2022, 11:52:15"
27338,E_F_Sarah_Millican.png,E_M_Peter_Kay.png,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,5,5fd131a9a38b070be1ad92f0,"07/12/2022, 11:52:15"
3731,E_F_Julie_Walters.png,P_M_Michael_Gove.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,5,5fd131a9a38b070be1ad92f0,"07/12/2022, 11:52:15"
2905,E_M_Simon_Pegg.png,P_M_Sajid_Javid.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,5,5fd131a9a38b070be1ad92f0,"07/12/2022, 11:52:15"
5756,E_F_Jennifer_Saunders.png,P_M_jeremy_corbyn.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,5,5fd131a9a38b070be1ad92f0,"07/12/2022, 11:52:15"
4083,E_F_Dawn_Roma_French.png,E_F_Sarah_Millican.png,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,F,4,5fd131a9a38b070be1ad92f0,"07/12/2022, 11:52:15"
3329,P_M_jeremy_corbyn.png,P_M_nigel_farage.png,TRUE,pictures/stimuli/P,pictures/stimuli/P,M,M,5,5fd131a9a38b070be1ad92f0,"07/12/2022, 11:52:15"
4187,P_M_Gordon_Brown.png,P_M_Sajid_Javid.png,TRUE,pictures/stimuli/P,pictures/stimuli/P,M,M,5,5fd131a9a38b070be1ad92f0,"07/12/2022, 11:52:15"
4157,E_M_Ewan_McGregor.png,E_M_Russell_Howard.png,TRUE,pictures/stimuli/E,pictures/stimuli/E,M,M,4,5fd131a9a38b070be1ad92f0,"07/12/2022, 11:52:15"
5535,E_M_Ewan_McGregor.png,E_M_Jimmy_Carr.png,TRUE,pictures/stimuli/E,pictures/stimuli/E,M,M,4,5fd131a9a38b070be1ad92f0,"07/12/2022, 11:52:15"
3628,E_M_Jimmy_Carr.png,P_M_Tony_Blair.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,5,5fd131a9a38b070be1ad92f0,"07/12/2022, 11:52:15"
4079,P_F_Theresa_May.png,P_M_Gordon_Brown.png,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,M,5,5fd131a9a38b070be1ad92f0,"07/12/2022, 11:52:15"
33835,E_F_Julie_Walters.png,P_F_nicola_sturge.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,F,2,5fd131a9a38b070be1ad92f0,"07/12/2022, 11:52:15"
4083,E_M_Jimmy_Carr.png,P_M_david_camer.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,5,5fd131a9a38b070be1ad92f0,"07/12/2022, 11:52:15"
3690,E_F_Dawn_Roma_French.png,E_M_Jimmy_Carr.png,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,5,5fd131a9a38b070be1ad92f0,"07/12/2022, 11:52:15"
4496,E_M_Jimmy_Carr.png,P_M_Michael_Gove.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,5,5fd131a9a38b070be1ad92f0,"07/12/2022, 11:52:15"
3998,E_F_Julie_Walters.png,E_M_Peter_Kay.png,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,4,5fd131a9a38b070be1ad92f0,"07/12/2022, 11:52:15"
4031,P_F_nicola_sturge.png,P_M_Michael_Gove.png,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,M,5,5fd131a9a38b070be1ad92f0,"07/12/2022, 11:52:15"
4611,P_F_Theresa_May.png,P_M_jeremy_corbyn.png,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,M,4,5fd131a9a38b070be1ad92f0,"07/12/2022, 11:52:15"
4656,E_M_Michael_McIntyr.png,P_M_Michael_Gove.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,5,5fd131a9a38b070be1ad92f0,"07/12/2022, 11:52:15"
24321,E_M_Russell_Howard.png,P_M_jeremy_corbyn.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,5,5fd131a9a38b070be1ad92f0,"07/12/2022, 11:52:15"
4375,E_M_Jimmy_Carr.png,P_M_keir_starmer.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,5,5fd131a9a38b070be1ad92f0,"07/12/2022, 11:52:15"
5848,E_F_Dawn_Roma_French.png,P_M_Gordon_Brown.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,4,5fd131a9a38b070be1ad92f0,"07/12/2022, 11:52:15"
4454,P_M_david_camer.png,P_M_keir_starmer.png,TRUE,pictures/stimuli/P,pictures/stimuli/P,M,M,3,5fd131a9a38b070be1ad92f0,"07/12/2022, 11:52:15"
4814,E_F_Sarah_Millican.png,E_M_Michael_McIntyr.png,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,5,5fd131a9a38b070be1ad92f0,"07/12/2022, 11:52:15"
4732,P_M_Sajid_Javid.png,P_M_Tony_Blair.png,TRUE,pictures/stimuli/P,pictures/stimuli/P,M,M,6,5fd131a9a38b070be1ad92f0,"07/12/2022, 11:52:15"
5921,E_F_Julie_Walters.png,E_M_Russell_Howard.png,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,3,5fd131a9a38b070be1ad92f0,"07/12/2022, 11:52:15"
3603,E_F_Dawn_Roma_French.png,E_M_Simon_Pegg.png,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,5,5fd131a9a38b070be1ad92f0,"07/12/2022, 11:52:15"
4169,E_M_Peter_Kay.png,P_F_nicola_sturge.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,3,5fd131a9a38b070be1ad92f0,"07/12/2022, 11:52:15"
4313,E_M_Peter_Kay.png,P_F_Theresa_May.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,4,5fd131a9a38b070be1ad92f0,"07/12/2022, 11:52:15"
4989,P_M_david_camer.png,P_M_jeremy_corbyn.png,TRUE,pictures/stimuli/P,pictures/stimuli/P,M,M,5,5fd131a9a38b070be1ad92f0,"07/12/2022, 11:52:15"
5115,E_M_Russell_Howard.png,P_F_Theresa_May.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,5,5fd131a9a38b070be1ad92f0,"07/12/2022, 11:52:15"
6418,E_M_Russell_Howard.png,E_M_Simon_Pegg.png,TRUE,pictures/stimuli/E,pictures/stimuli/E,M,M,5,5fd131a9a38b070be1ad92f0,"07/12/2022, 11:52:15"
3706,E_F_Julie_Walters.png,P_M_david_camer.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,4,5fd131a9a38b070be1ad92f0,"07/12/2022, 11:52:15"
4060,P_M_Michael_Gove.png,P_M_Tony_Blair.png,TRUE,pictures/stimuli/P,pictures/stimuli/P,M,M,5,5fd131a9a38b070be1ad92f0,"07/12/2022, 11:52:15"
file,isFamiliar,5fd131a9a38b070be1ad92f0,"07/12/2022, 11:52:15"
E_M_Ewan_McGregor.png,0,5fd131a9a38b070be1ad92f0,"07/12/2022, 11:52:15"
E_M_Simon_Pegg.png,0,5fd131a9a38b070be1ad92f0,"07/12/2022, 11:52:15"
P_M_keir_starmer.png,0,5fd131a9a38b070be1ad92f0,"07/12/2022, 11:52:15"
E_F_Jennifer_Saunders.png,0,5fd131a9a38b070be1ad92f0,"07/12/2022, 11:52:15"
E_M_Jimmy_Carr.png,0,5fd131a9a38b070be1ad92f0,"07/12/2022, 11:52:15"
P_M_Sajid_Javid.png,0,5fd131a9a38b070be1ad92f0,"07/12/2022, 11:52:15"
P_F_nicola_sturge.png,0,5fd131a9a38b070be1ad92f0,"07/12/2022, 11:52:15"
E_M_Michael_McIntyr.png,0,5fd131a9a38b070be1ad92f0,"07/12/2022, 11:52:15"
E_F_Sarah_Millican.png,0,5fd131a9a38b070be1ad92f0,"07/12/2022, 11:52:15"
P_M_Michael_Gove.png,0,5fd131a9a38b070be1ad92f0,"07/12/2022, 11:52:15"
E_M_Russell_Howard.png,0,5fd131a9a38b070be1ad92f0,"07/12/2022, 11:52:15"
P_M_david_camer.png,0,5fd131a9a38b070be1ad92f0,"07/12/2022, 11:52:15"
P_F_Theresa_May.png,0,5fd131a9a38b070be1ad92f0,"07/12/2022, 11:52:15"
P_M_Gordon_Brown.png,0,5fd131a9a38b070be1ad92f0,"07/12/2022, 11:52:15"
P_M_jeremy_corbyn.png,0,5fd131a9a38b070be1ad92f0,"07/12/2022, 11:52:15"
P_M_Tony_Blair.png,0,5fd131a9a38b070be1ad92f0,"07/12/2022, 11:52:15"
P_M_nigel_farage.png,0,5fd131a9a38b070be1ad92f0,"07/12/2022, 11:52:15"
E_F_Dawn_Roma_French.png,0,5fd131a9a38b070be1ad92f0,"07/12/2022, 11:52:15"
E_M_Peter_Kay.png,0,5fd131a9a38b070be1ad92f0,"07/12/2022, 11:52:15"
E_F_Julie_Walters.png,0,5fd131a9a38b070be1ad92f0,"07/12/2022, 11:52:15"
age: 25,gender: Female,handedness: right,5fd131a9a38b070be1ad92f0,"07/12/2022, 11:52:15"
