"""RT""","""img_1""","""img_2""","""isSameProffesion""","""img1proffesion""","""img2proffesion""","""img1Gender""","""img2Gender""","""keyPressed"""
4886,"""P_M_keir_starmer(9).png""","""P_M_Michael_Gove(3).png""","""TRUE""","""pictures/stimuli/P""","""pictures/stimuli/P""","""M""","""M""","""4"""
3456,"""P_F_nicola_sturge(17).png""","""P_M_Tony_Blair(12).png""","""TRUE""","""pictures/stimuli/P""","""pictures/stimuli/P""","""F""","""M""","""6"""
4402,"""E_M_Jimmy_Carr(12).png""","""P_M_Tony_Blair(12).png""","""FALSE""","""pictures/stimuli/E""","""pictures/stimuli/P""","""M""","""M""","""3"""
2712,"""P_F_Theresa_May(16).png""","""P_M_Sajid_Javid(12).png""","""TRUE""","""pictures/stimuli/P""","""pictures/stimuli/P""","""F""","""M""","""6"""
3238,"""E_M_Russell_Howard(20).png""","""P_F_Theresa_May(16).png""","""FALSE""","""pictures/stimuli/E""","""pictures/stimuli/P""","""M""","""F""","""4"""
4754,"""E_F_Julie_Walters(15).png""","""P_M_Sajid_Javid(12).png""","""FALSE""","""pictures/stimuli/E""","""pictures/stimuli/P""","""F""","""M""","""3"""
3435,"""E_F_Dawn_Roma(22).png""","""P_M_nigel_farage(9).png""","""FALSE""","""pictures/stimuli/E""","""pictures/stimuli/P""","""F""","""M""","""5"""
3199,"""E_M_Jimmy_Carr(12).png""","""E_M_Simon_Pegg(24).png""","""TRUE""","""pictures/stimuli/E""","""pictures/stimuli/E""","""M""","""M""","""3"""
3561,"""E_F_Julie_Walters(15).png""","""E_M_Peter_Kay(20).png""","""TRUE""","""pictures/stimuli/E""","""pictures/stimuli/E""","""F""","""M""","""6"""
4088,"""E_F_Sarah_Millican(22).png""","""E_M_Michael_McIntyr(7).png""","""TRUE""","""pictures/stimuli/E""","""pictures/stimuli/E""","""F""","""M""","""6"""
3269,"""E_M_Simon_Pegg(24).png""","""P_F_nicola_sturge(17).png""","""FALSE""","""pictures/stimuli/E""","""pictures/stimuli/P""","""M""","""F""","""2"""
2377,"""E_M_Peter_Kay(20).png""","""P_M_nigel_farage(9).png""","""FALSE""","""pictures/stimuli/E""","""pictures/stimuli/P""","""M""","""M""","""3"""
2849,"""P_M_david_camer(18).png""","""P_M_Sajid_Javid(12).png""","""TRUE""","""pictures/stimuli/P""","""pictures/stimuli/P""","""M""","""M""","""5"""
4802,"""E_M_Jimmy_Carr(12).png""","""E_M_Michael_McIntyr(7).png""","""TRUE""","""pictures/stimuli/E""","""pictures/stimuli/E""","""M""","""M""","""1"""
2927,"""E_F_Julie_Walters(15).png""","""P_M_nigel_farage(9).png""","""FALSE""","""pictures/stimuli/E""","""pictures/stimuli/P""","""F""","""M""","""6"""
2736,"""P_M_nigel_farage(9).png""","""P_M_Sajid_Javid(12).png""","""TRUE""","""pictures/stimuli/P""","""pictures/stimuli/P""","""M""","""M""","""6"""
3323,"""P_F_nicola_sturge(17).png""","""P_M_keir_starmer(9).png""","""TRUE""","""pictures/stimuli/P""","""pictures/stimuli/P""","""F""","""M""","""5"""
