"""RT""","""img_1""","""img_2""","""isSameProffesion""","""img1proffesion""","""img2proffesion""","""img1Gender""","""img2Gender""","""keyPressed"""
9149,"""E_F_Dawn_Roma(22).png""","""P_M_nigel_farage(9).png""","""FALSE""","""pictures/stimuli/E""","""pictures/stimuli/P""","""F""","""M""","""5"""
7409,"""E_F_Dawn_Roma(22).png""","""P_M_keir_starmer(9).png""","""FALSE""","""pictures/stimuli/E""","""pictures/stimuli/P""","""F""","""M""","""5"""
14140,"""E_F_Dawn_Roma(22).png""","""E_M_Simon_Pegg(24).png""","""TRUE""","""pictures/stimuli/E""","""pictures/stimuli/E""","""F""","""M""","""4"""
3475,"""E_F_Dawn_Roma(22).png""","""P_M_Gordon_Brown(14).png""","""FALSE""","""pictures/stimuli/E""","""pictures/stimuli/P""","""F""","""M""","""5"""
2784,"""P_M_david_camer(18).png""","""P_M_Michael_Gove(3).png""","""TRUE""","""pictures/stimuli/P""","""pictures/stimuli/P""","""M""","""M""","""4"""
3324,"""E_F_Julie_Walters(15).png""","""E_M_Peter_Kay(20).png""","""TRUE""","""pictures/stimuli/E""","""pictures/stimuli/E""","""F""","""M""","""4"""
2562,"""P_M_david_camer(18).png""","""P_M_nigel_farage(9).png""","""TRUE""","""pictures/stimuli/P""","""pictures/stimuli/P""","""M""","""M""","""4"""
2526,"""E_F_Sarah_Millican(22).png""","""E_M_Simon_Pegg(24).png""","""TRUE""","""pictures/stimuli/E""","""pictures/stimuli/E""","""F""","""M""","""4"""
1966,"""E_M_Simon_Pegg(24).png""","""P_F_Theresa_May(16).png""","""FALSE""","""pictures/stimuli/E""","""pictures/stimuli/P""","""M""","""F""","""5"""
2097,"""E_F_Sarah_Millican(22).png""","""P_M_Sajid_Javid(12).png""","""FALSE""","""pictures/stimuli/E""","""pictures/stimuli/P""","""F""","""M""","""6"""
2235,"""E_M_Michael_McIntyr(7).png""","""P_M_jeremy_corbyn(10).png""","""FALSE""","""pictures/stimuli/E""","""pictures/stimuli/P""","""M""","""M""","""5"""
1923,"""P_F_Theresa_May(16).png""","""P_M_Michael_Gove(3).png""","""TRUE""","""pictures/stimuli/P""","""pictures/stimuli/P""","""F""","""M""","""5"""
2018,"""P_M_keir_starmer(9).png""","""P_M_nigel_farage(9).png""","""TRUE""","""pictures/stimuli/P""","""pictures/stimuli/P""","""M""","""M""","""4"""
2318,"""E_F_Julie_Walters(15).png""","""P_F_nicola_sturge(17).png""","""FALSE""","""pictures/stimuli/E""","""pictures/stimuli/P""","""F""","""F""","""4"""
1926,"""E_F_Dawn_Roma(22).png""","""E_M_Russell_Howard(20).png""","""TRUE""","""pictures/stimuli/E""","""pictures/stimuli/E""","""F""","""M""","""5"""
1726,"""E_M_Jimmy_Carr(12).png""","""P_M_nigel_farage(9).png""","""FALSE""","""pictures/stimuli/E""","""pictures/stimuli/P""","""M""","""M""","""5"""
